TIME, N1_UZ, N1_AZ, N2_UZ, N2_AZ, N3_UZ, N3_AZ, N4_UZ, N4_AZ
1.6E-02, -3.698181456E-06, -0.19209259, -5.594538209E-07, -3.945831936E-02, -6.750169227E-09, 1.482058414E-04, 8.172463505E-10, 4.927077131E-05
1.7E-02, -5.793699239E-06, 0.13366805, -7.789709477E-07, 2.876987833E-03, -8.224156569E-09, 3.099025597E-03, 9.604949376E-10, 7.363691813E-08
1.8E-02, -7.884959479E-06, -0.125148754, -9.475258223E-07, 9.904691481E-02, -4.341082377E-09, 7.615077371E-03, 1.164188214E-09, 1.20811721E-04
1.9E-02, -1.026110583E-05, -0.4446261, -9.716116426E-07, 0.189891915, 1.018574926E-08, 1.367241908E-02, 1.594112379E-09, 3.31651767E-04
2.E-02, -1.30557584E-05, -0.392392949, -7.959959305E-07, 0.209512206, 4.178101765E-08, 2.046445433E-02, 2.396611214E-09, 4.13499088E-04
2.1E-02, -1.617369305E-05, -0.254166855, -4.126722829E-07, 0.205903206, 9.630636521E-08, 2.539575017E-02, 3.695727571E-09, 5.797323823E-04
2.2E-02, -1.961445447E-05, -0.391484143, 1.94529813E-07, 0.241853162, 1.749818631E-07, 2.290468894E-02, 5.619165583E-09, 6.689163383E-04
2.3E-02, -2.331895938E-05, -0.136015045, 1.033365206E-06, 0.221415345, 2.68920357E-07, 7.621483982E-03, 7.94097695E-09, 1.278406702E-04
2.4E-02, -2.686022409E-05, 0.46249892, 2.005774026E-06, 4.573347904E-02, 3.574794708E-07, -1.838015606E-02, 9.787922184E-09, -1.077566587E-03
2.5E-02, -3.00173582E-05, 0.305777557, 2.938694126E-06, -0.124712978, 4.123488434E-07, -4.899929845E-02, 9.566153045E-09, -3.059849153E-03
2.6E-02, -3.32260944E-05, -0.408982898, 3.768437658E-06, -8.164342737E-02, 4.007453523E-07, -8.394634933E-02, 4.835019043E-09, -5.958870629E-03
2.7E-02, -3.694377598E-05, -0.608919458, 4.571211743E-06, 2.770609908E-02, 2.873628282E-07, -0.119611777, -7.334320213E-09, -8.917548151E-03
2.8E-02, -4.097972728E-05, -2.762794955E-02, 5.348711375E-06, -7.82512097E-02, 4.709891065E-08, -0.134151474, -2.928533805E-08, -1.064583136E-02
2.9E-02, -4.470013399E-05, 0.658722328, 5.953059212E-06, -0.268054026, -3.139390098E-07, -0.1073971, -6.137962251E-08, -9.640747639E-03
3.E-02, -4.776557083E-05, 0.651229482, 6.321790718E-06, -0.203183326, -7.550791822E-07, -5.280753712E-02, -1.00243354E-07, -3.898218843E-03
3.1E-02, -5.048112582E-05, 4.853713032E-02, 6.58268977E-06, -1.248009918E-02, -1.220731889E-06, 3.782549164E-03, -1.371098057E-07, 7.892699712E-03
3.2E-02, -5.336948309E-05, -0.394148494, 6.784971555E-06, -0.104748883, -1.650630596E-06, 6.772518922E-02, -1.575013623E-07, 2.505703468E-02
3.3E-02, -5.6551329E-05, -0.192838065, 6.749944311E-06, -0.36987034, -1.972663507E-06, 0.148006254, -1.433514498E-07, 4.402591343E-02
3.4E-02, -5.959267192E-05, 0.47384162, 6.371958667E-06, -0.316053214, -2.11854369E-06, 0.20429994, -7.765550939E-08, 5.90662299E-02
3.5E-02, -6.196706961E-05, 0.860058166, 5.8496462E-06, 2.739902071E-02, -2.065730843E-06, 0.193087068, 4.988873238E-08, 6.463052168E-02
3.6E-02, -6.368056744E-05, 0.461751821, 5.412288031E-06, 0.142515765, -1.842143055E-06, 0.148462713, 2.37287689E-07, 5.50791362E-02
3.7E-02, -6.533578045E-05, -0.345182119, 5.022023349E-06, -4.832728777E-02, -1.477991084E-06, 0.132665036, 4.649099922E-07, 2.536783227E-02
3.8E-02, -6.749399052E-05, -0.660824221, 4.557460341E-06, -0.100274276, -9.848793099E-07, 0.125254966, 6.939187625E-07, -2.259471597E-02
3.9E-02, -6.994199067E-05, 8.122985544E-02, 4.08830312E-06, 9.108464404E-02, -3.972028398E-07, 6.387537434E-02, 8.733140583E-07, -7.663226118E-02
4.E-02, -7.185880163E-05, 0.981158533, 3.737916551E-06, 0.146461205, 2.10978982E-07, -2.286497279E-02, 9.538213871E-07, -0.121143881
4.1E-02, -7.295756888E-05, 0.654949419, 3.444201935E-06, -3.311593877E-02, 7.811068085E-07, -5.3244117E-02, 9.005341157E-07, -0.14644559
4.2E-02, -7.396363192E-05, -0.469541341, 3.087496627E-06, -9.286974259E-02, 1.300746466E-06, -4.773203243E-02, 6.999146533E-07, -0.148219108
4.3E-02, -7.56932781E-05, -0.977639872, 2.744215463E-06, 0.1197155, 1.750642763E-06, -9.175364696E-02, 3.648035812E-07, -0.120764524
4.4E-02, -7.804820403E-05, -0.272935018, 2.61963532E-06, 0.317689382, 2.073624958E-06, -0.162074926, -6.237473039E-08, -6.337029067E-02
4.5E-02, -8.023913159E-05, 0.600942651, 2.782936038E-06, 0.258075933, 2.233412641E-06, -0.164315422, -5.180666014E-07, 6.343196386E-03
4.6E-02, -8.200153672E-05, 0.256121698, 3.107456225E-06, 6.436280124E-02, 2.251387693E-06, -0.11930971, -9.390006135E-07, 6.317281627E-02
4.7E-02, -8.394995407E-05, -0.628151878, 3.460905837E-06, -6.506793617E-03, 2.147672763E-06, -0.124069149, -1.278270866E-06, 0.100154906
4.8E-02, -8.659430338E-05, -0.763724956, 3.853893297E-06, 8.558124285E-02, 1.903261557E-06, -0.157323781, -1.504664428E-06, 0.125598561
4.9E-02, -8.971242108E-05, -0.183816854, 4.372397819E-06, 0.165454404, 1.519054589E-06, -0.12226906, -1.599854115E-06, 0.136809457
5.E-02, -9.283169886E-05, 0.181506932, 5.037605257E-06, 0.12795284, 1.051824363E-06, -4.37772404E-02, -1.564587075E-06, 0.124104328
5.1E-02, -9.589412422E-05, -6.779694065E-02, 5.794271538E-06, 5.496434165E-02, 5.519926174E-07, -2.142462116E-02, -1.416018725E-06, 0.102498187
5.2E-02, -9.912881717E-05, -0.276744273, 6.597649145E-06, 3.845740861E-02, 2.142334365E-08, -4.005057442E-02, -1.165581374E-06, 0.101239413
5.3E-02, -1.025871406E-04, -0.170518639, 7.441112817E-06, 4.171511429E-02, -5.39511541E-07, -2.068145187E-02, -8.086954607E-07, 0.111657817
5.4E-02, -1.06204313E-04, -0.147175212, 8.303247189E-06, -4.372879422E-03, -1.101917654E-06, 1.773931284E-02, -3.51272587E-07, 8.941681018E-02
5.5E-02, -1.100763153E-04, -0.36248278, 9.127927107E-06, -7.053634828E-02, -1.641902429E-06, 2.710376991E-02, 1.630615301E-07, 2.440604371E-02
5.6E-02, -1.142458006E-04, -0.232493473, 9.870362995E-06, -9.395245621E-02, -2.141912072E-06, 5.284569097E-02, 6.700433308E-07, -3.911107355E-02
5.7E-02, -1.183857259E-04, 0.291613728, 1.052358139E-05, -8.448261424E-02, -2.553749485E-06, 0.123498444, 1.121233586E-06, -7.247237497E-02
5.8E-02, -1.22171608E-04, 0.416482251, 1.109885683E-05, -7.140330646E-02, -2.826831314E-06, 0.154014034, 1.486553551E-06, -9.926801687E-02
5.9E-02, -1.258431902E-04, -0.187873545, 1.160600821E-05, -6.484463807E-02, -2.970935897E-06, 0.103941171, 1.736455491E-06, -0.131568082
6.E-02, -1.299826763E-04, -0.747944279, 1.203109067E-05, -9.929235013E-02, -3.027753534E-06, 7.063160751E-02, 1.855121226E-06, -0.130905097
6.1E-02, -1.345881728E-04, -0.184094555, 1.232264965E-05, -0.167754602, -2.994726028E-06, 0.109057996, 1.86761011E-06, -8.144905811E-02
6.2E-02, -1.388965496E-04, 0.778341813, 1.244839702E-05, -0.163870422, -2.838062863E-06, 0.13821422, 1.818291065E-06, -4.21661019E-02
6.3E-02, -1.423783322E-04, 0.874860194, 1.246318807E-05, -5.804297631E-02, -2.557275329E-06, 0.110035056, 1.715820734E-06, -6.413563821E-02
6.4E-02, -1.454940178E-04, -0.142651882, 1.244219878E-05, -1.351545859E-02, -2.178885564E-06, 8.516879768E-02, 1.527727884E-06, -0.107109697
6.5E-02, -1.491539898E-04, -0.945940112, 1.23535945E-05, -0.121712936, -1.714862319E-06, 8.609811846E-02, 1.233538008E-06, -0.105085176
6.6E-02, -1.5339749E-04, -0.221135282, 1.210186792E-05, -0.204533836, -1.179066417E-06, 5.744797113E-02, 8.522046064E-07, -6.920190718E-02
6.7E-02, -1.572880325E-04, 0.92705876, 1.169854584E-05, -9.865969308E-02, -6.141399588E-07, 8.130743842E-04, 4.109670904E-07, -5.060586258E-02
6.8E-02, -1.601391376E-04, 1.15183089, 1.128053091E-05, 6.927494396E-02, -5.940739668E-08, -2.120165843E-02, -7.527332504E-08, -3.940020302E-02
6.9E-02, -1.623751728E-04, 7.832639957E-02, 1.093074706E-05, 6.719047504E-02, 4.767660554E-07, -1.591646125E-02, -5.747660324E-07, 1.28948635E-02
7.E-02, -1.650018182E-04, -0.859567137, 1.056893211E-05, -9.12520109E-02, 9.828117583E-07, -4.433830113E-02, -1.023049114E-06, 8.952452586E-02
7.1E-02, -1.682709313E-04, -0.425382247, 1.009358411E-05, -0.135817552, 1.418564616E-06, -9.624752889E-02, -1.368951987E-06, 0.115237017
7.2E-02, -1.714305672E-04, 0.644334549, 9.573172319E-06, 4.568777109E-02, 1.751924835E-06, -0.108538592, -1.620565028E-06, 7.334321932E-02
7.3E-02, -1.736998104E-04, 1.1364672, 9.180456639E-06, 0.209707034, 1.992661631E-06, -7.670852001E-02, -1.816265457E-06, 3.848126958E-02
7.4E-02, -1.752109652E-04, 0.379724451, 8.964641059E-06, 0.144096323, 2.169646419E-06, -5.079508966E-02, -1.960423642E-06, 6.460242798E-02
7.5E-02, -1.767982927E-04, -0.532080461, 8.809288904E-06, -2.317005465E-02, 2.293454971E-06, -5.5557022E-02, -2.018360445E-06, 0.107840688
7.6E-02, -1.790042613E-04, -0.705209811, 8.625329182E-06, -3.404837923E-02, 2.347252813E-06, -8.44641536E-02, -1.968650205E-06, 0.107454132
7.7E-02, -1.815037068E-04, 0.11823935, 8.487102869E-06, 0.125514213, 2.293734201E-06, -0.130168576, -1.822920377E-06, 8.458488026E-02
7.8E-02, -1.835054795E-04, 0.877124327, 8.510990607E-06, 0.198716988, 2.093593038E-06, -0.163077017, -1.588997985E-06, 9.179966503E-02
7.9E-02, -1.847547331E-04, 0.627921042, 8.675385468E-06, 8.229891349E-02, 1.746928432E-06, -0.129971024, -1.256102782E-06, 0.106146353
8.E-02, -1.857788925E-04, -0.177725972, 8.879795741E-06, -2.27049856E-03, 1.317993775E-06, -3.456948639E-02, -8.383378605E-07, 6.359410429E-02
8.1E-02, -1.873113273E-04, -0.838835006, 9.120251768E-06, 7.436037828E-02, 8.865657532E-07, 2.958393078E-02, -3.967440886E-07, -1.59364888E-02
8.2E-02, -1.893995526E-04, -0.272766235, 9.47022215E-06, 0.144670084, 4.665168772E-07, -6.824302283E-03, 1.546834595E-08, -4.282740509E-02
8.3E-02, -1.914636586E-04, 0.321023868, 9.927056766E-06, 6.906027759E-02, 4.006364266E-09, -7.809941825E-02, 4.041074306E-07, -4.319718516E-03
8.4E-02, -1.931867372E-04, 0.361025899, 1.040302681E-05, -3.079068157E-02, -5.276100552E-07, -6.01141665E-02, 7.96856607E-07, 1.254085341E-02
8.5E-02, -1.947619603E-04, -6.529822678E-02, 1.087330635E-05, 1.940718915E-02, -1.062450785E-06, 5.366491043E-02, 1.179838789E-06, -3.207425313E-02
8.6E-02, -1.96654462E-04, -0.569273407, 1.142069954E-05, 0.134820954, -1.50243094E-06, 0.13605764, 1.510255113E-06, -7.305813046E-02
8.7E-02, -1.989848056E-04, -0.306415187, 1.207993747E-05, 8.887169235E-02, -1.82070583E-06, 0.107354268, 1.770137435E-06, -6.801035823E-02
8.8E-02, -2.01513839E-04, -9.095866921E-02, 1.273281808E-05, -0.101585878, -2.065646903E-06, 3.931298556E-02, 1.962046157E-06, -6.79362428E-02
8.9E-02, -2.040328544E-04, 0.110989435, 1.324094086E-05, -0.1879328, -2.277827092E-06, 2.620779506E-02, 2.067125022E-06, -0.105723123
9.E-02, -2.064758324E-04, 4.109736202E-02, 1.361900817E-05, -7.218017597E-02, -2.451774735E-06, 5.025734625E-02, 2.056941457E-06, -0.124802541
9.1E-02, -2.087968788E-04, 0.202748104, 1.399065452E-05, 5.933986531E-02, -2.572304345E-06, 5.657910915E-02, 1.941539627E-06, -8.563464166E-02
9.2E-02, -2.1094798E-04, 0.137165323, 1.440199147E-05, 2.004397897E-02, -2.628519732E-06, 7.204873021E-02, 1.761501376E-06, -4.363763182E-02
9.3E-02, -2.132821548E-04, -0.50332081, 1.475882716E-05, -0.129046385, -2.582180279E-06, 0.133060417, 1.53406354E-06, -5.116086995E-02
9.4E-02, -2.161558084E-04, -0.575642675, 1.495205678E-05, -0.198167844, -2.387309197E-06, 0.164004107, 1.245945943E-06, -7.019902026E-02
9.5E-02, -2.193196827E-04, -4.808972395E-03, 1.49811841E-05, -0.130038087, -2.070170629E-06, 8.053245567E-02, 8.970950979E-07, -5.126805516E-02
9.6E-02, -2.220563078E-04, 0.859310074, 1.492467672E-05, -4.123052634E-02, -1.728748074E-06, -3.196532368E-02, 5.133460148E-07, -1.852819625E-02
9.7E-02, -2.241776326E-04, 0.371321543, 1.483200367E-05, -3.109963105E-02, -1.410471606E-06, -1.432924509E-02, 1.154053321E-07, -9.854626446E-03
9.8E-02, -2.262915663E-04, -0.356563723, 1.468218685E-05, -8.318753726E-02, -1.043617065E-06, 0.111485059, -2.897198662E-07, -4.514691363E-03
9.9E-02, -2.288217457E-04, -0.475919036, 1.441633081E-05, -0.148890925, -5.463651965E-07, 0.149312099, -6.83942127E-07, 2.632021623E-02
0.1, -2.314730307E-04, 0.233678854, 1.399315807E-05, -0.165743656, 3.253573259E-08, 1.398785664E-02, -1.036771129E-06, 5.64666609E-02
0.101, -2.333759978E-04, 1.26297754, 1.344422762E-05, -8.57730156E-02, 5.49744388E-07, -0.137373805, -1.335482667E-06, 5.176877709E-02
0.102, -2.343179089E-04, 0.659154546, 1.285913083E-05, 1.344109893E-02, 9.327274349E-07, -0.131079941, -1.589958061E-06, 3.670326818E-02
0.103, -2.348899426E-04, 8.057993641E-02, 1.228753175E-05, 1.355601985E-02, 1.245019559E-06, -1.030225937E-02, -1.798834664E-06, 5.44937403E-02
0.104, -2.354029437E-04, 3.749212095E-02, 1.169349378E-05, -5.843367981E-02, 1.580123458E-06, 5.592750629E-02, -1.935447562E-06, 9.003379129E-02
0.105, -2.356349051E-04, 0.52456744, 1.103880092E-05, -6.287789291E-02, 1.945140367E-06, 3.899777171E-03, -1.979191284E-06, 9.570517902E-02
0.106, -2.352415313E-04, 0.726129398, 1.03686882E-05, 3.203747339E-02, 2.269228296E-06, -8.575804413E-02, -1.937394057E-06, 7.537675921E-02
0.107, -2.343445479E-04, 0.281079721, 9.756606225E-06, 8.402576283E-02, 2.487691224E-06, -0.125492893, -1.820783114E-06, 7.425015827E-02
0.108, -2.337792121E-04, -0.944345733, 9.210840654E-06, 4.860749003E-02, 2.591304506E-06, -0.104206992, -1.621307885E-06, 9.147846239E-02
0.109, -2.345901904E-04, -1.80831984, 8.719120251E-06, 5.948127203E-02, 2.615323872E-06, -5.498094912E-02, -1.338096139E-06, 7.599533283E-02
0.11, -2.36230856E-04, 0.148912058, 8.317961544E-06, 0.121642394, 2.60303851E-06, -1.762810497E-02, -1.006282414E-06, 2.120885171E-02
0.111, -2.375632077E-04, 0.467788844, 8.031792674E-06, 0.108338878, 2.567991919E-06, -2.789356959E-02, -6.697543238E-07, -1.178088209E-02
0.112, -2.387655241E-04, -0.207765326, 7.815428658E-06, 3.127084155E-02, 2.474281138E-06, -8.943431039E-02, -3.379722212E-07, 2.288487833E-03
0.113, -2.399178035E-04, 0.307855845, 7.618270469E-06, 7.139491222E-03, 2.260014108E-06, -0.15167866, -3.312836173E-09, 3.466806848E-03
0.114, -2.407892935E-04, 0.25372097, 7.451461163E-06, 5.355782167E-02, 1.897725508E-06, -0.144365739, 3.092477267E-07, -4.766387173E-02
0.115, -2.412053098E-04, 0.657217101, 7.353484835E-06, 8.410897138E-02, 1.436770337E-06, -5.296825174E-02, 5.52807877E-07, -9.033773064E-02
0.116, -2.411557823E-04, 0.27389909, 7.332856794E-06, 7.058787272E-02, 9.73900673E-07, 4.913983312E-02, 7.21392195E-07, -5.961498889E-02
0.117, -2.410602213E-04, -0.181858431, 7.366119817E-06, 3.719448217E-02, 5.70654918E-07, 7.010943788E-02, 8.615195672E-07, 2.701349336E-03
0.118, -2.412080925E-04, -0.304988289, 7.411222736E-06, -1.351448199E-02, 2.068774559E-07, 8.82775866E-03, 1.011373141E-06, 1.675200175E-02
0.119, -2.412391842E-04, 0.538506015, 7.459728621E-06, 2.031811667E-02, -1.69166663E-07, -3.336214351E-02, 1.166037807E-06, -7.129808804E-03
0.12, -2.407383222E-04, 0.525463059, 7.605094515E-06, 0.173401201, -5.520155353E-07, 1.975132786E-02, 1.315181631E-06, -3.912553179E-03
0.121, -2.404320888E-04, -0.914745273, 7.91446239E-06, 0.154607701, -8.649342338E-07, 0.120109133, 1.472510391E-06, 2.028257066E-02
0.122, -2.410259992E-04, -0.885554334, 8.219419405E-06, -0.163426858, -1.031065779E-06, 0.173466224, 1.641116443E-06, 2.272914725E-03
0.123, -2.423790586E-04, -0.632737428, 8.268729866E-06, -0.347872069, -1.036664507E-06, 0.147600342, 1.782457303E-06, -5.680316436E-02
0.124, -2.435537548E-04, 0.989423853, 8.096164057E-06, -9.588556901E-02, -9.40424776E-07, 5.607728838E-02, 1.85121809E-06, -8.835779525E-02
0.125, -2.437586063E-04, 0.95034581, 7.968703315E-06, 0.186099956, -8.451318781E-07, -5.797109627E-02, 1.836997985E-06, -7.760423917E-02
0.126, -2.433513599E-04, 0.273787094, 7.968321902E-06, 6.806443426E-02, -8.229047483E-07, -8.816237618E-02, 1.739620691E-06, -8.870935325E-02
0.127, -2.430837511E-04, -0.552996746, 7.892158581E-06, -0.219629669, -8.282786627E-07, 3.295844024E-02, 1.526070114E-06, -0.143636898
0.128, -2.435049727E-04, -0.824742203, 7.548950231E-06, -0.314463774, -7.354190941E-07, 0.163510103, 1.156070847E-06, -0.169261515
0.129, -2.437267692E-04, 1.22361151, 6.931635466E-06, -0.233750085, -5.109179051E-07, 9.977640062E-02, 6.45355046E-07, -0.112172589
0.13, -2.431230087E-04, 0.427554332, 6.142499262E-06, -0.109892852, -2.695524028E-07, -6.604844538E-02, 6.534059551E-08, -2.642440479E-02
0.131, -2.420807828E-04, 0.449305436, 5.296629267E-06, -3.574239007E-03, -8.218467518E-08, -4.195114707E-02, -5.214135296E-07, 1.294590454E-02
0.132, -2.411144105E-04, -0.600916701, 4.470443817E-06, 4.294432811E-02, 1.682237814E-07, 0.168031967, -1.090542826E-06, 2.230366333E-02
0.133, -2.407552837E-04, -0.613694058, 3.651031781E-06, -2.939553618E-02, 6.252274287E-07, 0.245162328, -1.61563105E-06, 6.577772457E-02
0.134, -2.406007573E-04, 0.204590361, 2.737412477E-06, -0.159019508, 1.249378905E-06, 8.913526364E-02, -2.038723182E-06, 0.138214486
0.135, -2.402788954E-04, 0.130007598, 1.679015424E-06, -0.130539404, 1.898948424E-06, -3.830178007E-02, -2.307260665E-06, 0.17089577
0.136, -2.395630843E-04, 0.657947248, 5.596844263E-07, 8.672119829E-03, 2.53304935E-06, 7.362860969E-03, -2.418938552E-06, 0.142823987
0.137, -2.383785742E-04, 0.279417878, -5.385457185E-07, 3.353182211E-02, 3.191970049E-06, 4.227864678E-02, -2.405182076E-06, 0.108044352
0.138, -2.365025747E-04, 1.10356345, -1.631071608E-06, -2.212350982E-02, 3.8464992E-06, -5.10604908E-02, -2.286713624E-06, 0.101379281
0.139, -2.341405558E-04, -0.131476156, -2.785698937E-06, -0.102078574, 4.411033621E-06, -0.128930577, -2.073623662E-06, 8.786422175E-02
0.14, -2.320693762E-04, -0.450272569, -4.088184856E-06, -0.193639098, 4.851551713E-06, -0.119102675, -1.797000664E-06, 3.920224738E-02
0.141, -2.304343106E-04, -0.42189535, -5.56908365E-06, -0.163189188, 5.156635553E-06, -0.151764194, -1.500652216E-06, 2.480203608E-04
0.142, -2.287801612E-04, 0.459982798, -7.133437994E-06, -3.722619202E-03, 5.260665552E-06, -0.250343458, -1.195763528E-06, 1.68317061E-02
0.143, -2.264758839E-04, 0.840363921, -8.622067376E-06, 0.155173248, 5.115976033E-06, -0.247098129, -8.607035851E-07, 4.351129368E-02
0.144, -2.24008214E-04, -0.513624768, -9.949348228E-06, 0.167526749, 4.801908014E-06, -9.166013751E-02, -4.980354659E-07, 1.170602528E-02
0.145, -2.220982811E-04, -0.601835386, -1.119916547E-05, -1.259763872E-02, 4.464547532E-06, 4.507691772E-02, -1.520220929E-07, -4.5015848E-02
0.146, -2.209011877E-04, -0.82385382, -1.253116512E-05, -0.151770043, 4.167173106E-06, 3.489715625E-02, 1.499757318E-07, -4.301637851E-02
0.147, -2.19900762E-04, 0.430491758, -1.396987107E-05, -6.164543614E-02, 3.857031793E-06, -6.043074617E-02, 4.289122631E-07, -3.1060391E-03
0.148, -2.181865355E-04, 0.99715288, -1.533216815E-05, 0.214461389, 3.461309463E-06, -0.110732581, 6.957979015E-07, -2.099448165E-02
0.149, -2.15661651E-04, 0.624144432, -1.636915238E-05, 0.436167425, 2.992657934E-06, -3.512766658E-02, 9.089824281E-07, -8.640780577E-02
0.15, -2.129084813E-04, -0.167545336, -1.707638139E-05, 0.223350726, 2.572602074E-06, 0.132318544, 1.035062996E-06, -8.780163342E-02
0.151, -2.104101997E-04, -0.342274416, -1.779302369E-05, -0.242178628, 2.328858063E-06, 0.220307571, 1.108810602E-06, -1.686459022E-02
0.152, -2.08058455E-04, 4.922922807E-02, -1.879068834E-05, -0.319874372, 2.245078224E-06, 9.96235701E-02, 1.176618066E-06, 4.985816195E-03
0.153, -2.055880487E-04, 0.188072312, -1.993882684E-05, 1.892449975E-02, 2.166846382E-06, -8.85286455E-02, 1.217694527E-06, -5.844719158E-02
0.154, -2.026852995E-04, 0.676626153, -2.09563489E-05, 0.24231337, 2.005580099E-06, -7.75441177E-02, 1.182308417E-06, -9.447924658E-02
0.155, -1.992467114E-04, 0.395058146, -2.182083238E-05, 6.376886799E-02, 1.867322729E-06, 0.123561041, 1.077281692E-06, -4.480283268E-02
0.156, -1.957641453E-04, -0.307098044, -2.277747961E-05, -0.248098057, 1.905233102E-06, 0.228777703, 9.513211307E-07, 2.936038089E-03
0.157, -1.924134044E-04, 4.34176682E-02, -2.400125821E-05, -0.286169824, 2.112140128E-06, 0.109217975, 8.234110048E-07, -6.834604785E-03
0.158, -1.896743966E-04, -1.26681346, -2.544889313E-05, -0.161541794, 2.342157217E-06, -6.299887108E-02, 6.900068321E-07, -4.15434757E-03
0.159, -1.880153293E-04, -0.893178452, -2.704434149E-05, -0.13408367, 2.483473204E-06, -0.114405322, 5.764639318E-07, 4.387661173E-02
0.16, -1.864147794E-04, 0.776220466, -2.873793309E-05, -6.220530443E-02, 2.542608591E-06, -4.995679712E-02, 5.10535619E-07, 5.135384221E-02
0.161, -1.840279948E-04, 0.796214672, -3.047524332E-05, -2.522865112E-02, 2.602804813E-06, 5.207843802E-02, 4.590845151E-07, -2.239866763E-02
0.162, -1.813195653E-04, -0.152867521, -3.233517123E-05, -0.220004221, 2.755124582E-06, 0.132169227, 3.552893308E-07, -8.229057792E-02
0.163, -1.790763883E-04, -0.777701718, -3.442557883E-05, -0.240961895, 3.036366346E-06, 0.125676345, 1.847258797E-07, -5.124714321E-02
0.164, -1.772714668E-04, -9.877868242E-02, -3.660059408E-05, 7.174495461E-02, 3.38182076E-06, 2.750287461E-03, -5.387391182E-09, 1.214786675E-02
0.165, -1.754185877E-04, 0.19467343, -3.866744849E-05, 0.144584268, 3.67135673E-06, -0.114588619, -1.776309992E-07, 2.359238908E-02
0.166, -1.729371842E-04, 1.06238133, -4.071532805E-05, -0.106633964, 3.879543306E-06, -4.811330446E-02, -3.403319742E-07, -4.507056091E-03
0.167, -1.697858366E-04, 0.277542104, -4.292475444E-05, -0.216463769, 4.14469619E-06, 0.162045435, -5.140788286E-07, -1.758514007E-02
0.168, -1.666646056E-04, -0.337814178, -4.533164481E-05, -0.178463857, 4.618859277E-06, 0.255978324, -7.023750425E-07, -1.151362415E-02
0.169, -1.639684483E-04, -0.51230623, -4.79034391E-05, -0.151344049, 5.272780648E-06, 0.103541058, -9.038793468E-07, -1.490227836E-02
0.17, -1.616409066E-04, -0.224962581, -5.060857629E-05, -0.115341896, 5.928186558E-06, -0.10057346, -1.127902078E-06, -3.013455489E-02
0.171, -1.595083238E-04, -0.164912858, -5.335395142E-05, 3.486332584E-02, 6.46166357E-06, -0.143286883, -1.381342106E-06, -2.870047216E-02
0.172, -1.574209038E-04, 7.454117887E-02, -5.598764136E-05, 0.188509615, 6.878106823E-06, -9.078049571E-02, -1.645060226E-06, 8.143836786E-03
0.173, -1.547254244E-04, 1.14160245, -5.858398582E-05, -0.113809868, 7.229686376E-06, -3.894702388E-02, -1.875747883E-06, 5.791721301E-02
