TIME, N1_UZ, N1_AZ, N2_UZ, N2_AZ, N3_UZ, N3_AZ, N4_UZ, N4_AZ
4.8E-02, -7.620298698E-05, -0.672077961, 3.391426101E-06, 7.531149371E-02, 1.67487017E-06, -0.138444927, -1.324104697E-06, 0.110526734
4.9E-02, -7.894693055E-05, -0.161758831, 3.84771008E-06, 0.145599876, 1.336768039E-06, -0.107596773, -1.407871621E-06, 0.120392322
5.E-02, -8.1691895E-05, 0.1597261, 4.433092626E-06, 0.112598499, 9.256054393E-07, -3.852397155E-02, -1.376836626E-06, 0.109211809
5.1E-02, -8.438682932E-05, -5.966130777E-02, 5.098958953E-06, 4.836862065E-02, 4.857535033E-07, -1.885366662E-02, -1.246096478E-06, 9.019840427E-02
5.2E-02, -8.723335911E-05, -0.24353496, 5.805931248E-06, 3.384251958E-02, 1.885254241E-08, -3.524450549E-02, -1.025711609E-06, 8.909068324E-02
5.3E-02, -9.027668376E-05, -0.150056402, 6.548179279E-06, 3.670930057E-02, -4.747701561E-07, -1.819967764E-02, -7.116520054E-07, 9.825887871E-02
5.4E-02, -9.345979541E-05, -0.129514186, 7.306857526E-06, -3.848133892E-03, -9.696875353E-07, 1.56105953E-02, -3.091198766E-07, 7.868679296E-02
5.5E-02, -9.686715751E-05, -0.318984846, 8.032575854E-06, -6.207198648E-02, -1.444874138E-06, 2.385131752E-02, 1.434941465E-07, 2.147731846E-02
5.6E-02, -1.005363045E-04, -0.204594256, 8.685919436E-06, -8.267816146E-02, -1.884882623E-06, 4.650420805E-02, 5.896381311E-07, -3.441774473E-02
5.7E-02, -1.041794388E-04, 0.256620081, 9.260751623E-06, -7.434470053E-02, -2.247299547E-06, 0.108678631, 9.866855556E-07, -6.377568997E-02
5.8E-02, -1.07511015E-04, 0.366504381, 9.766994009E-06, -6.283490968E-02, -2.487611557E-06, 0.13553235, 1.308167125E-06, -8.735585484E-02
5.9E-02, -1.107420073E-04, -0.16532872, 1.021328722E-05, -5.70632815E-02, -2.614423589E-06, 9.146823029E-02, 1.528080832E-06, -0.115779912
6.E-02, -1.143847551E-04, -0.658190965, 1.058735979E-05, -8.737726812E-02, -2.66442311E-06, 6.215581461E-02, 1.632506679E-06, -0.115196486
6.1E-02, -1.18437592E-04, -0.162003208, 1.08439317E-05, -0.14762405, -2.635358904E-06, 9.597103617E-02, 1.643496896E-06, -7.167517114E-02
6.2E-02, -1.222289636E-04, 0.684940795, 1.095458938E-05, -0.144205971, -2.49749532E-06, 0.121628514, 1.600096137E-06, -3.710616967E-02
6.3E-02, -1.252929324E-04, 0.76987697, 1.096760551E-05, -5.107781916E-02, -2.250402289E-06, 9.683084954E-02, 1.509922246E-06, -5.643936163E-02
6.4E-02, -1.280347357E-04, -0.125533657, 1.094913492E-05, -1.189360356E-02, -1.917419296E-06, 7.494854196E-02, 1.344400538E-06, -9.425653354E-02
6.5E-02, -1.31255511E-04, -0.832427299, 1.087116316E-05, -0.107107384, -1.509078841E-06, 7.576634424E-02, 1.085513447E-06, -9.247495525E-02
6.6E-02, -1.349897912E-04, -0.194599048, 1.064964377E-05, -0.179989776, -1.037578447E-06, 5.055421459E-02, 7.499400537E-07, -6.089767832E-02
6.7E-02, -1.384134686E-04, 0.815811709, 1.029472034E-05, -8.682052991E-02, -5.404431637E-07, 7.15505458E-04, 3.616510396E-07, -4.453315907E-02
6.8E-02, -1.409224411E-04, 1.01361119, 9.926867205E-06, 6.096195069E-02, -5.227850908E-08, -1.865745942E-02, -6.624052603E-08, -3.467217865E-02
6.9E-02, -1.428901521E-04, 6.892723162E-02, 9.619057417E-06, 5.912761804E-02, 4.195541287E-07, -1.40064859E-02, -5.057941085E-07, 1.134747988E-02
7.E-02, -1.452016E-04, -0.756419081, 9.300660257E-06, -8.030176959E-02, 8.648743473E-07, -3.9017705E-02, -9.002832206E-07, 7.878158276E-02
7.1E-02, -1.480784195E-04, -0.374336378, 8.882354019E-06, -0.119519446, 1.248336862E-06, -8.469782542E-02, -1.204677749E-06, 0.101408575
7.2E-02, -1.508588991E-04, 0.567014403, 8.42439164E-06, 4.020523856E-02, 1.541693855E-06, -9.551396084E-02, -1.426097224E-06, 6.454203301E-02
7.3E-02, -1.528558331E-04, 1.00009113, 8.078801843E-06, 0.18454219, 1.753542236E-06, -6.750349761E-02, -1.598313602E-06, 3.386351723E-02
7.4E-02, -1.541856494E-04, 0.334157517, 7.888884132E-06, 0.126804765, 1.909288849E-06, -4.46996789E-02, -1.725172805E-06, 5.685013662E-02
7.5E-02, -1.555824975E-04, -0.468230806, 7.752174235E-06, -2.038964809E-02, 2.018240374E-06, -4.889017936E-02, -1.776157191E-06, 9.489980542E-02
7.6E-02, -1.5752375E-04, -0.620584634, 7.590289681E-06, -2.996257372E-02, 2.065582475E-06, -7.432845517E-02, -1.732412181E-06, 9.455963613E-02
7.7E-02, -1.59723262E-04, 0.104050628, 7.468650525E-06, 0.110452508, 2.018486097E-06, -0.114548347, -1.604169932E-06, 7.443469463E-02
7.8E-02, -1.61484822E-04, 0.771869408, 7.489671734E-06, 0.174870949, 1.842361874E-06, -0.143507775, -1.398318227E-06, 8.078370523E-02
7.9E-02, -1.625841651E-04, 0.552570517, 7.634339212E-06, 7.242304387E-02, 1.53729702E-06, -0.114374501, -1.105370448E-06, 9.340879042E-02
8.E-02, -1.634854254E-04, -0.156398855, 7.814220252E-06, -1.998038732E-03, 1.159834522E-06, -3.042114802E-02, -7.377373172E-07, 5.596281177E-02
8.1E-02, -1.64833968E-04, -0.738174806, 8.025821556E-06, 6.543713288E-02, 7.801778628E-07, 2.603385908E-02, -3.491347979E-07, -1.402411014E-02
8.2E-02, -1.666716063E-04, -0.240034287, 8.333795492E-06, 0.127309674, 4.105348519E-07, -6.005386009E-03, 1.361214444E-08, -3.768811648E-02
8.3E-02, -1.684880196E-04, 0.282501004, 8.735809954E-06, 6.077304428E-02, 3.525600554E-09, -6.872748806E-02, 3.556145389E-07, -3.801352295E-03
8.4E-02, -1.700043288E-04, 0.317702792, 9.154663591E-06, -2.709579978E-02, -4.642968486E-07, -5.290046652E-02, 7.012338142E-07, 1.1035951E-02
8.5E-02, -1.713905251E-04, -5.746243957E-02, 9.568509584E-06, 1.707832646E-02, -9.349566912E-07, 4.722512118E-02, 1.038258134E-06, -2.822534275E-02
8.6E-02, -1.730559266E-04, -0.500960598, 1.00502156E-05, 0.118642439, -1.322139227E-06, 0.119730723, 1.329024499E-06, -6.42911548E-02
8.7E-02, -1.751066289E-04, -0.269645365, 1.063034497E-05, 7.820708927E-02, -1.60222113E-06, 9.447175616E-02, 1.557720943E-06, -5.984911524E-02
8.8E-02, -1.773321784E-04, -8.004362891E-02, 1.120487991E-05, -8.93955726E-02, -1.817769275E-06, 3.459542729E-02, 1.726600618E-06, -5.978389366E-02
8.9E-02, -1.795489118E-04, 9.76707032E-02, 1.165202796E-05, -0.165380864, -2.004487841E-06, 2.306285965E-02, 1.819070019E-06, -9.303634787E-02
9.E-02, -1.816987325E-04, 3.616567857E-02, 1.198472719E-05, -6.351855485E-02, -2.157561767E-06, 4.42264647E-02, 1.810108483E-06, -0.109826236
9.1E-02, -1.837412533E-04, 0.178418331, 1.231177598E-05, 5.221908147E-02, -2.263627824E-06, 4.978961605E-02, 1.708554872E-06, -7.535848466E-02
9.2E-02, -1.856342224E-04, 0.120705484, 1.26737525E-05, 1.76387015E-02, -2.313097364E-06, 6.340288259E-02, 1.550121211E-06, -3.8401116E-02
9.3E-02, -1.876882962E-04, -0.442922312, 1.29877679E-05, -0.113560819, -2.272318646E-06, 0.117093167, 1.349975915E-06, -4.502156556E-02
9.4E-02, -1.902171114E-04, -0.506565554, 1.315780996E-05, -0.174387703, -2.100832093E-06, 0.144323614, 1.09643243E-06, -6.177513783E-02
9.5E-02, -1.930013208E-04, -4.231895708E-03, 1.318344201E-05, -0.114433517, -1.821750153E-06, 7.086856099E-02, 7.894436862E-07, -4.511588854E-02
9.6E-02, -1.954095509E-04, 0.756192865, 1.313371551E-05, -3.628286318E-02, -1.521298305E-06, -2.812948484E-02, 4.517444931E-07, -1.63048127E-02
9.7E-02, -1.972763167E-04, 0.326762958, 1.305216323E-05, -2.736767533E-02, -1.241215013E-06, -1.260973568E-02, 1.015566923E-07, -8.672071273E-03
9.8E-02, -1.991365783E-04, -0.313776076, 1.292032442E-05, -7.320503279E-02, -9.183830175E-07, 9.810685224E-02, -2.549534822E-07, -3.972928399E-03
9.9E-02, -2.013631362E-04, -0.418808752, 1.268637112E-05, -0.131024014, -4.80801373E-07, 0.131394647, -6.018690717E-07, 2.316179028E-02
0.1, -2.03696267E-04, 0.205637391, 1.23139791E-05, -0.145854418, 2.863144468E-08, 1.230931384E-02, -9.123585938E-07, 4.969066159E-02
0.101, -2.053708781E-04, 1.11142024, 1.183092031E-05, -7.548025373E-02, 4.837750614E-07, -0.120888949, -1.175224747E-06, 4.555652384E-02
0.102, -2.061997599E-04, 0.580056, 1.131603513E-05, 1.182816706E-02, 8.208001427E-07, -0.115350348, -1.399163094E-06, 3.2298876E-02
0.103, -2.067031495E-04, 7.091034404E-02, 1.081302794E-05, 1.192929747E-02, 1.095617212E-06, -9.065988248E-03, -1.582974504E-06, 4.795449147E-02
0.104, -2.071545904E-04, 3.299306644E-02, 1.029027453E-05, -5.142163824E-02, 1.390508643E-06, 4.921620553E-02, -1.703193855E-06, 7.922973634E-02
0.105, -2.073587165E-04, 0.461619347, 9.71414481E-06, -5.533254576E-02, 1.711723523E-06, 3.431803911E-03, -1.74168833E-06, 8.422055754E-02
0.106, -2.070125475E-04, 0.63899387, 9.124445619E-06, 2.819297658E-02, 1.9969209E-06, -7.546707884E-02, -1.70490677E-06, 6.63315481E-02
0.107, -2.062232022E-04, 0.247350155, 8.585813478E-06, 7.394267129E-02, 2.189168277E-06, -0.110433746, -1.60228914E-06, 6.534013927E-02
0.108, -2.057257067E-04, -0.831024245, 8.105539775E-06, 4.277459123E-02, 2.280347965E-06, -9.170215295E-02, -1.426750938E-06, 8.05010469E-02
0.109, -2.064393676E-04, -1.59132146, 7.67282582E-06, 5.234351938E-02, 2.301485007E-06, -4.838323522E-02, -1.177524602E-06, 6.687589289E-02
0.11, -2.078831533E-04, 0.131042611, 7.319806159E-06, 0.107045307, 2.290673889E-06, -1.551273237E-02, -8.855285244E-07, 1.86637895E-02
0.111, -2.090556228E-04, 0.411654183, 7.067977553E-06, 9.533821288E-02, 2.259832889E-06, -2.454634124E-02, -5.893838049E-07, -1.036717624E-02
0.112, -2.101136612E-04, -0.182833487, 6.877577219E-06, 2.751834056E-02, 2.177367401E-06, -7.870219315E-02, -2.974155547E-07, 2.013869293E-03
0.113, -2.111276671E-04, 0.270913144, 6.704078013E-06, 6.282752275E-03, 1.988812415E-06, -0.133477221, -2.915295832E-09, 3.050790026E-03
0.114, -2.118945783E-04, 0.223274454, 6.557285823E-06, 4.713088307E-02, 1.669998447E-06, -0.12704185, 2.721379995E-07, -4.194420713E-02
0.115, -2.122606726E-04, 0.578351049, 6.471066655E-06, 7.401589481E-02, 1.264357896E-06, -4.661206153E-02, 4.864709318E-07, -7.949720297E-02
0.116, -2.122170884E-04, 0.241031199, 6.452913978E-06, 6.2117328E-02, 8.570325922E-07, 4.324305315E-02, 6.348251316E-07, -5.246119022E-02
0.117, -2.121329948E-04, -0.16003542, 6.482185439E-06, 3.273114431E-02, 5.021763279E-07, 6.169630533E-02, 7.581372192E-07, 2.377187416E-03
0.118, -2.122631214E-04, -0.268389695, 6.521876008E-06, -1.189274415E-02, 1.820521612E-07, 7.768427621E-03, 8.900083642E-07, 1.474176154E-02
0.119, -2.122904821E-04, 0.473885293, 6.564561186E-06, 1.787994267E-02, -1.488666635E-07, -2.935868629E-02, 1.02611327E-06, -6.274231747E-03
0.12, -2.118497235E-04, 0.462407492, 6.692483174E-06, 0.152593057, -4.857736711E-07, 1.738116851E-02, 1.157359835E-06, -3.443046797E-03
0.121, -2.115802381E-04, -0.804975841, 6.964726903E-06, 0.136054777, -7.611421257E-07, 0.105696037, 1.295809144E-06, 1.784866218E-02
0.122, -2.121028793E-04, -0.779287813, 7.233089076E-06, -0.143815635, -9.073378859E-07, 0.152650278, 1.44418247E-06, 2.000164958E-03
0.123, -2.132935716E-04, -0.556808937, 7.276482282E-06, -0.30612742, -9.12264766E-07, 0.129888301, 1.568562427E-06, -4.998678463E-02
0.124, -2.143273042E-04, 0.87069299, 7.12462437E-06, -8.437930073E-02, -8.275738029E-07, 4.934801377E-02, 1.629071919E-06, -7.775485982E-02
0.125, -2.145075736E-04, 0.836304313, 7.012458917E-06, 0.163767962, -7.437160527E-07, -5.101456472E-02, 1.616558227E-06, -6.829173047E-02
0.126, -2.141491967E-04, 0.240932642, 7.012123274E-06, 5.989670215E-02, -7.241561785E-07, -7.758289104E-02, 1.530866208E-06, -7.806423086E-02
0.127, -2.139137009E-04, -0.486637137, 6.945099552E-06, -0.193274109, -7.288852232E-07, 2.900342741E-02, 1.3429417E-06, -0.12640047
0.128, -2.14284376E-04, -0.725773139, 6.643076204E-06, -0.276728121, -6.471688028E-07, 0.143888891, 1.017342345E-06, -0.148950133
0.129, -2.144795569E-04, 1.07677813, 6.09983921E-06, -0.205700075, -4.496077565E-07, 8.780323255E-02, 5.679124405E-07, -9.871187838E-02
0.13, -2.139482476E-04, 0.376247812, 5.405399351E-06, -9.670570948E-02, -2.372061144E-07, -5.812263193E-02, 5.749972405E-08, -2.325347622E-02
0.131, -2.130310888E-04, 0.395388784, 4.661033755E-06, -3.145330326E-03, -7.232251415E-08, -3.691700942E-02, -4.588439061E-07, 1.1392396E-02
0.132, -2.121806813E-04, -0.528806697, 3.933990559E-06, 3.779100874E-02, 1.480369277E-07, 0.147868131, -9.59677687E-07, 1.962722373E-02
0.133, -2.118646497E-04, -0.540050771, 3.212907967E-06, -2.586807184E-02, 5.502001373E-07, 0.215742849, -1.421755324E-06, 5.788439762E-02
0.134, -2.117286664E-04, 0.180039518, 2.40892298E-06, -0.139937167, 1.099453436E-06, 7.843903201E-02, -1.7940764E-06, 0.121628748
0.135, -2.114454279E-04, 0.114406686, 1.477533573E-06, -0.114874675, 1.671074613E-06, -3.370556646E-02, -2.030389385E-06, 0.150388277
0.136, -2.108155142E-04, 0.578993578, 4.925222951E-07, 7.631465449E-03, 2.229083428E-06, 6.479317654E-03, -2.128665926E-06, 0.125685109
0.137, -2.097731453E-04, 0.245887733, -4.739202323E-07, 2.950800346E-02, 2.808933643E-06, 3.720520916E-02, -2.116560227E-06, 9.507902989E-02
0.138, -2.081222657E-04, 0.971135837, -1.435343015E-06, -1.946868864E-02, 3.384919296E-06, -4.49332319E-02, -2.012307989E-06, 8.92137676E-02
0.139, -2.060436891E-04, -0.115699017, -2.451415065E-06, -8.982914498E-02, 3.881709586E-06, -0.113458908, -1.824788822E-06, 7.732051514E-02
0.14, -2.04221051E-04, -0.396239861, -3.597602673E-06, -0.170402406, 4.269365508E-06, -0.104810354, -1.581360584E-06, 3.44979777E-02
0.141, -2.027821933E-04, -0.371267908, -4.900793612E-06, -0.143606486, 4.537839287E-06, -0.133552491, -1.320573951E-06, 2.182579177E-04
0.142, -2.013265419E-04, 0.404784863, -6.277425434E-06, -3.275904898E-03, 4.629385686E-06, -0.220302243, -1.052271905E-06, 1.481190136E-02
0.143, -1.992987779E-04, 0.73952025, -7.587419291E-06, 0.136552459, 4.502058909E-06, -0.217446353, -7.574191549E-07, 3.828993844E-02
0.144, -1.971272283E-04, -0.451989796, -8.75542644E-06, 0.147423539, 4.225679052E-06, -8.066092101E-02, -4.3827121E-07, 1.030130225E-02
0.145, -1.954464874E-04, -0.529615139, -9.855265611E-06, -1.108592208E-02, 3.928801829E-06, 3.96676876E-02, -1.337794417E-07, -3.961394624E-02
0.146, -1.943930451E-04, -0.724991362, -1.10274253E-05, -0.133557638, 3.667112333E-06, 3.07094975E-02, 1.319786439E-07, -3.785441309E-02
0.147, -1.935126706E-04, 0.378832747, -1.229348654E-05, -5.42479838E-02, 3.394187978E-06, -5.317905663E-02, 3.774427915E-07, -2.733314408E-03
0.148, -1.920041513E-04, 0.877494535, -1.349230797E-05, 0.188726023, 3.045952328E-06, -9.744467111E-02, 6.123021534E-07, -1.847514385E-02
0.149, -1.897822529E-04, 0.5492471, -1.440485409E-05, 0.383827334, 2.633538982E-06, -3.091234659E-02, 7.999045367E-07, -7.603886908E-02
0.15, -1.873594635E-04, -0.147439895, -1.502721562E-05, 0.196548638, 2.263889825E-06, 0.116440319, 9.108554366E-07, -7.726543741E-02
0.151, -1.851609757E-04, -0.301201486, -1.565786085E-05, -0.213117193, 2.049395095E-06, 0.193870662, 9.757533294E-07, -1.484083939E-02
0.152, -1.830914404E-04, 4.33217207E-02, -1.653580574E-05, -0.281489447, 1.975668837E-06, 8.766874169E-02, 1.035423898E-06, 4.387518252E-03
0.153, -1.809174829E-04, 0.165503635, -1.754616762E-05, 1.665355978E-02, 1.906824816E-06, -7.790520804E-02, 1.071571183E-06, -5.143352859E-02
0.154, -1.783630635E-04, 0.595431015, -1.844158703E-05, 0.213235765, 1.764910487E-06, -6.823882357E-02, 1.040431407E-06, -8.314173699E-02
0.155, -1.75337106E-04, 0.347651169, -1.920233249E-05, 5.611660383E-02, 1.643244001E-06, 0.108733716, 9.480078894E-07, -3.942649276E-02
0.156, -1.722724478E-04, -0.270246279, -2.004418205E-05, -0.21832629, 1.67660513E-06, 0.201324379, 8.37162595E-07, 2.583713519E-03
0.157, -1.693237958E-04, 3.820754801E-02, -2.112110723E-05, -0.251829445, 1.858683313E-06, 9.611181784E-02, 7.246016842E-07, -6.014452211E-03
0.158, -1.66913469E-04, -1.11479585, -2.239502595E-05, -0.142156779, 2.061098351E-06, -5.543900655E-02, 6.072060122E-07, -3.655825862E-03
0.159, -1.654534898E-04, -0.785997038, -2.379902051E-05, -0.117993629, 2.18545642E-06, -0.100676683, 5.0728826E-07, 3.861141832E-02
0.16, -1.640450058E-04, 0.68307401, -2.528938112E-05, -5.47406679E-02, 2.23749556E-06, -4.396198147E-02, 4.492713447E-07, 4.519138115E-02
0.161, -1.619446354E-04, 0.700668912, -2.681821412E-05, -2.220121299E-02, 2.290468236E-06, 4.582902546E-02, 4.039943733E-07, -1.971082751E-02
0.162, -1.595612175E-04, -0.134523419, -2.845495068E-05, -0.193603715, 2.424509632E-06, 0.11630892, 3.126546111E-07, -7.241570857E-02
0.163, -1.575872217E-04, -0.684377512, -3.029450937E-05, -0.212046468, 2.672002384E-06, 0.110595183, 1.625587741E-07, -4.509748603E-02
0.164, -1.559988908E-04, -8.692524052E-02, -3.220852279E-05, 6.313556006E-02, 2.976002269E-06, 2.420252965E-03, -4.740904239E-09, 1.069012274E-02
0.165, -1.543683572E-04, 0.171312619, -3.402735467E-05, 0.127234156, 3.230793923E-06, -0.100837984, -1.563152793E-07, 2.076130239E-02
0.166, -1.521847221E-04, 0.934895572, -3.582948869E-05, -9.383788855E-02, 3.41399811E-06, -4.233970793E-02, -2.994921373E-07, -3.966209361E-03
0.167, -1.494115362E-04, 0.244237052, -3.77737839E-05, -0.190488117, 3.647332647E-06, 0.142599983, -4.523893691E-07, -1.547492326E-02
0.168, -1.46664853E-04, -0.297276477, -3.989184744E-05, -0.157048194, 4.064596163E-06, 0.225260925, -6.180900374E-07, -1.013198925E-02
0.169, -1.442922345E-04, -0.450829482, -4.215502641E-05, -0.133182764, 4.640046971E-06, 9.111613121E-02, -7.954138252E-07, -1.311400495E-02
0.17, -1.422439978E-04, -0.197967071, -4.453554714E-05, -0.101500869, 5.216804171E-06, -8.850464483E-02, -9.925538286E-07, -2.65184083E-02
0.171, -1.40367325E-04, -0.145123315, -4.695147725E-05, 3.067972674E-02, 5.686263942E-06, -0.126092457, -1.215581054E-06, -2.52564155E-02
0.172, -1.385303954E-04, 6.55962374E-02, -4.92691244E-05, 0.165888462, 6.052734004E-06, -7.988683622E-02, -1.447652999E-06, 7.166576372E-03
