TIME, N5_UZ, N5_AZ, N6_UZ, N6_AZ, N7_UZ, N7_AZ
2.1E-02, 1.624398875E-10, -4.368472579E-06, 4.923419251E-11, 4.031121503E-06, 1.653662028E-11, 3.187561911E-06
2.2E-02, 1.844944989E-10, 4.782986026E-06, 5.843969869E-11, 3.00927131E-06, 2.088830754E-11, 2.525134661E-06
2.3E-02, 2.11058915E-10, 4.237035954E-06, 6.655904012E-11, -5.181629566E-06, 2.490742675E-11, -3.19026235E-06
2.4E-02, 2.341329519E-10, -1.121782984E-05, 7.133913461E-11, -1.497130065E-06, 2.578045111E-11, -3.102079244E-06
2.5E-02, 2.441390139E-10, -1.491837606E-05, 7.783957514E-11, 4.938014535E-06, 2.644384951E-11, 2.682835219E-06
2.6E-02, 2.3302654E-10, -2.731822945E-05, 8.539427317E-11, -2.829336573E-06, 2.972486912E-11, 2.552545852E-06
2.7E-02, 1.776209903E-10, -6.126784585E-05, 8.935328443E-11, -4.362350999E-06, 3.362010335E-11, -1.324159794E-06
2.8E-02, 5.626029382E-11, -7.064313069E-05, 9.350078777E-11, 4.739379739E-06, 3.614541771E-11, -1.415731285E-06
2.9E-02, -1.216551922E-10, -4.24667085E-05, 1.003711842E-10, 7.06687815E-07, 3.719629069E-11, -1.533100505E-06
3.E-02, -3.139206572E-10, 1.37663111E-05, 1.040814518E-10, -7.027129616E-06, 3.746287707E-11, -3.556264776E-08
3.1E-02, -4.253801631E-10, 1.47844111E-04, 1.039791393E-10, -5.982005652E-07, 3.965112806E-11, 3.878920215E-06
3.2E-02, -2.682259222E-10, 3.893821892E-04, 1.091080202E-10, 1.106062448E-05, 4.320003406E-11, -1.157416412E-06
3.3E-02, 4.179223335E-10, 6.686060773E-04, 1.303634771E-10, 2.119252869E-05, 4.339153335E-11, -5.557602711E-06
3.4E-02, 1.884473718E-09, 8.922013244E-04, 1.754338686E-10, 2.643746046E-05, 4.314180242E-11, 4.674981687E-06
3.5E-02, 4.273720793E-09, 9.531929603E-04, 2.466356851E-10, 2.582541706E-05, 4.789479984E-11, 5.330869483E-06
3.6E-02, 7.460425629E-09, 6.417289354E-04, 3.417854451E-10, 2.207052066E-05, 5.106243671E-11, -8.501618605E-06
3.7E-02, 1.084700712E-08, -2.419677061E-04, 4.461479767E-10, -3.644483714E-06, 4.869049375E-11, -2.578002624E-06
3.8E-02, 1.326349566E-08, -1.698211783E-03, 5.136413151E-10, -7.009337834E-05, 4.969537659E-11, 9.331958473E-06
3.9E-02, 1.305909902E-08, -3.543555234E-03, 4.598883855E-10, -1.72398784E-04, 5.192410557E-11, -6.883868228E-06
4.E-02, 8.399957254E-09, -5.365938871E-03, 1.693096155E-10, -3.01252606E-04, 4.040807071E-11, -2.060611125E-05
4.1E-02, -2.155462483E-09, -6.426632148E-03, -4.828761265E-10, -4.219618248E-04, 1.316116392E-11, -1.085577076E-05
4.2E-02, -1.885757327E-08, -5.866775284E-03, -1.572019332E-09, -4.519548708E-04, -2.594219649E-11, -1.28567102E-05
4.3E-02, -4.00205949E-08, -3.055077302E-03, -3.036125249E-09, -2.979733718E-04, -8.065108472E-11, -1.835467672E-05
4.4E-02, -6.165507262E-08, 2.112137104E-03, -4.595176199E-09, 1.080798305E-04, -1.39293776E-10, 1.048654538E-05
4.5E-02, -7.775823231E-08, 8.950485049E-03, -5.702548277E-09, 7.952743594E-04, -1.67306277E-10, 5.077406667E-05
4.6E-02, -8.142328268E-08, 1.592574383E-02, -5.560459248E-09, 1.703645864E-03, -1.249758622E-10, 8.991156653E-05
4.7E-02, -6.668935263E-08, 2.087225718E-02, -3.258710156E-09, 2.615676124E-03, 4.222007665E-11, 1.598189144E-04
4.8E-02, -3.074253326E-08, 2.155358767E-02, 1.936494447E-09, 3.171241897E-03, 4.026382029E-10, 2.266260931E-04
4.9E-02, 2.424799317E-08, 1.653390267E-02, 1.018812834E-08, 2.941629259E-03, 9.860358621E-10, 2.193341867E-04
5.E-02, 9.045944287E-08, 5.90800791E-03, 2.067757835E-08, 1.534019804E-03, 1.738435345E-09, 1.186705827E-04
5.1E-02, 1.553481083E-07, -8.553544228E-03, 3.133233605E-08, -1.203388006E-03, 2.498854556E-09, -1.026292418E-04
5.2E-02, 2.041131341E-07, -2.369374984E-02, 3.889524357E-08, -4.980302717E-03, 2.969583664E-09, -4.767490289E-04
5.3E-02, 2.233208016E-07, -3.542103689E-02, 3.947870867E-08, -8.978586098E-03, 2.727553371E-09, -9.487692446E-04
5.4E-02, 2.049334449E-07, -3.976912532E-02, 2.960669578E-08, -1.193239184E-02, 1.315767662E-09, -1.390742851E-03
5.5E-02, 1.492935444E-07, -3.473608288E-02, 7.530359003E-09, -1.247629405E-02, -1.605535762E-09, -1.6282964E-03
5.6E-02, 6.548111637E-08, -2.160905434E-02, -2.557501087E-08, -9.581819883E-03, -6.057293589E-09, -1.432619383E-03
5.7E-02, -3.138376528E-08, -4.495870972E-03, -6.493873451E-08, -2.934933761E-03, -1.152368312E-08, -5.96653045E-04
5.8E-02, -1.24711568E-07, 1.157007243E-02, -1.024308631E-07, 6.67809569E-03, -1.681653279E-08, 9.437241745E-04
5.9E-02, -2.009506848E-07, 2.260738114E-02, -1.279743096E-07, 1.721927316E-02, -2.012516007E-08, 3.024715664E-03
6.E-02, -2.524504293E-07, 2.687145099E-02, -1.320485504E-07, 2.571918415E-02, -1.931934032E-08, 5.204180794E-03
6.1E-02, -2.779055253E-07, 2.521790661E-02, -1.087113377E-07, 2.910380433E-02, -1.251685196E-08, 6.78916879E-03
6.2E-02, -2.804507896E-07, 2.060177079E-02, -5.810938071E-08, 2.542577923E-02, 1.180191674E-09, 6.999963659E-03
6.3E-02, -2.644225351E-07, 1.654523936E-02, 1.262618213E-08, 1.484151044E-02, 2.097777847E-08, 5.201150925E-03
6.4E-02, -2.324574502E-07, 1.532837794E-02, 9.064729113E-08, -2.703825013E-04, 4.394663013E-08, 1.141407066E-03
6.5E-02, -1.843165975E-07, 1.702312839E-02, 1.605372995E-07, -1.599183848E-02, 6.509669783E-08, -4.778956624E-03
6.6E-02, -1.178793665E-07, 1.95696359E-02, 2.083665271E-07, -2.81297925E-02, 7.816518394E-08, -1.138420759E-02
6.7E-02, -3.172766228E-08, 1.98593586E-02, 2.253062088E-07, -3.364939519E-02, 7.708800034E-08, -1.690715762E-02
6.8E-02, 7.212838705E-08, 1.554939839E-02, 2.096146937E-07, -3.161309142E-02, 5.785343726E-08, -1.940765087E-02
6.9E-02, 1.867763006E-07, 6.034393514E-03, 1.664498019E-07, -2.333372519E-02, 2.021151599E-08, -1.740712836E-02
7.E-02, 3.003881137E-07, -8.106542178E-03, 1.056551132E-07, -1.192588403E-02, -3.141704239E-08, -1.056620406E-02
7.1E-02, 3.973623269E-07, -2.516863645E-02, 3.821101628E-08, -1.372896313E-03, -8.830337376E-08, 5.062166454E-05
7.2E-02, 4.611033402E-07, -4.129780714E-02, -2.743219313E-08, 4.974740032E-03, -1.390454871E-07, 1.22378113E-02
7.3E-02, 4.784562868E-07, -5.147843048E-02, -8.755035425E-08, 6.075419171E-03, -1.720739764E-07, 2.318947027E-02
7.4E-02, 4.435415999E-07, -5.305694735E-02, -1.426813839E-07, 3.898863581E-03, -1.784305548E-07, 3.015441742E-02
7.5E-02, 3.586538236E-07, -4.688931464E-02, -1.947076423E-07, 2.310644804E-03, -1.541403997E-07, 3.113913301E-02
7.6E-02, 2.33133225E-07, -3.437640546E-02, -2.431803935E-07, 4.796302186E-03, -1.014839687E-07, 2.559349857E-02
7.7E-02, 8.228902206E-08, -1.627086771E-02, -2.829241105E-07, 1.266169931E-02, -2.860637522E-08, 1.484887702E-02
7.8E-02, -7.461274486E-08, 4.155745525E-03, -3.041168903E-07, 2.444014375E-02, 5.261950492E-08, 1.847702509E-03
7.9E-02, -2.190429544E-07, 2.07874576E-02, -2.950264798E-07, 3.612626974E-02, 1.297694128E-07, -9.99968173E-03
8.E-02, -3.378558066E-07, 3.0447343E-02, -2.467129844E-07, 4.232000381E-02, 1.928003795E-07, -1.823825587E-02
8.1E-02, -4.236894334E-07, 3.551113717E-02, -1.578908839E-07, 3.869734767E-02, 2.356032514E-07, -2.221798493E-02
8.2E-02, -4.726383585E-07, 3.825829494E-02, -3.732471752E-08, 2.479090021E-02, 2.557670739E-07, -2.306014144E-02
8.3E-02, -4.838450597E-07, 3.722621824E-02, 9.79116152E-08, 4.549475514E-03, 2.529604552E-07, -2.28807392E-02
8.4E-02, -4.603187351E-07, 3.223986706E-02, 2.27282198E-07, -1.628100298E-02, 2.269783848E-07, -2.347014688E-02
8.5E-02, -4.069918958E-07, 2.736112672E-02, 3.319507344E-07, -3.312316149E-02, 1.767663116E-07, -2.498985285E-02
8.6E-02, -3.277211207E-07, 2.452672909E-02, 3.984923678E-07, -4.313074344E-02, 1.012620572E-07, -2.559453794E-02
8.7E-02, -2.262161009E-07, 1.994181917E-02, 4.210184753E-07, -4.490041532E-02, 1.778252797E-09, -2.236462895E-02
8.8E-02, -1.091187087E-07, 1.124296988E-02, 4.013554094E-07, -3.947800485E-02, -1.153801851E-07, -1.298472469E-02
8.9E-02, 1.466252757E-08, 2.124685233E-03, 3.4667237E-07, -3.056195656E-02, -2.37623072E-07, 2.81575263E-03
9.E-02, 1.371562822E-07, -4.699673023E-03, 2.659418679E-07, -2.153295741E-02, -3.470939169E-07, 2.272830205E-02
9.1E-02, 2.511372413E-07, -1.232587416E-02, 1.68104877E-07, -1.26800272E-02, -4.240341433E-07, 4.23329713E-02
9.2E-02, 3.477056525E-07, -2.249920147E-02, 6.238968802E-08, -3.076380548E-03, -4.516014547E-07, 5.641295999E-02
9.3E-02, 4.176198104E-07, -3.080937099E-02, -4.188689472E-08, 5.953618633E-03, -4.205342054E-07, 6.085630069E-02
9.4E-02, 4.550476877E-07, -3.41632485E-02, -1.372108558E-07, 1.19516746E-02, -3.318940915E-07, 5.428956443E-02
9.5E-02, 4.576412648E-07, -3.55053445E-02, -2.189965888E-07, 1.512480252E-02, -1.969506408E-07, 3.831720862E-02
9.6E-02, 4.244369793E-07, -3.609040658E-02, -2.843940155E-07, 1.765180553E-02, -3.460331779E-08, 1.64905835E-02
9.7E-02, 3.574303493E-07, -3.1514385E-02, -3.31226675E-07, 1.947775059E-02, 1.326193636E-07, -6.739878498E-03
9.8E-02, 2.643202813E-07, -2.069254498E-02, -3.589200397E-07, 1.880087975E-02, 2.830717876E-07, -2.680070334E-02
9.9E-02, 1.559372786E-07, -9.853271845E-03, -3.68810925E-07, 1.680407181E-02, 3.999650555E-07, -4.031770502E-02
0.1, 4.140105578E-08, -2.453134944E-03, -3.617053075E-07, 1.718888187E-02, 4.734214243E-07, -4.655617896E-02
0.101, -7.152358002E-08, 5.676258137E-03, -3.358508769E-07, 2.030872767E-02, 5.000116965E-07, -4.71760693E-02
0.102, -1.733903097E-07, 1.64395388E-02, -2.886158983E-07, 2.245240867E-02, 4.808643511E-07, -4.429919851E-02
0.103, -2.547263856E-07, 2.462184776E-02, -2.192625845E-07, 2.178429179E-02, 4.199551418E-07, -3.92245516E-02
0.104, -3.099362462E-07, 2.763063328E-02, -1.290376423E-07, 1.995896421E-02, 3.230784112E-07, -3.271050481E-02
0.105, -3.363559802E-07, 2.994958748E-02, -2.051253101E-08, 1.664141167E-02, 1.972677848E-07, -2.515729915E-02
0.106, -3.312088198E-07, 3.318421069E-02, 1.004449118E-07, 8.223340646E-03, 5.089578121E-08, -1.596548358E-02
0.107, -2.936350956E-07, 3.166902535E-02, 2.227147147E-07, -5.59857425E-03, -1.053493217E-07, -3.780761212E-03
0.108, -2.289930557E-07, 2.246768986E-02, 3.324441945E-07, -1.948211559E-02, -2.576531145E-07, 1.166334588E-02
0.109, -1.479853153E-07, 1.026370339E-02, 4.177408688E-07, -2.938355111E-02, -3.899273841E-07, 2.839570343E-02
0.11, -6.250490577E-08, -1.318372914E-03, 4.701463989E-07, -3.639875436E-02, -4.863333701E-07, 4.334090517E-02
0.111, 1.548817721E-08, -1.365625399E-02, 4.838334638E-07, -4.103821813E-02, -5.341655652E-07, 5.380674709E-02
0.112, 7.398927379E-08, -2.53277609E-02, 4.570663331E-07, -3.987027548E-02, -5.263183279E-07, 5.755221486E-02
0.113, 1.047377929E-07, -3.017752166E-02, 3.945415664E-07, -3.164507082E-02, -4.632106101E-07, 5.296885701E-02
0.114, 1.071830352E-07, -2.642911968E-02, 3.056279142E-07, -2.113268393E-02, -3.533359836E-07, 4.056504555E-02
0.115, 8.687845611E-08, -1.907052646E-02, 1.997163545E-07, -1.286309146E-02, -2.114256229E-07, 2.350645439E-02
0.116, 5.14619896E-08, -1.115325896E-02, 8.434376284E-08, -6.058975029E-03, -5.49515518E-08, 5.620955885E-03
0.117, 9.907175701E-09, -1.123477739E-03, -3.367465601E-08, 7.673225177E-04, 9.901740666E-08, -1.063121117E-02
0.118, -2.717015665E-08, 1.007845292E-02, -1.484724936E-07, 5.673885685E-03, 2.356920249E-07, -2.395751223E-02
0.119, -5.041126228E-08, 1.759407994E-02, -2.565017539E-07, 7.863291342E-03, 3.436373164E-07, -3.350119291E-02
0.12, -5.514007076E-08, 1.943057709E-02, -3.548592527E-07, 1.14801745E-02, 4.152315025E-07, -3.920106241E-02
0.121, -4.125167886E-08, 1.780384788E-02, -4.372988449E-07, 2.03555646E-02, 4.463762442E-07, -4.169786178E-02
0.122, -1.157684482E-08, 1.376907226E-02, -4.93353285E-07, 3.241473332E-02, 4.361444507E-07, -4.105525176E-02
0.123, 2.841145441E-08, 6.857894155E-03, -5.118950625E-07, 4.261064409E-02, 3.871177769E-07, -3.653456272E-02
0.124, 7.161183402E-08, -4.337592909E-04, -4.851372714E-07, 4.798856115E-02, 3.057457098E-07, -2.815626655E-02
0.125, 1.126819194E-07, -3.826900218E-03, -4.10902354E-07, 4.696578311E-02, 2.015932835E-07, -1.74044687E-02
0.126, 1.502506187E-07, -3.175902511E-03, -2.944361362E-07, 3.749693702E-02, 8.575350534E-08, -5.970235345E-03
0.127, 1.847721366E-07, -2.918420535E-03, -1.492519778E-07, 1.993902764E-02, -3.054622697E-08, 5.05033756E-03
0.128, 2.144886445E-07, -6.691538719E-03, 5.594316166E-09, -6.147643772E-04, -1.370735689E-07, 1.44944719E-02
0.129, 2.336925823E-07, -1.433356527E-02, 1.511459729E-07, -1.797458153E-02, -2.257433065E-07, 2.122077597E-02
0.13, 2.341481517E-07, -2.316317744E-02, 2.730054743E-07, -2.940980563E-02, -2.911043705E-07, 2.539659592E-02
0.131, 2.082862226E-07, -2.947187622E-02, 3.625019873E-07, -3.531623296E-02, -3.296299384E-07, 2.827440396E-02
0.132, 1.528432872E-07, -2.969023181E-02, 4.159638554E-07, -3.675310694E-02, -3.389240345E-07, 3.018855607E-02
0.133, 7.121967132E-08, -2.26712147E-02, 4.335699779E-07, -3.495841515E-02, -3.180735382E-07, 3.010066224E-02
0.134, -2.707943263E-08, -1.067980049E-02, 4.179492758E-07, -3.149524504E-02, -2.685282788E-07, 2.728889846E-02
0.135, -1.292869129E-07, 2.863047646E-03, 3.729295612E-07, -2.730278737E-02, -1.943660475E-07, 2.194507438E-02
0.136, -2.223237685E-07, 1.547822489E-02, 3.031680342E-07, -2.218085315E-02, -1.021729867E-07, 1.411661768E-02
0.137, -2.949834294E-07, 2.527621153E-02, 2.145389864E-07, -1.555421028E-02, -9.916794666E-10, 3.859902716E-03
0.138, -3.395406646E-07, 3.092869639E-02, 1.143907355E-07, -7.484210167E-03, 9.837257815E-08, -7.49400184E-03
0.139, -3.523187268E-07, 3.262969192E-02, 1.090666053E-08, 8.125704448E-04, 1.850353913E-07, -1.790891033E-02
0.14, -3.331348175E-07, 3.129428468E-02, -8.833976335E-08, 7.662759172E-03, 2.495895055E-07, -2.630851464E-02
0.141, -2.847130472E-07, 2.718147325E-02, -1.773854874E-07, 1.273865761E-02, 2.849145731E-07, -3.214961552E-02
0.142, -2.122199273E-07, 2.096124291E-02, -2.51342978E-07, 1.743780181E-02, 2.871279189E-07, -3.407388879E-02
0.143, -1.220577594E-07, 1.437684546E-02, -3.052531235E-07, 2.265688275E-02, 2.568558735E-07, -3.089696025E-02
0.144, -2.093977178E-08, 7.534807867E-03, -3.341673797E-07, 2.733491474E-02, 1.99449419E-07, -2.337190035E-02
0.145, 8.297441991E-08, -1.942348138E-03, -3.34339208E-07, 3.014996869E-02, 1.236497739E-07, -1.341449937E-02
0.146, 1.787378372E-07, -1.435917846E-02, -3.039945544E-07, 3.088301972E-02, 3.9888223E-08, -2.509317594E-03
0.147, 2.545483266E-07, -2.55467295E-02, -2.438826695E-07, 2.8651492E-02, -4.127608691E-08, 7.703821812E-03
0.148, 3.017410927E-07, -3.168879089E-02, -1.588748867E-07, 2.114038625E-02, -1.111857433E-07, 1.480554046E-02
0.149, 3.165255487E-07, -3.312787337E-02, -5.924806295E-08, 8.097751889E-03, -1.648892009E-07, 1.760690958E-02
0.15, 2.992109855E-07, -3.107020833E-02, 4.1262864E-08, -6.329566328E-03, -2.009162189E-07, 1.774598409E-02
0.151, 2.539123839E-07, -2.489792777E-02, 1.299338223E-07, -1.73504348E-02, -2.192694217E-07, 1.760163907E-02
0.152, 1.88393903E-07, -1.554185163E-02, 1.980515064E-07, -2.375616542E-02, -2.199906675E-07, 1.766227703E-02
0.153, 1.116750324E-07, -6.858890811E-03, 2.41171755E-07, -2.623875197E-02, -2.032767079E-07, 1.720814425E-02
0.154, 3.129013E-08, -4.731520143E-04, 2.58927373E-07, -2.449056828E-02, -1.699586036E-07, 1.600015355E-02
0.155, -4.624617802E-08, 6.170314012E-03, 2.548522159E-07, -1.917101251E-02, -1.217632995E-07, 1.375426365E-02
0.156, -1.138589702E-07, 1.367672255E-02, 2.342323009E-07, -1.391847158E-02, -6.193070751E-08, 9.520344168E-03
0.157, -1.656269674E-07, 1.801294106E-02, 2.008044519E-07, -1.169735246E-02, 4.268065628E-09, 3.212038072E-03
0.158, -1.997055298E-07, 1.736597959E-02, 1.558913698E-07, -1.127311246E-02, 7.029240514E-08, -3.560913461E-03
0.159, -2.171198326E-07, 1.596250841E-02, 1.002497538E-07, -1.0183973E-02, 1.298290087E-07, -9.414573155E-03
0.16, -2.17868252E-07, 1.736921952E-02, 3.532919875E-08, -8.373905709E-03, 1.774139376E-07, -1.448878113E-02
0.161, -2.000806217E-07, 1.970289483E-02, -3.677946918E-08, -6.002333344E-03, 2.083134531E-07, -1.888205765E-02
0.162, -1.621845417E-07, 2.051402752E-02, -1.123972864E-07, -1.01601683E-03, 2.190254907E-07, -2.149293049E-02
0.163, -1.040758844E-07, 1.991113972E-02, -1.846809779E-07, 7.684226788E-03, 2.083306916E-07, -2.132078019E-02
0.164, -2.799642725E-08, 1.603052884E-02, -2.443983372E-07, 1.744845195E-02, 1.778037747E-07, -1.83434883E-02
0.165, 5.855377274E-08, 4.911068529E-03, -2.828246077E-07, 2.513376322E-02, 1.317964022E-07, -1.261745855E-02
0.166, 1.418196488E-07, -1.14796955E-02, -2.935635321E-07, 3.024095586E-02, 7.731641724E-08, -4.327794889E-03
0.167, 2.071630104E-07, -2.436544056E-02, -2.730564353E-07, 3.225113676E-02, 2.301958861E-08, 4.694117271E-03
0.168, 2.45841442E-07, -2.896451956E-02, -2.221869054E-07, 2.847382363E-02, -2.332438458E-08, 1.121164611E-02
0.169, 2.555147124E-07, -2.904581657E-02, -1.481061086E-07, 1.794878489E-02, -5.748984179E-08, 1.314544782E-02
0.17, 2.368007096E-07, -2.772875089E-02, -6.281230756E-08, 4.477223096E-03, -7.9593416E-08, 1.097835896E-02
0.171, 1.931421014E-07, -2.216054456E-02, 2.111330609E-08, -7.213641454E-03, -9.290023688E-08, 6.615162091E-03
0.172, 1.327196272E-07, -1.136723393E-02, 9.37467127E-08, -1.53708173E-02, -1.018483068E-07, 2.102329439E-03
0.173, 6.61800367E-08, -8.669458212E-04, 1.490632634E-07, -1.926295635E-02, -1.100531186E-07, -6.158475162E-04
0.174, 1.857171822E-09, 5.300452613E-03, 1.859833729E-07, -1.753000463E-02, -1.187191491E-07, -3.066311159E-04
0.175, -5.52353415E-08, 9.160253147E-03, 2.084468503E-07, -1.138329173E-02, -1.262404514E-07, 2.596063847E-03
0.176, -1.019569072E-07, 1.158167508E-02, 2.223080021E-07, -5.821313512E-03, -1.29258516E-07, 6.410411943E-03
0.177, -1.380774515E-07, 9.620443949E-03, 2.308892813E-07, -4.738365931E-03, -1.242875863E-07, 9.56759254E-03
0.178, -1.668837054E-07, 5.008127788E-03, 2.333168591E-07, -7.569004374E-03, -1.09063051E-07, 1.093964752E-02
0.179, -1.905179579E-07, 5.335761506E-03, 2.258273824E-07, -1.226509029E-02, -8.359176754E-08, 9.553888682E-03
0.18, -2.052992311E-07, 1.237014219E-02, 2.033630898E-07, -1.76845377E-02, -5.070637439E-08, 5.274363144E-03
0.181, -2.045581557E-07, 1.867462691E-02, 1.613702266E-07, -2.137265016E-02, -1.545708537E-08, -5.465650123E-04
0.182, -1.848484298E-07, 1.926274537E-02, 9.898874022E-08, -1.940469047E-02, 1.652634298E-08, -5.985172047E-03
0.183, -1.470872538E-07, 1.684015953E-02, 2.144164991E-08, -1.092658603E-02, 4.069309177E-08, -9.648215612E-03
0.184, -9.445867837E-08, 1.289467223E-02, -6.134572193E-08, 4.460185577E-04, 5.479533594E-08, -1.048083573E-02
0.185, -3.324658315E-08, 4.27245086E-03, -1.382483033E-07, 1.132357896E-02, 5.980240238E-08, -7.709567661E-03
0.186, 2.60413657E-08, -8.12073207E-03, -1.990016931E-07, 2.097481829E-02, 6.000163201E-08, -1.906134044E-03
0.187, 7.260773295E-08, -1.732252143E-02, -2.353480807E-07, 2.783924122E-02, 6.155362922E-08, 4.611679058E-03
0.188, 1.004633118E-07, -2.00991258E-02, -2.435943942E-07, 2.836100997E-02, 6.992972372E-08, 9.036557673E-03
0.189, 1.085670695E-07, -1.940453349E-02, -2.267936587E-07, 2.173316404E-02, 8.749862265E-08, 9.349111653E-03
0.19, 9.923996972E-08, -1.545724541E-02, -1.931726478E-07, 1.190739155E-02, 1.120782712E-07, 4.672451828E-03
0.191, 7.974447854E-08, -4.879638766E-03, -1.520971942E-07, 3.001466409E-03, 1.36888804E-07, -4.210642179E-03
0.192, 6.241578215E-08, 9.21324071E-03, -1.112957301E-07, -3.549476869E-03, 1.524788102E-07, -1.423042318E-02
0.193, 5.822745961E-08, 1.706764931E-02, -7.548156602E-08, -6.425183357E-03, 1.503999627E-07, -2.110735018E-02
0.194, 7.006617862E-08, 1.49865402E-02, -4.487137112E-08, -3.982827717E-03, 1.267977823E-07, -2.193940054E-02
0.195, 9.361226178E-08, 8.428194598E-03, -1.533057626E-08, 1.844015217E-03, 8.393914972E-08, -1.6573574E-02
0.196, 1.218966616E-07, 1.048452626E-03, 1.79249303E-08, 5.585471986E-03, 2.935482917E-08, -6.877840426E-03
0.197, 1.464265304E-07, -8.55747305E-03, 5.598143465E-08, 4.01659249E-03, -2.660148298E-08, 4.133862446E-03
0.198, 1.577572157E-07, -1.78409427E-02, 9.531440191E-08, -1.463637388E-03, -7.411928956E-08, 1.274320304E-02
0.199, 1.503294222E-07, -1.967615173E-02, 1.296046723E-07, -8.62174356E-03, -1.072172737E-07, 1.609651868E-02
0.2, 1.264702475E-07, -1.318668254E-02, 1.514548993E-07, -1.625834383E-02, -1.251558054E-07, 1.422244032E-02
0.201, 9.347147846E-08, -5.09247524E-03, 1.542794518E-07, -2.179305659E-02, -1.311871051E-07, 9.592038737E-03
0.202, 5.844483691E-08, 1.036748539E-03, 1.353818257E-07, -2.165139069E-02, -1.300947448E-07, 4.655274192E-03
0.203, 2.742360107E-08, 6.974049613E-03, 9.796177496E-08, -1.539352175E-02, -1.26210025E-07, 9.294218005E-04
0.204, 5.307554997E-09, 1.083639428E-02, 4.982551694E-08, -6.03890765E-03, -1.219251108E-07, -1.290767146E-04
0.205, -8.000588769E-09, 6.779543272E-03, 6.933832589E-10, 4.047152861E-03, -1.164663887E-07, 2.476644725E-03
0.206, -2.014370195E-08, -4.449434879E-03, -3.946535449E-08, 1.389964819E-02, -1.05913249E-07, 7.712172315E-03
0.207, -4.159703543E-08, -1.417108932E-02, -6.225418272E-08, 2.084023392E-02, -8.512322772E-08, 1.276161335E-02
0.208, -7.842983822E-08, -1.658794818E-02, -6.395178837E-08, 2.134230878E-02, -5.048418422E-08, 1.493648018E-02
0.209, -1.2992157E-07, -1.272996817E-02, -4.719284084E-08, 1.557085728E-02, -2.14475875E-09, 1.246435058E-02
0.21, -1.896293078E-07, -3.702114639E-03, -1.909398455E-08, 7.108968312E-03, 5.461752276E-08, 4.381434888E-03
0.211, -2.459035081E-07, 1.056912908E-02, 1.179984141E-08, -1.519032787E-03, 1.094304502E-07, -8.2801017E-03
0.212, -2.843328979E-07, 2.512054439E-02, 3.740393278E-08, -9.060459533E-03, 1.494177414E-07, -2.137120067E-02
