TIME, N5_UZ, N5_AZ, N6_UZ, N6_AZ, N7_UZ, N7_AZ
6.E-02, -2.470642855E-07, -4.033317279E-04, -4.008664301E-07, 5.501712554E-02, -7.042179728E-08, 1.381890225E-02
6.1E-02, -4.652527493E-07, 1.182766982E-02, -3.989057003E-07, 6.972016548E-02, -5.807146569E-08, 1.959569384E-02
6.2E-02, -6.637842006E-07, 2.748629554E-02, -3.273649766E-07, 6.944002719E-02, -2.492241913E-08, 2.20017929E-02
6.3E-02, -8.247680247E-07, 4.760890688E-02, -1.940692018E-07, 5.407024768E-02, 2.881505877E-08, 1.91751436E-02
6.4E-02, -9.272202564E-07, 6.94542863E-02, -1.963474826E-08, 2.820720032E-02, 9.723630292E-08, 1.01924689E-02
6.5E-02, -9.516545261E-07, 8.658174613E-02, 1.683936121E-07, -1.01939223E-03, 1.684802558E-07, -4.546987436E-03
6.6E-02, -8.871516138E-07, 9.12928188E-02, 3.425743336E-07, -2.667596827E-02, 2.261872139E-07, -2.252698449E-02
6.7E-02, -7.37212327E-07, 7.958013986E-02, 4.812785557E-07, -4.427714892E-02, 2.529327168E-07, -3.939597073E-02
6.8E-02, -5.198702414E-07, 5.522556522E-02, 5.714705545E-07, -5.274740755E-02, 2.348169132E-07, -5.032674541E-02
6.9E-02, -2.61264001E-07, 2.730272742E-02, 6.084183286E-07, -5.37411192E-02, 1.658329796E-07, -5.140965712E-02
7.E-02, 1.223412473E-08, 2.480983062E-03, 5.932798362E-07, -5.043144466E-02, 5.058831145E-08, -4.111195407E-02
7.1E-02, 2.779365873E-07, -1.807235614E-02, 5.296121212E-07, -4.662698243E-02, -9.57409058E-08, -2.105724638E-02
7.2E-02, 5.177103524E-07, -3.378511268E-02, 4.201386015E-07, -4.498459112E-02, -2.501759347E-07, 4.845578654E-03
7.3E-02, 7.193228157E-07, -4.253759086E-02, 2.660278488E-07, -4.428988651E-02, -3.863318625E-07, 3.171264313E-02
7.4E-02, 8.764810349E-07, -4.637092113E-02, 7.024439705E-08, -3.905561265E-02, -4.794784266E-07, 5.430617076E-02
7.5E-02, 9.84644649E-07, -5.161823073E-02, -1.567077878E-07, -2.328201536E-02, -5.115247582E-07, 6.789443263E-02
7.6E-02, 1.03757955E-06, -5.883920421E-02, -3.931098589E-07, 4.382107125E-03, -4.746876761E-07, 6.98725464E-02
7.7E-02, 1.030801621E-06, -6.058658329E-02, -6.079620278E-07, 3.871766528E-02, -3.724169787E-07, 6.099480423E-02
7.8E-02, 9.666305833E-07, -5.419970935E-02, -7.68125048E-07, 7.066072266E-02, -2.171146689E-07, 4.506847748E-02
7.9E-02, 8.5151786E-07, -4.768359063E-02, -8.47472105E-07, 9.097140281E-02, -2.586053863E-08, 2.683516471E-02
8.E-02, 6.89851523E-07, -4.542360193E-02, -8.351144796E-07, 9.243823343E-02, 1.833362521E-07, 9.050143934E-03
8.1E-02, 4.860297788E-07, -3.888735265E-02, -7.399691964E-07, 7.313733009E-02, 3.926836537E-07, -8.748909857E-03
8.2E-02, 2.517246688E-07, -2.207949578E-02, -5.879889146E-07, 4.053275344E-02, 5.833101674E-07, -2.869282504E-02
8.3E-02, 4.225226922E-09, -4.309077228E-03, -4.108223942E-07, 9.839591856E-03, 7.335508102E-07, -5.207887155E-02
8.4E-02, -2.428603919E-07, 5.136840269E-03, -2.319126458E-07, -6.353365522E-03, 8.190681317E-07, -7.736776811E-02
8.5E-02, -4.809448925E-07, 1.286532414E-02, -5.991916548E-08, -7.479318447E-03, 8.163622893E-07, -9.907865124E-02
8.6E-02, -6.987152954E-07, 2.77627645E-02, 1.071912995E-07, -2.286723731E-03, 7.097247194E-07, -0.108785011
8.7E-02, -8.807743566E-07, 4.365999888E-02, 2.734125334E-07, 5.083322168E-04, 4.993001423E-07, -9.878928755E-02
8.8E-02, -1.015463693E-06, 5.107958264E-02, 4.377651347E-07, -4.245479854E-03, 2.061112509E-07, -6.673960835E-02
8.9E-02, -1.097353821E-06, 5.451880191E-02, 5.905380905E-07, -1.891368105E-02, -1.294958099E-07, -1.809687916E-02
9.E-02, -1.121048395E-06, 6.187224178E-02, 7.14012801E-07, -3.968278601E-02, -4.564788596E-07, 3.534492838E-02
9.1E-02, -1.080068715E-06, 6.747637402E-02, 7.906153831E-07, -5.406165209E-02, -7.258231166E-07, 7.993284975E-02
9.2E-02, -9.745979738E-07, 6.150592709E-02, 8.147022777E-07, -5.096997758E-02, -9.024744961E-07, 0.105453188
9.3E-02, -8.149036528E-07, 4.694126985E-02, 7.958951095E-07, -3.481822169E-02, -9.718445946E-07, 0.109109637
9.4E-02, -6.152878131E-07, 3.290171868E-02, 7.488974059E-07, -2.15627053E-02, -9.386600469E-07, 9.599981174E-02
9.5E-02, -3.892457549E-07, 1.995073933E-02, 6.811017E-07, -2.00331498E-02, -8.199861669E-07, 7.497889542E-02
9.6E-02, -1.504712171E-07, 5.514235858E-03, 5.902542708E-07, -2.607025615E-02, -6.37485603E-07, 5.267446253E-02
9.7E-02, 8.816197015E-08, -5.79702994E-03, 4.687900084E-07, -3.516337443E-02, -4.12971334E-07, 3.135293277E-02
9.8E-02, 3.182593822E-07, -1.127457362E-02, 3.05923946E-07, -4.764017687E-02, -1.670214645E-07, 1.151824616E-02
9.9E-02, 5.331307437E-07, -1.917741537E-02, 9.077105688E-08, -5.693360312E-02, 8.153142432E-08, -6.312235474E-03
0.1, 7.207706913E-07, -3.528531925E-02, -1.766691469E-07, -4.764136208E-02, 3.15499295E-07, -2.285780525E-02
0.101, 8.653050853E-07, -5.092589076E-02, -4.752964823E-07, -1.47331567E-02, 5.180706113E-07, -3.993528607E-02
0.102, 9.565237637E-07, -5.570570852E-02, -7.677946337E-07, 2.699155686E-02, 6.721883334E-07, -5.697192052E-02
0.103, 9.942862985E-07, -5.120664373E-02, -1.016396856E-06, 6.080046594E-02, 7.631883487E-07, -6.926359254E-02
0.104, 9.851615683E-07, -4.256792468E-02, -1.192592492E-06, 8.401280843E-02, 7.836223365E-07, -7.186860472E-02
0.105, 9.404686211E-07, -2.856860446E-02, -1.277439752E-06, 9.868405493E-02, 7.360092395E-07, -6.422567897E-02
0.106, 8.762860829E-07, -1.041058743E-02, -1.263100092E-06, 9.969001273E-02, 6.316465471E-07, -4.927358102E-02
0.107, 8.073595457E-07, 9.227681384E-04, -1.156565901E-06, 8.46992231E-02, 4.876093232E-07, -3.007551932E-02
0.108, 7.373763203E-07, -3.03594114E-03, -9.748848806E-07, 6.559436725E-02, 3.236422104E-07, -9.784248969E-03
0.109, 6.573416569E-07, -1.706688487E-02, -7.330527404E-07, 5.470773535E-02, 1.584009967E-07, 7.236118796E-03
0.11, 5.532020187E-07, -3.114311263E-02, -4.404405748E-07, 4.685237515E-02, 5.642444182E-09, 1.772929499E-02
0.111, 4.126290424E-07, -4.172360318E-02, -1.098768039E-07, 2.905102303E-02, -1.27071199E-07, 2.236057906E-02
0.112, 2.275508282E-07, -4.728695811E-02, 2.357920823E-07, 1.159273656E-03, -2.366508641E-07, 2.390739931E-02
0.113, -2.30535123E-09, -4.226915037E-02, 5.685983759E-07, -2.688451996E-02, -3.223578866E-07, 2.383790406E-02
0.114, -2.656054928E-07, -2.461891192E-02, 8.621179685E-07, -5.168890229E-02, -3.847168339E-07, 2.285825109E-02
0.115, -5.421389012E-07, -1.847613478E-03, 1.092021808E-06, -7.554260686E-02, -4.242340539E-07, 2.282517557E-02
0.116, -8.10334245E-07, 1.852379411E-02, 1.237397024E-06, -9.351478398E-02, -4.398245303E-07, 2.502828357E-02
0.117, -1.050230905E-06, 3.807354362E-02, 1.28781929E-06, -9.639134813E-02, -4.292285368E-07, 2.734468072E-02
0.118, -1.240704951E-06, 6.077163551E-02, 1.247376452E-06, -8.533897739E-02, -3.921349217E-07, 2.565063787E-02
0.119, -1.359497089E-06, 8.259225057E-02, 1.128603845E-06, -7.132051865E-02, -3.330636813E-07, 1.830467882E-02
0.12, -1.3899634E-06, 9.405959095E-02, 9.445217634E-07, -5.929842205E-02, -2.610280163E-07, 7.624187954E-03
0.121, -1.328047539E-06, 9.070493504E-02, 7.091440714E-07, -4.329290705E-02, -1.864570795E-07, -2.553673933E-03
0.122, -1.18277648E-06, 7.600556448E-02, 4.426133678E-07, -1.901321379E-02, -1.175998104E-07, -8.873727896E-03
0.123, -9.714564218E-07, 5.609246114E-02, 1.70453161E-07, 7.754241668E-03, -5.791605174E-08, -9.473369398E-03
0.124, -7.136006756E-07, 3.697886735E-02, -8.376904747E-08, 2.812187965E-02, -5.740289566E-09, -5.542660841E-03
0.125, -4.250821951E-07, 2.434648832E-02, -3.046918826E-07, 3.847699273E-02, 4.307106282E-08, -1.186132814E-03
0.126, -1.15233734E-07, 1.831342035E-02, -4.861903364E-07, 4.037185603E-02, 9.110435871E-08, -3.69917953E-04
0.127, 2.082594757E-07, 8.976210041E-03, -6.286982548E-07, 3.760924569E-02, 1.367820025E-07, -4.341328794E-03
0.128, 5.289318585E-07, -1.461764155E-02, -7.348079368E-07, 3.518718857E-02, 1.744606295E-07, -1.165667824E-02
0.129, 8.176989524E-07, -4.919288236E-02, -8.044211612E-07, 3.780563951E-02, 1.969419526E-07, -1.873796127E-02
0.13, 1.042740565E-06, -7.825826985E-02, -8.321032062E-07, 4.60566652E-02, 1.997820042E-07, -2.054468133E-02
0.131, 1.18366648E-06, -8.997336882E-02, -8.098092373E-07, 5.389542587E-02, 1.853129847E-07, -1.407356831E-02
0.132, 1.236607517E-06, -8.59965369E-02, -7.343449844E-07, 5.244531E-02, 1.626240165E-07, -2.366353317E-03
0.133, 1.210290083E-06, -7.252049252E-02, -6.137288054E-07, 3.785870281E-02, 1.424687049E-07, 7.433737742E-03
0.134, 1.121168119E-06, -5.308862869E-02, -4.666431494E-07, 1.508029644E-02, 1.314081973E-07, 1.07559606E-02
0.135, 9.891917815E-07, -3.262008547E-02, -3.151160445E-07, -6.197480045E-03, 1.3000275E-07, 8.554208031E-03
0.136, 8.315877183E-07, -1.863523785E-02, -1.760519833E-07, -1.872874403E-02, 1.348307091E-07, 3.912618275E-03
0.137, 6.581577571E-07, -1.301647621E-02, -5.693265395E-08, -2.11608357E-02, 1.409955097E-07, -1.238935899E-03
0.138, 4.736688882E-07, -9.101377344E-03, 4.325469325E-08, -1.670318531E-02, 1.438273882E-07, -5.426931548E-03
0.139, 2.840042624E-07, -1.25019623E-03, 1.296732366E-07, -1.083440178E-02, 1.402948426E-07, -7.30195118E-03
0.14, 9.77968838E-08, 8.164710435E-03, 2.060390166E-07, -9.27103865E-03, 1.294438473E-07, -7.334959992E-03
0.141, -7.715469596E-08, 1.43469477E-02, 2.703619515E-07, -1.481456019E-02, 1.114796969E-07, -6.891350291E-03
0.142, -2.35651801E-07, 1.856199114E-02, 3.149835216E-07, -2.45881542E-02, 8.731393735E-08, -5.511891202E-03
0.143, -3.714767957E-07, 2.678214087E-02, 3.316005857E-07, -3.142094544E-02, 5.931314804E-08, -2.158194569E-03
0.144, -4.739518219E-07, 3.991776141E-02, 3.179478793E-07, -2.91187358E-02, 3.096152112E-08, 1.456538719E-03
0.145, -5.318473259E-07, 4.924141145E-02, 2.813277172E-07, -1.681628576E-02, 4.377023543E-09, 2.07777508E-03
0.146, -5.430510348E-07, 4.414240979E-02, 2.36514139E-07, 4.294392544E-04, -2.154183616E-08, -7.464680907E-04
0.147, -5.200086764E-07, 2.434986201E-02, 1.992067608E-07, 1.458305151E-02, -5.003226219E-08, -4.396674727E-03
0.148, -4.829823355E-07, 3.617991763E-03, 1.790455996E-07, 1.970951687E-02, -8.413142607E-08, -6.82082136E-03
0.149, -4.448840207E-07, -1.47432199E-03, 1.764229641E-07, 1.5367637E-02, -1.253971098E-07, -7.512241292E-03
0.15, -4.021310468E-07, 1.078348332E-02, 1.843929357E-07, 5.817605876E-03, -1.732251568E-07, -5.612526923E-03
0.151, -3.425939103E-07, 2.278500179E-02, 1.937041723E-07, -3.13511885E-03, -2.239761602E-07, -2.334310598E-04
0.152, -2.64032997E-07, 1.526287832E-02, 1.97844326E-07, -7.207125536E-03, -2.712440954E-07, 7.199561067E-03
0.153, -1.834801666E-07, -1.127889325E-02, 1.956934414E-07, -5.37502008E-03, -3.08273873E-07, 1.327679392E-02
0.154, -1.267772045E-07, -3.642102581E-02, 1.907575595E-07, -1.949899978E-04, -3.306700303E-07, 1.599049064E-02
0.155, -1.086750958E-07, -4.07810167E-02, 1.874193455E-07, 3.390380512E-03, -3.37046285E-07, 1.604933726E-02
0.156, -1.232204635E-07, -2.451411765E-02, 1.865071032E-07, 1.461645862E-03, -3.280413089E-07, 1.471313671E-02
0.157, -1.522119917E-07, -4.378120974E-03, 1.836415145E-07, -5.36829888E-03, -3.052870068E-07, 1.278551775E-02
0.158, -1.805287103E-07, 5.727907666E-03, 1.718763429E-07, -1.24309001E-02, -2.703271714E-07, 1.162552756E-02
0.159, -2.021462136E-07, 7.670560623E-03, 1.461670193E-07, -1.545747109E-02, -2.232519506E-07, 1.260521118E-02
0.16, -2.141984615E-07, 1.145986777E-02, 1.056468536E-07, -1.416425428E-02, -1.622398117E-07, 1.526861464E-02
0.161, -2.101801095E-07, 2.068127831E-02, 5.24611483E-08, -1.11668268E-02, -8.499267303E-08, 1.720141315E-02
0.162, -1.81036374E-07, 2.956954949E-02, -1.041288841E-08, -8.209833138E-03, 8.770626164E-09, 1.583096206E-02
0.163, -1.221178431E-07, 2.998019162E-02, -7.975006592E-08, -4.716464578E-03, 1.154791753E-07, 1.005959361E-02
0.164, -3.85455381E-08, 1.932748305E-02, -1.514600305E-07, -2.912334649E-05, 2.275343915E-07, 6.33776234E-04
0.165, 5.670145673E-08, 4.021887854E-03, -2.209109506E-07, 4.547228668E-03, 3.348002864E-07, -1.021241854E-02
0.166, 1.512646491E-07, -5.389630002E-03, -2.845386174E-07, 7.099311899E-03, 4.272408483E-07, -1.943828788E-02
0.167, 2.414345899E-07, -3.397020899E-03, -3.410846101E-07, 7.064067033E-03, 4.976739188E-07, -2.457675665E-02
0.168, 3.328130816E-07, 5.814088647E-03, -3.916821192E-07, 4.832924418E-03, 5.429738623E-07, -2.568953631E-02
0.169, 4.332518141E-07, 1.230649357E-02, -4.38909976E-07, 1.906373616E-03, 5.625814909E-07, -2.569508273E-02
0.17, 5.438381667E-07, 7.988915734E-03, -4.841560114E-07, 2.057199552E-03, 5.557233088E-07, -2.723651126E-02
0.171, 6.540754148E-07, -8.686984497E-03, -5.239472688E-07, 8.852260064E-03, 5.204483006E-07, -2.959714748E-02
0.172, 7.444822355E-07, -3.097386894E-02, -5.487561471E-07, 2.111245739E-02, 4.554368636E-07, -2.987575528E-02
0.173, 7.966769868E-07, -4.545046452E-02, -5.465147237E-07, 3.298819554E-02, 3.626102164E-07, -2.575472986E-02
0.174, 8.059185971E-07, -4.045610867E-02, -5.082008968E-07, 3.915670414E-02, 2.486478076E-07, -1.651685639E-02
0.175, 7.851667735E-07, -1.953086789E-02, -4.310115092E-07, 3.859449312E-02, 1.245391527E-07, -3.775660692E-03
0.176, 7.525649449E-07, -4.168897714E-03, -3.181986571E-07, 3.265249471E-02, 2.575452655E-09, 8.065616933E-03
0.177, 7.115349035E-07, -1.268717667E-02, -1.778114424E-07, 2.249627693E-02, -1.08262338E-07, 1.418629785E-02
0.178, 6.455050924E-07, -3.731230831E-02, -2.102052664E-08, 1.031112993E-02, -2.051920753E-07, 1.362988013E-02
0.179, 5.345150725E-07, -5.260839336E-02, 1.406394378E-07, -5.73069285E-04, -2.901260495E-07, 1.036164337E-02
0.18, 3.747839774E-07, -4.487404852E-02, 2.97530157E-07, -8.965446941E-03, -3.654244713E-07, 8.909418992E-03
0.181, 1.804944591E-07, -2.424283146E-02, 4.414994974E-07, -1.68772974E-02, -4.31274698E-07, 9.986950085E-03
0.182, -3.072871121E-08, -9.624290904E-03, 5.643286886E-07, -2.540299878E-02, -4.86395855E-07, 1.147120011E-02
0.183, -2.511110148E-07, -8.693814781E-03, 6.585979005E-07, -3.171701655E-02, -5.296249452E-07, 1.231293877E-02
0.184, -4.816676444E-07, -1.165489867E-02, 7.205688031E-07, -3.287967409E-02, -5.59859544E-07, 1.367602597E-02
0.185, -7.186038782E-07, -1.104584073E-03, 7.511387102E-07, -2.992234838E-02, -5.748532841E-07, 1.680566551E-02
0.186, -9.415553784E-07, 2.907383442E-02, 7.539207343E-07, -2.565341915E-02, -5.705774922E-07, 2.173337926E-02
0.187, -1.119088785E-06, 6.17625032E-02, 7.331400681E-07, -2.147195791E-02, -5.41782401E-07, 2.73052222E-02
0.188, -1.230136901E-06, 7.12085061E-02, 6.925741983E-07, -1.809843259E-02, -4.839369072E-07, 3.079563186E-02
0.189, -1.278312595E-06, 5.453656474E-02, 6.34523777E-07, -1.687063364E-02, -3.961341614E-07, 2.911895205E-02
0.19, -1.280665637E-06, 3.71085347E-02, 5.589793737E-07, -1.811730532E-02, -2.829007E-07, 2.174254181E-02
0.191, -1.244114894E-06, 4.069871537E-02, 4.646101063E-07, -1.953244321E-02, -1.531333137E-07, 1.132532197E-02
0.192, -1.157485317E-06, 5.945889263E-02, 3.511046653E-07, -1.873993863E-02, -1.699771364E-08, 1.411079372E-03
0.193, -1.004605577E-06, 7.304162084E-02, 2.199294613E-07, -1.659958662E-02, 1.170103321E-07, -5.666232621E-03
0.194, -7.811522893E-07, 6.81057472E-02, 7.309006961E-08, -1.472878297E-02, 2.435878639E-07, -9.194839396E-03
0.195, -5.029292414E-07, 4.143404372E-02, -8.651139741E-08, -1.07954245E-02, 3.603858278E-07, -1.036431134E-02
0.196, -2.033752466E-07, 1.227920591E-03, -2.521465795E-07, -1.272088141E-03, 4.656150821E-07, -1.277306269E-02
0.197, 8.22291566E-08, -2.912741673E-02, -4.12760837E-07, 1.131394228E-02, 5.543818609E-07, -2.015180971E-02
0.198, 3.390482338E-07, -2.844369678E-02, -5.578654804E-07, 1.970538479E-02, 6.174888481E-07, -3.116776039E-02
0.199, 5.788500158E-07, -5.59098986E-03, -6.825400145E-07, 2.115490879E-02, 6.458924406E-07, -3.823913943E-02
0.2, 8.183245946E-07, 4.936982805E-03, -7.86692831E-07, 1.98885202E-02, 6.378602649E-07, -3.463255295E-02
0.201, 1.051497797E-06, -1.753931051E-02, -8.709139537E-07, 1.997484006E-02, 6.014281029E-07, -2.216748618E-02
0.202, 1.248221595E-06, -5.53595349E-02, -9.343371532E-07, 2.162099453E-02, 5.491133954E-07, -9.597542223E-03
0.203, 1.380311876E-06, -7.390794065E-02, -9.740265545E-07, 2.584654957E-02, 4.899345258E-07, -4.130667447E-03
0.204, 1.445743633E-06, -5.940949218E-02, -9.824744791E-07, 3.663629249E-02, 4.256439367E-07, -6.092700118E-03
0.205, 1.466424323E-06, -3.00926304E-02, -9.459776641E-07, 5.325315177E-02, 3.532017956E-07, -1.021042033E-02
0.206, 1.46371851E-06, -1.667999318E-02, -8.505578416E-07, 6.459302802E-02, 2.702805574E-07, -1.074784636E-02
0.207, 1.43555282E-06, -3.42393697E-02, -6.932335013E-07, 5.921625977E-02, 1.786864431E-07, -6.597950874E-03
0.208, 1.357275666E-06, -6.598359193E-02, -4.869914839E-07, 3.861922418E-02, 8.290576851E-08, -1.775142223E-03
0.209, 1.207524752E-06, -7.696440866E-02, -2.54656089E-07, 1.356751385E-02, -1.421517348E-08, -9.053217566E-04
0.21, 9.93119207E-07, -5.234526192E-02, -1.971483712E-08, -8.355860685E-03, -1.13900848E-07, -4.224108976E-03
0.211, 7.438686131E-07, -1.734469243E-02, 1.989602821E-07, -2.417649616E-02, -2.190994489E-07, -6.801795814E-03
0.212, 4.816076308E-07, -8.675573815E-03, 3.903891299E-07, -3.031619647E-02, -3.297230832E-07, -4.048351892E-03
0.213, 1.997455581E-07, -3.052635202E-02, 5.53643383E-07, -2.603310407E-02, -4.410778008E-07, 2.586168636E-03
