TIME, N1_UZ, N1_AZ, N2_UZ, N2_AZ, N3_UZ, N3_AZ, N4_UZ, N4_AZ
7.6E-02, -1.432034091E-04, -0.564167849, 6.900263346E-06, -2.723870338E-02, 1.87780225E-06, -6.757132288E-02, -1.574920164E-06, 8.596330557E-02
7.7E-02, -1.452029654E-04, 9.459148016E-02, 6.789682296E-06, 0.100411371, 1.834987361E-06, -0.104134861, -1.458336302E-06, 6.766790421E-02
7.8E-02, -1.468043836E-04, 0.701699462, 6.808792485E-06, 0.15897359, 1.674874431E-06, -0.130461613, -1.271198388E-06, 7.343973202E-02
7.9E-02, -1.478037864E-04, 0.502336833, 6.940308374E-06, 6.58391308E-02, 1.397542745E-06, -0.103976819, -1.004882226E-06, 8.49170822E-02
8.E-02, -1.48623114E-04, -0.142180778, 7.103836593E-06, -1.816398847E-03, 1.05439502E-06, -2.765558911E-02, -6.706702884E-07, 5.087528343E-02
8.1E-02, -1.498490618E-04, -0.671068005, 7.296201415E-06, 5.948830262E-02, 7.092526026E-07, 2.366714462E-02, -3.173952708E-07, -1.274919104E-02
8.2E-02, -1.515196421E-04, -0.218212988, 7.57617772E-06, 0.115736067, 3.732135018E-07, -5.459441826E-03, 1.237467676E-08, -3.426192407E-02
8.3E-02, -1.531709269E-04, 0.256819094, 7.941645413E-06, 5.524822207E-02, 3.205091413E-09, -6.24795346E-02, 3.232859445E-07, -3.455774813E-03
8.4E-02, -1.545493898E-04, 0.28882072, 8.322421447E-06, -2.463254526E-02, -4.220880442E-07, -4.80913332E-02, 6.374852856E-07, 1.003268273E-02
8.5E-02, -1.558095682E-04, -5.223858143E-02, 8.698645076E-06, 1.552575132E-02, -8.499606284E-07, 4.293192834E-02, 9.438710312E-07, -2.56594025E-02
8.6E-02, -1.573235696E-04, -0.455418725, 9.136559635E-06, 0.107856763, -1.201944752E-06, 0.108846112, 1.20820409E-06, -5.844650436E-02
8.7E-02, -1.591878445E-04, -0.24513215, 9.663949977E-06, 7.109735388E-02, -1.456564664E-06, 8.588341469E-02, 1.416109948E-06, -5.440828658E-02
8.8E-02, -1.612110712E-04, -7.276693537E-02, 1.018625446E-05, -8.126870236E-02, -1.652517523E-06, 3.145038845E-02, 1.569636926E-06, -5.434899424E-02
8.9E-02, -1.632262835E-04, 8.879154837E-02, 1.059275269E-05, -0.15034624, -1.822261674E-06, 2.096623605E-02, 1.653700017E-06, -8.457849806E-02
9.E-02, -1.651806659E-04, 3.287788961E-02, 1.089520654E-05, -5.774414078E-02, -1.961419788E-06, 4.0205877E-02, 1.645553166E-06, -9.984203313E-02
9.1E-02, -1.67037503E-04, 0.162198483, 1.119252362E-05, 4.747189225E-02, -2.057843476E-06, 4.526328732E-02, 1.553231702E-06, -6.850771333E-02
9.2E-02, -1.68758384E-04, 0.109732258, 1.152159318E-05, 1.603518318E-02, -2.102815785E-06, 5.763898417E-02, 1.409201101E-06, -3.491010546E-02
9.3E-02, -1.706257238E-04, -0.402656648, 1.180706173E-05, -0.103237108, -2.065744223E-06, 0.106448334, 1.227250832E-06, -4.092869596E-02
9.4E-02, -1.729246467E-04, -0.46051414, 1.196164542E-05, -0.158534275, -1.909847357E-06, 0.131203286, 9.967567548E-07, -5.615921621E-02
9.5E-02, -1.754557462E-04, -3.847177919E-03, 1.198494728E-05, -0.10403047, -1.656136503E-06, 6.442596453E-02, 7.176760783E-07, -4.101444413E-02
9.6E-02, -1.776450463E-04, 0.687448059, 1.193974137E-05, -3.298442107E-02, -1.382998459E-06, -2.557225895E-02, 4.106768119E-07, -1.4822557E-02
9.7E-02, -1.793421061E-04, 0.297057234, 1.186560294E-05, -2.487970484E-02, -1.128377284E-06, -1.146339608E-02, 9.232426572E-08, -7.883701157E-03
9.8E-02, -1.81033253E-04, -0.285250978, 1.174574948E-05, -6.655002981E-02, -8.348936523E-07, 8.918804749E-02, -2.317758929E-07, -3.61175309E-03
9.9E-02, -1.830573966E-04, -0.380735229, 1.153306465E-05, -0.11911274, -4.370921572E-07, 0.119449679, -5.471537016E-07, 2.105617298E-02
0.1, -1.851784246E-04, 0.186943083, 1.119452646E-05, -0.132594925, 2.602858607E-08, 1.119028531E-02, -8.294169035E-07, 4.517332872E-02
0.101, -1.867007982E-04, 1.01038204, 1.07553821E-05, -6.861841248E-02, 4.397955104E-07, -0.109899044, -1.068386134E-06, 4.141502167E-02
0.102, -1.874543271E-04, 0.527323637, 1.028730467E-05, 1.075287915E-02, 7.461819479E-07, -0.104863952, -1.271966449E-06, 2.936261454E-02
0.103, -1.879119541E-04, 6.446394913E-02, 9.830025401E-06, 1.084481588E-02, 9.960156474E-07, -8.241807498E-03, -1.439067731E-06, 4.359499224E-02
0.104, -1.883223549E-04, 2.999369676E-02, 9.354795027E-06, -4.674694385E-02, 1.264098766E-06, 4.474200503E-02, -1.54835805E-06, 7.202703303E-02
0.105, -1.885079241E-04, 0.419653952, 8.831040736E-06, -5.030231433E-02, 1.556112294E-06, 3.119821737E-03, -1.583353027E-06, 7.656414321E-02
0.106, -1.88193225E-04, 0.580903518, 8.294950563E-06, 2.562997871E-02, 1.815382637E-06, -6.860643531E-02, -1.549915245E-06, 6.030140736E-02
0.107, -1.874756384E-04, 0.224863777, 7.80528498E-06, 6.722061026E-02, 1.990152979E-06, -0.100394315, -1.456626491E-06, 5.940012661E-02
0.108, -1.870233697E-04, -0.755476587, 7.368672523E-06, 3.888599202E-02, 2.073043605E-06, -8.336559359E-02, -1.297046308E-06, 7.318276991E-02
0.109, -1.876721523E-04, -1.44665587, 6.9752962E-06, 4.758501762E-02, 2.092259098E-06, -4.398475929E-02, -1.070476911E-06, 6.079626626E-02
0.11, -1.889846848E-04, 0.119129646, 6.654369235E-06, 9.73139155E-02, 2.082430808E-06, -1.410248398E-02, -8.050259312E-07, 1.696708137E-02
0.111, -1.900505661E-04, 0.374231075, 6.425434139E-06, 8.667110262E-02, 2.054393535E-06, -2.231485567E-02, -5.35803459E-07, -9.424705669E-03
0.112, -1.910124193E-04, -0.166212261, 6.252342927E-06, 2.501667324E-02, 1.97942491E-06, -7.154744832E-02, -2.70377777E-07, 1.830790267E-03
0.113, -1.919342428E-04, 0.246284676, 6.094616375E-06, 5.711592977E-03, 1.808011286E-06, -0.121342928, -2.650268938E-09, 2.773445479E-03
0.114, -1.926314348E-04, 0.202976776, 5.96116893E-06, 4.284625734E-02, 1.518180406E-06, -0.115492591, 2.473981813E-07, -3.813109739E-02
0.115, -1.929642478E-04, 0.525773681, 5.882787868E-06, 6.72871771E-02, 1.149416269E-06, -4.237460139E-02, 4.422463016E-07, -7.227018451E-02
0.116, -1.929246258E-04, 0.219119272, 5.866285435E-06, 5.647029818E-02, 7.791205384E-07, 3.93118665E-02, 5.77113756E-07, -4.769199111E-02
0.117, -1.928481771E-04, -0.145486745, 5.892895853E-06, 2.975558574E-02, 4.565239344E-07, 5.60875503E-02, 6.892156538E-07, 2.161079469E-03
0.118, -1.92966474E-04, -0.243990632, 5.928978189E-06, -1.081158559E-02, 1.655019647E-07, 7.062206928E-03, 8.090985129E-07, 1.34016014E-02
0.119, -1.929913474E-04, 0.430804812, 5.967782897E-06, 1.625449333E-02, -1.353333304E-07, -2.668971481E-02, 9.328302452E-07, -5.703847043E-03
0.12, -1.925906577E-04, 0.420370447, 6.084075612E-06, 0.138720961, -4.416124282E-07, 1.580106229E-02, 1.052145305E-06, -3.130042543E-03
0.121, -1.92345671E-04, -0.731796219, 6.331569912E-06, 0.123686161, -6.91947387E-07, 9.608730664E-02, 1.178008313E-06, 1.622605653E-02
0.122, -1.928207993E-04, -0.708443467, 6.575535524E-06, -0.130741486, -8.248526236E-07, 0.13877298, 1.312893154E-06, 1.81833178E-03
0.123, -1.939032469E-04, -0.506189943, 6.614983893E-06, -0.278297655, -8.293316055E-07, 0.118080273, 1.425965843E-06, -4.544253148E-02
0.124, -1.948430038E-04, 0.791539082, 6.476931246E-06, -7.670845521E-02, -7.523398208E-07, 4.48618307E-02, 1.480974472E-06, -7.06862362E-02
0.125, -1.950068851E-04, 0.760276648, 6.374962652E-06, 0.148879965, -6.761055025E-07, -4.637687702E-02, 1.469598388E-06, -6.208339134E-02
0.126, -1.946810879E-04, 0.219029675, 6.374657522E-06, 5.445154741E-02, -6.583237986E-07, -7.052990095E-02, 1.391696552E-06, -7.09674826E-02
0.127, -1.944670008E-04, -0.442397397, 6.313726865E-06, -0.175703735, -6.626229302E-07, 2.636675219E-02, 1.220856091E-06, -0.114909518
0.128, -1.948039782E-04, -0.659793762, 6.039160185E-06, -0.251571019, -5.883352753E-07, 0.130808083, 9.248566777E-07, -0.135409212
0.129, -1.949814154E-04, 0.978889208, 5.545308373E-06, -0.187000068, -4.087343241E-07, 7.98211205E-02, 5.162840368E-07, -8.973807126E-02
0.13, -1.944984069E-04, 0.342043466, 4.91399941E-06, -8.791428134E-02, -2.156419222E-07, -5.28387563E-02, 5.227247641E-08, -2.113952383E-02
0.131, -1.936646262E-04, 0.359444349, 4.237303413E-06, -2.859391205E-03, -6.574774014E-08, -3.356091766E-02, -4.171308237E-07, 1.035672363E-02
0.132, -1.928915284E-04, -0.48073336, 3.576355054E-06, 3.435546249E-02, 1.345790252E-07, 0.134425574, -8.72434261E-07, 1.784293066E-02
0.133, -1.92604227E-04, -0.490955246, 2.920825425E-06, -2.351642895E-02, 5.00181943E-07, 0.196129863, -1.29250484E-06, 5.262217965E-02
0.134, -1.924806058E-04, 0.163672289, 2.189929981E-06, -0.127215607, 9.995031236E-07, 7.130821091E-02, -1.630978545E-06, 0.110571589
0.135, -1.922231163E-04, 0.104006079, 1.343212339E-06, -0.104431523, 1.519158739E-06, -3.064142406E-02, -1.845808532E-06, 0.136716616
0.136, -1.916504675E-04, 0.526357798, 4.47747541E-07, 6.937695863E-03, 2.02643948E-06, 5.890288775E-03, -1.935150841E-06, 0.11425919
0.137, -1.907028594E-04, 0.223534302, -4.308365748E-07, 2.682545769E-02, 2.553576039E-06, 3.382291742E-02, -1.924145661E-06, 8.643548172E-02
0.138, -1.892020598E-04, 0.882850761, -1.304857286E-06, -1.769880785E-02, 3.07719936E-06, -4.084839264E-02, -1.829370899E-06, 8.110342509E-02
0.139, -1.873124446E-04, -0.105180925, -2.22855915E-06, -8.166285907E-02, 3.528826897E-06, -0.103144462, -1.658898929E-06, 7.02913774E-02
0.14, -1.856555009E-04, -0.360218055, -3.270547885E-06, -0.154911278, 3.88124137E-06, -9.528214003E-02, -1.437600531E-06, 3.136179791E-02
0.141, -1.843474484E-04, -0.33751628, -4.45526692E-06, -0.130551351, 4.125308443E-06, -0.121411355, -1.200521773E-06, 1.984162887E-04
0.142, -1.83024129E-04, 0.367986239, -5.706750395E-06, -2.978095362E-03, 4.208532442E-06, -0.200274767, -9.566108224E-07, 1.346536488E-02
0.143, -1.811807071E-04, 0.672291137, -6.897653901E-06, 0.124138599, 4.092780826E-06, -0.197678503, -6.885628681E-07, 3.480903494E-02
0.144, -1.792065712E-04, -0.410899814, -7.959478582E-06, 0.134021399, 3.841526411E-06, -7.332811001E-02, -3.984283727E-07, 9.364820226E-03
0.145, -1.776786249E-04, -0.481468309, -8.959332374E-06, -1.007811098E-02, 3.571638026E-06, 3.606153418E-02, -1.216176743E-07, -3.60126784E-02
0.146, -1.767209501E-04, -0.659083056, -1.002493209E-05, -0.121416035, 3.333738485E-06, 2.7917725E-02, 1.199805854E-07, -3.441310281E-02
0.147, -1.759206096E-04, 0.344393406, -1.117589686E-05, -4.931634891E-02, 3.085625434E-06, -4.834459693E-02, 3.431298105E-07, -2.48483128E-03
0.148, -1.745492284E-04, 0.797722304, -1.226573452E-05, 0.171569112, 2.769047571E-06, -8.858606464E-02, 5.566383212E-07, -1.679558532E-02
0.149, -1.725293208E-04, 0.499315546, -1.30953219E-05, 0.34893394, 2.394126347E-06, -2.810213326E-02, 7.271859425E-07, -6.912624462E-02
0.15, -1.70326785E-04, -0.134036269, -1.366110511E-05, 0.17868058, 2.05808166E-06, 0.105854835, 8.280503969E-07, -7.024130674E-02
0.151, -1.683281598E-04, -0.273819532, -1.423441895E-05, -0.193742902, 1.86308645E-06, 0.176246057, 8.870484813E-07, -1.349167218E-02
0.152, -1.66446764E-04, 3.938338246E-02, -1.503255067E-05, -0.255899498, 1.796062579E-06, 7.969885608E-02, 9.41294453E-07, 3.988652956E-03
0.153, -1.64470439E-04, 0.15045785, -1.595106148E-05, 1.51395998E-02, 1.733477106E-06, -7.08229164E-02, 9.741556212E-07, -4.675775326E-02
0.154, -1.621482396E-04, 0.541300922, -1.676507912E-05, 0.193850696, 1.604464079E-06, -6.203529416E-02, 9.458467338E-07, -7.558339726E-02
0.155, -1.593973691E-04, 0.316046517, -1.74566659E-05, 5.101509439E-02, 1.493858183E-06, 9.884883282E-02, 8.61825354E-07, -3.584226614E-02
0.156, -1.566113162E-04, -0.245678436, -1.822198368E-05, -0.198478446, 1.524186482E-06, 0.183022163, 7.610569046E-07, 2.348830471E-03
0.157, -1.539307235E-04, 3.473413455E-02, -1.920100657E-05, -0.228935859, 1.689712103E-06, 8.737437985E-02, 6.587288038E-07, -5.467683828E-03
0.158, -1.517395172E-04, -1.01345077, -2.03591145E-05, -0.129233435, 1.873725774E-06, -5.039909686E-02, 5.520054657E-07, -3.323478056E-03
0.159, -1.504122635E-04, -0.714542762, -2.163547319E-05, -0.107266936, 1.986778564E-06, -9.152425749E-02, 4.611711455E-07, 3.510128939E-02
0.16, -1.491318235E-04, 0.620976373, -2.299034647E-05, -4.976424355E-02, 2.034086873E-06, -3.99654377E-02, 4.084284952E-07, 4.108307377E-02
0.161, -1.472223958E-04, 0.636971738, -2.438019465E-05, -2.01829209E-02, 2.082243851E-06, 4.166275042E-02, 3.67267612E-07, -1.79189341E-02
0.162, -1.450556522E-04, -0.122294017, -2.586813698E-05, -0.176003377, 2.204099665E-06, 0.105735382, 2.842314647E-07, -6.583246234E-02
0.163, -1.432611106E-04, -0.622161374, -2.754046306E-05, -0.192769516, 2.429093077E-06, 0.100541076, 1.477807038E-07, -4.099771457E-02
0.164, -1.418171735E-04, -7.902294593E-02, -2.928047526E-05, 5.739596369E-02, 2.705456608E-06, 2.200229968E-03, -4.309912945E-09, 9.718293402E-03
0.165, -1.403348702E-04, 0.155738744, -3.093395879E-05, 0.115667414, 2.937085384E-06, -9.167089497E-02, -1.421047993E-07, 1.887391127E-02
0.166, -1.383497474E-04, 0.849905065, -3.257226244E-05, -8.530717141E-02, 3.103634645E-06, -3.849064357E-02, -2.722655794E-07, -3.605644873E-03
0.167, -1.358286692E-04, 0.222033683, -3.433980355E-05, -0.173171016, 3.315756952E-06, 0.129636348, -4.112630629E-07, -1.406811205E-02
0.168, -1.333316845E-04, -0.270251342, -3.626531585E-05, -0.142771085, 3.695087421E-06, 0.204782659, -5.61900034E-07, -9.210899318E-03
0.169, -1.311747587E-04, -0.409844984, -3.832275128E-05, -0.12107524, 4.218224519E-06, 8.283284655E-02, -7.231034775E-07, -1.192182269E-02
0.17, -1.293127253E-04, -0.179970065, -4.048686104E-05, -9.227351692E-02, 4.742549247E-06, -8.045876803E-02, -9.023216624E-07, -2.410764391E-02
0.171, -1.276066591E-04, -0.131930287, -4.268316114E-05, 2.789066068E-02, 5.169330856E-06, -0.114629506, -1.105073685E-06, -2.296037772E-02
