TIME, N1_UZ, N1_AZ, N2_UZ, N2_AZ, N3_UZ, N3_AZ, N4_UZ, N4_AZ
4.6E-02, -4.062678864E-05, -0.348340622, 1.629591603E-06, 0.136961994, 1.126819903E-06, -8.686036734E-02, -4.672521791E-07, 5.56977373E-02
4.7E-02, -4.2318464E-05, 0.106829752, 1.893883296E-06, 5.506281815E-02, 1.103825774E-06, -0.115439375, -5.393824804E-07, 5.012121693E-02
4.8E-02, -4.381237314E-05, 0.288708876, 2.175302265E-06, -2.080937E-02, 9.670580468E-07, -0.11210857, -5.691164581E-07, 3.467149045E-02
4.9E-02, -4.508591287E-05, 0.15203176, 2.441545801E-06, -9.542571075E-03, 7.416150502E-07, -6.524231039E-02, -5.733448462E-07, 1.633970108E-02
5.E-02, -4.632791602E-05, -8.895778538E-02, 2.721174701E-06, 3.63134952E-02, 4.709948582E-07, -2.511157939E-02, -5.683675336E-07, 2.071587703E-03
5.1E-02, -4.783211442E-05, -0.435430901, 3.050007068E-06, 6.209374557E-02, 1.818475329E-07, -1.194251096E-02, -5.594369677E-07, 5.83458286E-03
5.2E-02, -4.980294225E-05, -0.497836775, 3.444087313E-06, 6.840219171E-02, -1.084719098E-07, 9.597896167E-03, -5.299275163E-07, 3.532288076E-02
5.3E-02, -5.204825232E-05, -5.113167183E-02, 3.894259565E-06, 4.378240862E-02, -3.762214315E-07, 3.554220937E-02, -4.465971392E-07, 7.231908623E-02
5.4E-02, -5.419194098E-05, 0.254381874, 4.358463915E-06, -1.571792371E-02, -6.149395907E-07, 2.252122186E-02, -2.842439305E-07, 8.572704751E-02
5.5E-02, -5.613488263E-05, 0.147115133, 4.785885476E-06, -5.784836807E-02, -8.446388987E-07, -4.483865566E-03, -4.657256288E-08, 6.49096562E-02
5.6E-02, -5.80255166E-05, -4.250065105E-02, 5.159153283E-06, -5.045966542E-02, -1.066735848E-06, 1.968765466E-02, 2.353171341E-07, 2.352713345E-02
5.7E-02, -6.005947111E-05, -0.244139282, 5.485095929E-06, -4.419011436E-02, -1.244833083E-06, 6.831208004E-02, 5.16627515E-07, -2.468572487E-02
5.8E-02, -6.240022383E-05, -0.369460164, 5.756910722E-06, -6.406547518E-02, -1.356572497E-06, 6.440456165E-02, 7.496233145E-07, -7.194350166E-02
5.9E-02, -6.495487392E-05, -5.834239549E-02, 5.971122264E-06, -5.114195223E-02, -1.421949221E-06, 2.8320635E-02, 8.961818759E-07, -0.100931364
6.E-02, -6.735640303E-05, 0.364589249, 6.160217652E-06, 9.095822398E-04, -1.457065306E-06, 3.219983397E-02, 9.462341373E-07, -9.208179034E-02
6.1E-02, -6.943121285E-05, 0.288856873, 6.355586785E-06, 1.163899205E-02, -1.446824414E-06, 5.851435558E-02, 9.234386932E-07, -5.361381027E-02
6.2E-02, -7.134475332E-05, 3.36788924E-02, 6.539514469E-06, -3.452154579E-02, -1.380279232E-06, 5.409475495E-02, 8.639493796E-07, -1.977362811E-02
6.3E-02, -7.330187427E-05, -0.120839474, 6.664643429E-06, -8.307618104E-02, -1.263321404E-06, 4.673009112E-02, 7.884867671E-07, -1.217261478E-02
6.4E-02, -7.546385084E-05, -0.288871806, 6.687436201E-06, -0.12159617, -1.088858576E-06, 6.827963095E-02, 6.955393571E-07, -2.279687724E-02
6.5E-02, -7.783518653E-05, -0.129854484, 6.585755716E-06, -0.127351179, -8.474081558E-07, 6.569642213E-02, 5.729153861E-07, -3.655626821E-02
6.6E-02, -8.011524698E-05, 0.312405824, 6.39609229E-06, -4.861597627E-02, -5.680399261E-07, 1.013965614E-02, 4.083010473E-07, -4.742451577E-02
6.7E-02, -8.208183503E-05, 0.314549042, 6.211668006E-06, 5.90947899E-02, -2.984690123E-07, -2.973512566E-02, 1.959017287E-07, -4.814564739E-02
6.8E-02, -8.387308983E-05, 3.611454566E-02, 6.098959561E-06, 8.433840847E-02, -5.212329905E-08, -1.671576369E-02, -5.410808966E-08, -2.707569215E-02
6.9E-02, -8.56459306E-05, 7.103489533E-04, 6.041568544E-06, 2.629701974E-02, 1.818627203E-07, -8.003039055E-03, -3.102528173E-07, 1.480569162E-02
7.E-02, -8.744940271E-05, -6.196926341E-02, 5.97365073E-06, -4.735078728E-02, 3.960680764E-07, -3.155806213E-02, -5.309191677E-07, 5.615125463E-02
7.1E-02, -8.932184422E-05, -7.59744331E-02, 5.838234295E-06, -8.764710958E-02, 5.727739613E-07, -4.344139001E-02, -6.875978454E-07, 7.182453828E-02
7.2E-02, -9.111222613E-05, 0.24009028, 5.633355312E-06, -5.127924247E-02, 7.123742289E-07, -3.076995264E-02, -7.806459413E-07, 5.543698013E-02
7.3E-02, -9.26052178E-05, 0.354698464, 5.432046932E-06, 5.841986399E-02, 8.239545095E-07, -2.526973795E-02, -8.333223966E-07, 2.530629349E-02
7.4E-02, -9.393136843E-05, -2.101234439E-02, 5.328421076E-06, 0.136946528, 9.100036748E-07, -2.57926216E-02, -8.694956873E-07, 7.699733315E-03
7.5E-02, -9.536988063E-05, -0.203719538, 5.342196695E-06, 9.785801607E-02, 9.747002063E-07, -1.691275223E-02, -8.953185561E-07, 1.30008397E-02
7.6E-02, -9.694938125E-05, -7.825637004E-02, 5.411180213E-06, 1.255736594E-02, 1.018177307E-06, -2.552557288E-02, -8.986356156E-07, 3.201070501E-02
7.7E-02, -9.858422424E-05, -3.242729633E-02, 5.477520602E-06, -1.784457613E-02, 1.012961891E-06, -7.185905298E-02, -8.591324839E-07, 5.362968526E-02
7.8E-02, -1.001320976E-04, 0.206360794, 5.529097936E-06, -1.168150641E-02, 9.150151536E-07, -0.113604101, -7.575606207E-07, 7.05078874E-02
7.9E-02, -1.014131943E-04, 0.32720105, 5.580865751E-06, 1.20620065E-02, 7.105449196E-07, -9.944377419E-02, -5.869994038E-07, 6.747120548E-02
8.E-02, -1.025567997E-04, -5.22145931E-02, 5.676338273E-06, 7.534688137E-02, 4.390899019E-07, -3.452618573E-02, -3.666754579E-07, 3.205467594E-02
8.1E-02, -1.038799199E-04, -0.306821718, 5.866229115E-06, 0.113490898, 1.675323658E-07, 3.43214364E-02, -1.384297443E-07, -1.62112373E-02
8.2E-02, -1.05446504E-04, -0.180108799, 6.14546047E-06, 6.519115E-02, -5.651165177E-08, 6.070637014E-02, 6.287654673E-08, -3.76681766E-02
8.3E-02, -1.071281024E-04, -4.991734663E-02, 6.461526075E-06, 8.476557603E-03, -2.35813088E-07, 2.877948172E-02, 2.337570835E-07, -2.318366413E-02
8.4E-02, -1.087982698E-04, 7.27770273E-02, 6.785587852E-06, 7.515183677E-03, -4.125642295E-07, -2.367905963E-02, 3.919926176E-07, -2.106178839E-03
8.5E-02, -1.103240039E-04, 0.216091302, 7.118231451E-06, 9.648972218E-03, -6.179993902E-07, -3.368986549E-02, 5.5114902E-07, 3.948128131E-03
8.6E-02, -1.117748063E-04, -6.621906589E-02, 7.451891266E-06, -7.616562881E-03, -8.346703901E-07, 1.121769673E-02, 7.114803584E-07, -1.598177306E-03
8.7E-02, -1.134511503E-04, -0.384871779, 7.776346593E-06, -1.07927388E-02, -1.01665618E-06, 5.815315451E-02, 8.618107734E-07, -1.84034682E-02
8.8E-02, -1.154205823E-04, -0.201309063, 8.089477959E-06, -1.185491499E-02, -1.140158035E-06, 5.881543664E-02, 9.775774188E-07, -5.07238843E-02
8.9E-02, -1.175146535E-04, -4.79639943E-02, 8.386855543E-06, -1.965274458E-02, -1.224327864E-06, 1.984888947E-02, 1.028152507E-06, -7.965949655E-02
9.E-02, -1.196393074E-04, -1.32036506E-02, 8.672282635E-06, -4.248721015E-03, -1.306473844E-06, -1.580154143E-02, 1.000749733E-06, -7.629676586E-02
9.1E-02, -1.216660949E-04, 0.208934074, 8.964936061E-06, 1.870167426E-02, -1.401025713E-06, -9.010944911E-03, 9.131766216E-07, -4.404409734E-02
9.2E-02, -1.234994979E-04, 0.177843469, 9.264057445E-06, -5.764864524E-03, -1.477468737E-06, 4.522815489E-02, 7.967516823E-07, -1.365932778E-02
9.3E-02, -1.253789389E-04, -0.269917627, 9.522342673E-06, -7.590719323E-02, -1.479117545E-06, 0.104360628, 6.728783077E-07, -1.237323935E-03
9.4E-02, -1.275168749E-04, -0.247085865, 9.686874211E-06, -0.111601287, -1.372862762E-06, 0.111447499, 5.476556411E-07, -1.461161567E-03
9.5E-02, -1.297346956E-04, 8.732214326E-02, 9.764184334E-06, -6.28425553E-02, -1.18221893E-06, 5.733118514E-02, 4.161720274E-07, -1.106059707E-02
9.6E-02, -1.319118478E-04, -5.980238534E-03, 9.809737426E-06, -6.708464407E-04, -9.676547019E-07, -9.490652657E-03, 2.655325592E-07, -2.72510818E-02
9.7E-02, -1.340757161E-04, 3.253999913E-02, 9.857876906E-06, 5.844353228E-03, -7.75855864E-07, -3.604086915E-02, 8.417266269E-08, -3.419003335E-02
9.8E-02, -1.361311257E-04, 0.184382505, 9.904379104E-06, -9.119101167E-03, -6.081667277E-07, -1.217905564E-02, -1.235762578E-07, -1.858831909E-02
9.9E-02, -1.380975679E-04, -6.444185926E-03, 9.92299606E-06, -4.665064462E-02, -4.348503946E-07, 2.343366968E-02, -3.349116741E-07, 1.14152695E-02
0.1, -1.401177048E-04, -0.100951096, 9.855126126E-06, -0.126322816, -2.387823504E-07, 2.207045177E-02, -5.214780239E-07, 3.812300195E-02
0.101, -1.421162374E-04, 0.14415693, 9.660510047E-06, -0.127171737, -3.976592137E-08, -1.617345458E-02, -6.637594495E-07, 5.044706664E-02
0.102, -1.439421803E-04, 0.201030087, 9.40472322E-06, 4.829169753E-03, 1.302319472E-07, -4.186420015E-02, -7.586046238E-07, 4.442567421E-02
0.103, -1.456636504E-04, 7.914264674E-03, 9.198089184E-06, 9.347853598E-02, 2.672583627E-07, -2.407925885E-02, -8.181632312E-07, 2.614752944E-02
0.104, -1.473188437E-04, 0.124632795, 9.066334713E-06, 5.628162713E-02, 4.00442791E-07, 1.63952647E-02, -8.581340267E-07, 1.302789839E-02
0.105, -1.488408308E-04, 0.14178833, 8.965383816E-06, 5.324847659E-03, 5.613147594E-07, 3.898027749E-02, -8.825807625E-07, 1.801996469E-02
0.106, -1.503159741E-04, -4.810404361E-02, 8.850822233E-06, -3.254588326E-02, 7.481326256E-07, 1.291226957E-02, -8.796511549E-07, 3.673263356E-02
0.107, -1.517563432E-04, 0.117646854, 8.684012175E-06, -7.195135768E-02, 9.117116222E-07, -5.938960083E-02, -8.308984877E-07, 5.491358593E-02
0.108, -1.53057859E-04, 0.16006813, 8.463133351E-06, -3.618774913E-02, 9.862063551E-07, -0.118779646, -7.251137041E-07, 5.915089361E-02
0.109, -1.54329122E-04, -9.956298217E-02, 8.252364404E-06, 5.640764001E-02, 9.51573671E-07, -9.947643062E-02, -5.691841723E-07, 4.113891157E-02
0.11, -1.557064197E-04, -0.112512161, 8.116417127E-06, 9.323694467E-02, 8.561970894E-07, -2.201158604E-02, -3.898719388E-07, 5.626622445E-03
0.111, -1.570986088E-04, 8.272971712E-02, 8.063612399E-06, 7.304834401E-02, 7.636122757E-07, 2.759602868E-02, -2.211107615E-07, -2.672894112E-02
0.112, -1.583949494E-04, 0.108971322, 8.0683371E-06, 4.201059731E-02, 6.900347578E-07, 1.041932704E-02, -8.402615372E-08, -3.662455168E-02
0.113, -1.595513863E-04, 0.170831083, 8.097009916E-06, 5.885677309E-03, 6.0273339E-07, -3.78670059E-02, 2.262990405E-08, -2.423275322E-02
0.114, -1.605043702E-04, 0.236079673, 8.128844058E-06, 4.361711729E-04, 4.616925208E-07, -6.96124267E-02, 1.152534448E-07, -3.832278215E-03
0.115, -1.613646061E-04, -5.057946747E-02, 8.179102559E-06, 3.641230875E-02, 2.569610998E-07, -5.776933454E-02, 2.117768508E-07, 1.16321283E-02
0.116, -1.623352879E-04, -0.170320566, 8.2737957E-06, 5.245769677E-02, 2.366396441E-08, 6.373977508E-04, 3.213498317E-07, 1.446721692E-02
0.117, -1.63390919E-04, 4.227393193E-04, 8.411711232E-06, 3.398722925E-02, -1.772629864E-07, 6.410334429E-02, 4.391947566E-07, 2.076856534E-03
0.118, -1.644045E-04, 8.367872287E-02, 8.577417886E-06, 2.15947253E-02, -3.123923074E-07, 6.749303675E-02, 5.495497394E-07, -1.705675562E-02
0.119, -1.653254079E-04, 0.101668031, 8.76343879E-06, 1.903381386E-02, -4.11014722E-07, 5.521294507E-03, 6.384982617E-07, -2.575640912E-02
0.12, -1.661374968E-04, 0.115969516, 8.969287344E-06, 2.062134406E-02, -5.305928782E-07, -4.743350886E-02, 7.062976958E-07, -1.654197182E-02
0.121, -1.669466793E-04, -0.110150304, 9.19899482E-06, 2.709651774E-02, -6.906573407E-07, -3.354004169E-02, 7.649664699E-07, -1.719286456E-03
0.122, -1.680123163E-04, -0.402763215, 9.447982703E-06, 1.146482589E-02, -8.557329399E-07, 2.351761913E-02, 8.231978882E-07, 8.448177553E-04
0.123, -1.693645077E-04, -0.170354373, 9.691137198E-06, -2.313165063E-02, -9.742537235E-07, 6.959243016E-02, 8.744553798E-07, -1.479245867E-02
0.124, -1.70743773E-04, 0.116213817, 9.904097967E-06, -3.725625949E-02, -1.019343058E-06, 7.727100862E-02, 8.978596865E-07, -4.091385984E-02
0.125, -1.719796545E-04, 0.170552595, 1.00846601E-05, -2.75411583E-02, -1.003315084E-06, 4.496406841E-02, 8.689463093E-07, -6.372164034E-02
0.126, -1.730422464E-04, 0.176029, 1.024954597E-05, -3.811565489E-03, -9.660773981E-07, -2.544719563E-03, 7.724024234E-07, -7.15396183E-02
0.127, -1.740457474E-04, -5.784372908E-02, 1.041820272E-05, 1.135372659E-02, -9.407236394E-07, -2.122377497E-02, 6.103842782E-07, -5.940915761E-02
0.128, -1.752331738E-04, -0.310010101, 1.057815598E-05, -2.875972829E-02, -9.261481972E-07, -3.332098048E-04, 4.037645142E-07, -2.979426069E-02
0.129, -1.766764685E-04, -0.201732319, 1.067871296E-05, -9.003325206E-02, -8.997980245E-07, 2.388293313E-02, 1.844626824E-07, 4.430188254E-03
0.13, -1.781371714E-04, 0.166915131, 1.06866162E-05, -9.527523067E-02, -8.46692069E-07, 2.962883265E-02, -2.126833352E-08, 2.271177623E-02
0.131, -1.793720309E-04, 0.284778583, 1.061525531E-05, -6.325296161E-02, -7.624264631E-07, 3.269033821E-02, -2.072333024E-07, 1.682058994E-02
0.132, -1.803847125E-04, 0.159576582, 1.049973674E-05, -2.506260809E-02, -6.404774258E-07, 4.267648067E-02, -3.836068645E-07, 2.362169112E-03
0.133, -1.813102175E-04, 1.477782058E-02, 1.038672091E-05, 3.006786772E-02, -4.727388797E-07, 4.890267311E-02, -5.596665859E-07, -1.734690793E-03
0.134, -1.823725581E-04, -0.28844638, 1.031039518E-05, 4.331359491E-02, -2.574696391E-07, 4.61588042E-02, -7.325439044E-07, 8.099350677E-03
0.135, -1.837178235E-04, -0.277413677, 1.024111038E-05, -2.923085876E-02, -9.95806966E-10, 3.625046985E-02, -8.869615618E-07, 2.881984526E-02
0.136, -1.850215413E-04, 0.360503728, 1.011035373E-05, -9.371390916E-02, 2.813706382E-07, 1.553493461E-02, -9.989215863E-07, 5.609538211E-02
0.137, -1.857451597E-04, 0.79970501, 9.887284197E-06, -9.091246108E-02, 5.641087455E-07, -1.479154731E-02, -1.044584054E-06, 7.649993888E-02
0.138, -1.858105905E-04, 0.516678196, 9.583285082E-06, -7.09465294E-02, 8.192182856E-07, -4.046576417E-02, -1.014168377E-06, 7.565667371E-02
0.139, -1.856036992E-04, 2.796333844E-02, 9.230312713E-06, -2.700075184E-02, 1.029565082E-06, -4.905997333E-02, -9.183789605E-07, 5.509097657E-02
0.14, -1.854329922E-04, -0.100338109, 8.886448656E-06, 4.521743594E-02, 1.192672908E-06, -4.541802326E-02, -7.806711561E-07, 2.874577392E-02
0.141, -1.855635507E-04, -0.502180307, 8.589494558E-06, 4.860412577E-02, 1.309690546E-06, -4.676217553E-02, -6.24424117E-07, 8.332573702E-03
0.142, -1.863194283E-04, -0.748473967, 8.309677774E-06, -1.432946709E-02, 1.374349695E-06, -5.795473382E-02, -4.648482906E-07, -1.675137294E-03
0.143, -1.874303852E-04, 3.830562553E-02, 8.007473278E-06, -3.044714679E-02, 1.380018609E-06, -6.00260266E-02, -3.07326472E-07, -2.432971721E-03
0.144, -1.88338817E-04, 0.366765374, 7.688891287E-06, -2.307772122E-03, 1.335686359E-06, -3.997656506E-02, -1.508681567E-07, 3.059701507E-04
0.145, -1.890918235E-04, -5.591649379E-02, 7.384990333E-06, 3.1669633E-02, 1.263062658E-06, -1.660616114E-02, 4.964824357E-09, -1.556529775E-03
0.146, -1.89939284E-04, -0.132998439, 7.143705727E-06, 9.356257977E-02, 1.175198156E-06, -1.387510221E-02, 1.534611288E-07, -1.311669005E-02
0.147, -1.90831668E-04, 4.315181605E-02, 7.009654283E-06, 0.120905074, 1.067513342E-06, -2.576549289E-02, 2.798381998E-07, -3.112174807E-02
0.148, -1.915934484E-04, 0.218055074, 6.961272949E-06, 5.043626299E-02, 9.318323728E-07, -3.022702908E-02, 3.682279952E-07, -4.485293724E-02
0.149, -1.919919237E-04, 0.508552753, 6.928583581E-06, -1.905345E-02, 7.696609437E-07, -2.275397833E-02, 4.122937058E-07, -4.37954668E-02
0.15, -1.919274633E-04, 0.417330344, 6.88979725E-06, 6.858260037E-03, 5.893238109E-07, -1.357738559E-02, 4.21437945E-07, -2.604765937E-02
0.151, -1.91707749E-04, -0.106823237, 6.883664937E-06, 5.845037852E-02, 3.997627176E-07, -4.87056628E-03, 4.159566179E-07, -3.203419796E-03
0.152, -1.917146194E-04, -0.346352375, 6.926693785E-06, 3.987309033E-02, 2.120079955E-07, 8.48322379E-03, 4.121778784E-07, 6.608865266E-03
0.153, -1.920732025E-04, -0.357072841, 6.988080691E-06, -3.157493733E-03, 4.182777394E-08, 2.666574099E-02, 4.111927729E-07, -1.021430301E-03
0.154, -1.927118217E-04, -0.203003642, 7.054461945E-06, 1.314522973E-02, -9.200368705E-08, 4.60317865E-02, 4.041811834E-07, -1.103164254E-02
0.155, -1.934206445E-04, 6.259795647E-02, 7.14118454E-06, 2.753844043E-02, -1.712818968E-07, 6.30747672E-02, 3.865503987E-07, -1.020691321E-02
0.156, -1.939349924E-04, 0.32635042, 7.224917499E-06, -3.351681465E-02, -1.839593965E-07, 7.012684999E-02, 3.63944503E-07, 2.566146691E-04
0.157, -1.941965394E-04, 0.179263049, 7.258716828E-06, -6.635202318E-02, -1.35188554E-07, 5.277024544E-02, 3.488477659E-07, 1.476167744E-02
0.158, -1.943946013E-04, -5.230234065E-02, 7.255571556E-06, -7.537898594E-03, -5.796508844E-08, 4.135372054E-03, 3.540374958E-07, 2.581136679E-02
0.159, -1.946032182E-04, 3.119386827E-02, 7.248181562E-06, -9.495480615E-04, -3.320755143E-09, -4.929388194E-02, 3.823972664E-07, 2.052901077E-02
0.16, -1.948033851E-04, -1.429207968E-02, 7.192611248E-06, -9.541054944E-02, -7.515017451E-10, -5.485722218E-02, 4.181342892E-07, -5.774276334E-03
0.161, -1.948380121E-04, 0.34536003, 7.023769468E-06, -0.131134367, -2.497695678E-08, 1.267204021E-03, 4.317980713E-07, -3.837227478E-02
0.162, -1.945204718E-04, 0.358994574, 6.759566475E-06, -5.958876942E-02, -2.053528389E-08, 5.606767399E-02, 3.985981155E-07, -5.535551915E-02
0.163, -1.939572233E-04, 0.132408228, 6.46687064E-06, 2.604014148E-03, 3.51635026E-08, 4.644753792E-02, 3.150387376E-07, -4.536368109E-02
0.164, -1.934319933E-04, -0.208428915, 6.189296438E-06, 2.763925956E-02, 1.13725375E-07, -7.214019288E-04, 2.008573704E-07, -1.588043104E-02
0.165, -1.932274065E-04, -0.432876299, 5.949942192E-06, 4.880074082E-02, 1.833416863E-07, -1.717044556E-02, 8.45691557E-08, 1.16669151E-02
0.166, -1.933305031E-04, -0.182483841, 5.735267596E-06, 5.601922328E-04, 2.468373924E-07, 4.92899194E-03, -1.534340766E-08, 2.10846608E-02
