TIME, N5_UZ, N5_AZ, N6_UZ, N6_AZ, N7_UZ, N7_AZ
0.12, -3.730986886E-07, 8.203990256E-03, 4.014137865E-07, -6.542646024E-02, -1.498344535E-07, 2.429266723E-02
0.121, -3.230736358E-07, 6.930082546E-03, 3.764954288E-07, -7.78957693E-02, -1.001628607E-07, 5.103248636E-03
0.122, -2.655550914E-07, 8.056889123E-03, 2.812069502E-07, -6.284482828E-02, -5.514654307E-08, -1.44138504E-02
0.123, -1.995599975E-07, 8.896228275E-03, 1.414995948E-07, -2.59931163E-02, -3.041394071E-08, -2.615372212E-02
0.124, -1.254554056E-07, 7.322809348E-03, -3.085244093E-09, 1.623820333E-02, -3.134628804E-08, -2.517635292E-02
0.125, -4.631760443E-08, 2.743642717E-03, -1.158146138E-07, 4.747295435E-02, -5.064327496E-08, -1.155306707E-02
0.126, 3.265510382E-08, -3.073830778E-03, -1.751339571E-07, 5.934736281E-02, -7.098016782E-08, 9.473209958E-03
0.127, 1.058187243E-07, -8.5443512E-03, -1.79396182E-07, 5.076712109E-02, -7.221365117E-08, 2.87336971E-02
0.128, 1.674077744E-07, -1.460476863E-02, -1.45785872E-07, 2.497813231E-02, -4.089120948E-08, 3.637835422E-02
0.129, 2.112736486E-07, -2.084159914E-02, -1.041152751E-07, -8.857539038E-03, 2.22520419E-08, 2.726348273E-02
0.13, 2.338447339E-07, -2.174809503E-02, -8.450798809E-08, -3.526928367E-02, 1.013515089E-07, 4.649069464E-03
0.131, 2.390461253E-07, -1.299141789E-02, -1.031622616E-07, -4.125414412E-02, 1.718144002E-07, -2.192224143E-02
0.132, 2.379370081E-07, 3.704093045E-04, -1.557060974E-07, -2.652519253E-02, 2.102591561E-07, -4.211416726E-02
0.133, 2.412758619E-07, 8.525653103E-03, -2.221993821E-07, -1.37375528E-03, 2.034791416E-07, -4.833558414E-02
0.134, 2.530252465E-07, 8.295498105E-03, -2.774987388E-07, 2.376166076E-02, 1.53827921E-07, -3.740704608E-02
0.135, 2.707380708E-07, 3.631403039E-03, -2.997719773E-07, 4.229069049E-02, 7.915082321E-08, -1.264483707E-02
0.136, 2.886159995E-07, -3.30115931E-03, -2.765086062E-07, 4.878271395E-02, 6.227423303E-09, 1.615225923E-02
0.137, 2.978412975E-07, -1.40040429E-02, -2.088620773E-07, 3.998379876E-02, -3.989360886E-08, 3.745263596E-02
0.138, 2.867037878E-07, -2.67215807E-02, -1.115513721E-07, 1.93446537E-02, -4.541477303E-08, 4.374731491E-02
0.139, 2.450425508E-07, -3.432599239E-02, -6.619432983E-09, -4.102214337E-03, -1.229997518E-08, 3.352480736E-02
0.14, 1.709225809E-07, -3.059163791E-02, 8.494283155E-08, -2.263722837E-02, 4.280462314E-08, 1.04549173E-02
0.141, 7.392223268E-08, -1.51692469E-02, 1.484308285E-07, -3.351140486E-02, 9.450810617E-08, -1.725715427E-02
0.142, -2.701525085E-08, 7.294927574E-03, 1.768811969E-07, -3.656394964E-02, 1.182801259E-07, -3.860592365E-02
0.143, -1.095615449E-07, 2.948750587E-02, 1.712492851E-07, -3.160071365E-02, 1.004334751E-07, -4.463164821E-02
0.144, -1.560443091E-07, 4.263972424E-02, 1.402606966E-07, -1.911272513E-02, 4.369448545E-08, -3.315323654E-02
0.145, -1.615522776E-07, 3.931010831E-02, 9.883295839E-08, -1.765610957E-03, -3.414999174E-08, -9.057848013E-03
0.146, -1.379847213E-07, 1.884112903E-02, 6.430389297E-08, 1.556299287E-02, -1.072043416E-07, 1.8638121E-02
0.147, -1.096389771E-07, -9.284747794E-03, 5.088781087E-08, 2.666309241E-02, -1.511241138E-07, 3.963118221E-02
0.148, -1.008112809E-07, -2.975154313E-02, 6.411139916E-08, 2.661640799E-02, -1.52515205E-07, 4.542641097E-02
0.149, -1.227382993E-07, -3.175815189E-02, 9.840414136E-08, 1.552201683E-02, -1.144825294E-07, 3.342133668E-02
0.15, -1.686527145E-07, -1.621681543E-02, 1.397003684E-07, -1.515014671E-03, -5.53654198E-08, 8.747635061E-03
0.151, -2.192900524E-07, 6.770955961E-03, 1.710302698E-07, -1.841767182E-02, -1.121997639E-09, -1.849504803E-02
0.152, -2.53378176E-07, 2.632757128E-02, 1.780432553E-07, -3.0216252E-02, 2.493995269E-08, -3.786805308E-02
0.153, -2.55983915E-07, 3.663733018E-02, 1.537712312E-07, -3.235391594E-02, 1.100508363E-08, -4.212580553E-02
0.154, -2.22088986E-07, 3.636413827E-02, 1.021420641E-07, -2.236052449E-02, -3.882808488E-08, -2.967099156E-02
0.155, -1.574508328E-07, 2.512245153E-02, 3.764576363E-08, -3.373813615E-03, -1.062012028E-07, -5.409005198E-03
0.156, -7.841749667E-08, 3.66802857E-03, -2.027231939E-08, 1.653029582E-02, -1.655701413E-07, 2.141739652E-02
0.157, -8.387879272E-09, -2.167548162E-02, -5.522210866E-08, 2.940641926E-02, -1.936378675E-07, 4.118517104E-02
0.158, 3.147828333E-08, -3.865161988E-02, -5.976846798E-08, 3.140058492E-02, -1.775872856E-07, 4.705164898E-02
0.159, 3.333922796E-08, -3.735908016E-02, -3.709615455E-08, 2.303687552E-02, -1.194911633E-07, 3.7039625E-02
0.16, 7.089357181E-09, -1.886271764E-02, 8.440091072E-10, 7.498889861E-03, -3.529402482E-08, 1.516251192E-02
0.161, -2.564574538E-08, 5.892262827E-03, 3.724558086E-08, -1.057607451E-02, 5.142956783E-08, -1.010962207E-02
0.162, -4.303310029E-08, 2.480336855E-02, 5.561906373E-08, -2.548018094E-02, 1.18152719E-07, -2.989137869E-02
0.163, -3.229740412E-08, 3.144290397E-02, 4.526246116E-08, -3.198012182E-02, 1.508116167E-07, -3.823729589E-02
0.164, 7.020191327E-09, 2.572103356E-02, 4.922471669E-09, -2.798678247E-02, 1.477146771E-07, -3.327454379E-02
0.165, 6.500418943E-08, 1.161184313E-02, -5.720121803E-08, -1.558069832E-02, 1.193032242E-07, -1.735459228E-02
0.166, 1.264903343E-07, -4.607567316E-03, -1.26759016E-07, 7.12464414E-04, 8.391591382E-08, 3.402864913E-03
0.167, 1.775297316E-07, -1.628602291E-02, -1.87767581E-07, 1.638603373E-02, 6.078472163E-08, 2.110945925E-02
0.168, 2.105513514E-07, -1.974964227E-02, -2.266012651E-07, 2.796379796E-02, 6.280231101E-08, 2.918825607E-02
0.169, 2.255650375E-07, -1.626628888E-02, -2.351197583E-07, 3.266668557E-02, 9.181029427E-08, 2.479269128E-02
0.17, 2.276760583E-07, -9.539059652E-03, -2.130322995E-07, 2.854533702E-02, 1.380553291E-07, 9.681520686E-03
0.171, 2.240161461E-07, -2.002808914E-03, -1.686414009E-07, 1.606163341E-02, 1.83919212E-07, -1.044380709E-02
0.172, 2.218338068E-07, 4.957971621E-03, -1.165969033E-07, -7.544171712E-04, 2.105152313E-07, -2.809199867E-02
0.173, 2.263951729E-07, 8.529506408E-03, -7.284574485E-08, -1.583232214E-02, 2.045579584E-07, -3.701472461E-02
0.174, 2.377809803E-07, 5.119483171E-03, -4.89575685E-08, -2.389375599E-02, 1.628564761E-07, -3.447384161E-02
0.175, 2.488558516E-07, -5.741275775E-03, -4.808950196E-08, -2.214659466E-02, 9.309748758E-08, -2.164128127E-02
0.176, 2.474664124E-07, -1.918735925E-02, -6.371810732E-08, -1.084685716E-02, 1.102579164E-08, -2.984169556E-03
0.177, 2.228221079E-07, -2.732248907E-02, -8.140985023E-08, 6.720532807E-03, -6.513016489E-08, 1.481570494E-02
0.178, 1.722425943E-07, -2.454808393E-02, -8.333827548E-08, 2.480613794E-02, -1.211264801E-07, 2.550369832E-02
0.179, 1.032892417E-07, -1.219967922E-02, -5.464556988E-08, 3.643624881E-02, -1.511033908E-07, 2.653523148E-02
0.18, 2.91538311E-08, 1.835604999E-03, 1.02537048E-08, 3.597706603E-02, -1.579975217E-07, 1.963040604E-02
0.181, -3.932873338E-08, 9.470204661E-03, 1.042749574E-07, 2.22670447E-02, -1.508298318E-07, 8.493264006E-03
0.182, -9.867278941E-08, 8.806902524E-03, 2.09187195E-07, -4.850027466E-04, -1.408440395E-07, -2.857081807E-03
0.183, -1.516133547E-07, 4.000093117E-03, 3.013945771E-07, -2.492473714E-02, -1.37523634E-07, -1.047376205E-02
0.184, -2.02494987E-07, 1.177360912E-04, 3.594138723E-07, -4.345155463E-02, -1.452973162E-07, -1.171450226E-02
0.185, -2.536638675E-07, -6.922727323E-04, 3.706222062E-07, -5.017054466E-02, -1.623306279E-07, -6.804821893E-03
0.186, -3.046491724E-07, 1.05940013E-03, 3.354646567E-07, -4.256140366E-02, -1.819874461E-07, 1.55778745E-03
0.187, -3.527771532E-07, 4.655225819E-03, 2.676208076E-07, -2.2811318E-02, -1.957526671E-07, 1.022542049E-02
0.188, -3.932275337E-07, 1.06999359E-02, 1.895183621E-07, 2.294112607E-03, -1.958888502E-07, 1.703268778E-02
0.189, -4.183373659E-07, 1.99811187E-02, 1.243266358E-07, 2.352743403E-02, -1.771603554E-07, 2.069671393E-02
0.19, -4.181988105E-07, 3.051566657E-02, 8.743150742E-08, 3.306594522E-02, -1.379902541E-07, 2.018655769E-02
0.191, -3.845574246E-07, 3.649009756E-02, 8.106207989E-08, 2.798563847E-02, -8.122674555E-08, 1.500031501E-02
0.192, -3.16734222E-07, 3.187369687E-02, 9.418292057E-08, 1.099501441E-02, -1.388352498E-08, 6.159142312E-03
0.193, -2.248357938E-07, 1.627686822E-02, 1.070578304E-07, -1.148685436E-02, 5.468459124E-08, -3.709358129E-03
0.194, -1.262368812E-07, -2.875922943E-03, 9.830274146E-08, -3.177321885E-02, 1.155559586E-07, -1.168417946E-02
0.195, -3.672517495E-08, -1.529863335E-02, 5.228658894E-08, -4.274906457E-02, 1.625632489E-07, -1.6044025E-02
0.196, 3.714391607E-08, -1.598674688E-02, -3.493301923E-08, -3.965804176E-02, 1.931475429E-07, -1.680200761E-02
0.197, 9.88095527E-08, -8.420219346E-03, -1.529474263E-07, -2.193172707E-02, 2.078541463E-07, -1.495339894E-02
0.198, 1.56243764E-07, -4.259502737E-05, -2.790058151E-07, 5.843682415E-03, 2.09485018E-07, -1.119808666E-02
0.199, 2.157944328E-07, 4.27557491E-03, -3.847340254E-07, 3.481672439E-02, 2.025989381E-07, -5.835834448E-03
0.2, 2.794896957E-07, 4.013662961E-03, -4.455352088E-07, 5.503749744E-02, 1.92837566E-07, 8.525379683E-05
0.201, 3.452136799E-07, 4.38227108E-05, -4.490608997E-07, 5.951371261E-02, 1.85367907E-07, 4.498205903E-03
0.202, 4.072651373E-07, -7.388832752E-03, -3.993779639E-07, 4.69037431E-02, 1.829077487E-07, 5.520846599E-03
0.203, 4.570983914E-07, -1.704756136E-02, -3.152696059E-07, 2.194720845E-02, 1.844367096E-07, 2.457442937E-03
0.204, 4.856869861E-07, -2.544180103E-02, -2.233243756E-07, -6.273488016E-03, 1.851584207E-07, -4.071906886E-03
0.205, 4.872324647E-07, -2.864451707E-02, -1.48408196E-07, -2.77847557E-02, 1.777263743E-07, -1.22356027E-02
0.206, 4.621732272E-07, -2.456501097E-02, -1.051682161E-07, -3.556784413E-02, 1.545392964E-07, -1.927449358E-02
0.207, 4.177607123E-07, -1.414160691E-02, -9.360607159E-08, -2.778801539E-02, 1.10590994E-07, -2.224802322E-02
0.208, 3.65310075E-07, -1.934620502E-03, -9.974106291E-08, -7.606378262E-03, 4.598068046E-08, -1.907608469E-02
0.209, 3.144746541E-07, 5.165162864E-03, -1.007456058E-07, 1.786726373E-02, -3.296561695E-08, -9.595955418E-03
0.21, 2.6709784E-07, 1.752203579E-03, -7.347317458E-08, 3.868681087E-02, -1.147288119E-07, 3.962130372E-03
0.211, 2.145703042E-07, -1.205353968E-02, -4.312912423E-09, 4.508908401E-02, -1.856214693E-07, 1.777896778E-02
0.212, 1.415650504E-07, -2.890192602E-02, 1.03659455E-07, 3.253536724E-02, -2.337069797E-07, 2.783539671E-02
