TIME, N5_UZ, N5_AZ, N6_UZ, N6_AZ, N7_UZ, N7_AZ
4.4E-02, -2.363073136E-07, -6.769958992E-03, -1.968592223E-08, -4.113094015E-04, -2.972169436E-10, 2.807376849E-05
4.5E-02, -3.372828246E-07, 1.840363664E-02, -2.659222695E-08, 2.3340418E-03, -4.794466796E-10, 2.221191904E-04
4.6E-02, -4.05162569E-07, 4.778788096E-02, -2.92081885E-08, 6.246632466E-03, -3.779073733E-10, 3.454180293E-04
4.7E-02, -4.119054951E-07, 7.448583729E-02, -2.339262289E-08, 1.061642237E-02, 2.324276861E-10, 6.72169289E-04
4.8E-02, -3.362355835E-07, 9.034002662E-02, -5.218721418E-09, 1.410027078E-02, 1.702669118E-09, 1.047646355E-03
4.9E-02, -1.711869945E-07, 8.841758355E-02, 2.747437474E-08, 1.493816309E-02, 4.241938366E-09, 1.090414671E-03
5.E-02, 7.1133211E-08, 6.612590324E-02, 7.334284491E-08, 1.141264933E-02, 7.724714534E-09, 7.966022131E-04
5.1E-02, 3.593795424E-07, 2.572654797E-02, 1.261086782E-07, 2.382149957E-03, 1.162354216E-08, 3.550927992E-05
5.2E-02, 6.473364608E-07, -2.63052815E-02, 1.741360707E-07, -1.185897415E-02, 1.479291552E-08, -1.494407187E-03
5.3E-02, 8.826355832E-07, -7.901038432E-02, 2.017662477E-07, -2.89354428E-02, 1.542410463E-08, -3.581957925E-03
5.4E-02, 1.019061583E-06, -0.11873611, 1.926251426E-07, -4.460716992E-02, 1.139542338E-08, -5.73778442E-03
5.5E-02, 1.028530967E-06, -0.135177453, 1.342923493E-07, -5.377632002E-02, 7.98578768E-10, -7.398552963E-03
5.6E-02, 9.067878209E-07, -0.127247885, 2.31283793E-08, -5.18861959E-02, -1.72777386E-08, -7.560419217E-03
5.7E-02, 6.704223596E-07, -0.101996903, -1.320282641E-07, -3.609933551E-02, -4.174225296E-08, -5.216010653E-03
5.8E-02, 3.491050674E-07, -6.790682397E-02, -3.085617866E-07, -6.65457973E-03, -6.878278704E-08, 6.393373294E-05
5.9E-02, -2.147088984E-08, -3.061052177E-02, -4.7255106E-07, 3.174301027E-02, -9.174144522E-08, 8.09978658E-03
6.E-02, -4.040891119E-07, 6.526011459E-03, -5.855387748E-07, 7.026017006E-02, -1.017916965E-07, 1.771701903E-02
6.1E-02, -7.62853727E-07, 4.118124487E-02, -6.142031418E-07, 9.838672101E-02, -8.973650952E-08, 2.649388623E-02
6.2E-02, -1.064878264E-06, 7.229895762E-02, -5.398168573E-07, 0.107714856, -4.873904787E-08, 3.139073089E-02
6.3E-02, -1.281270135E-06, 9.896643841E-02, -3.639504439E-07, 9.524567314E-02, 2.27357168E-08, 2.956397522E-02
6.4E-02, -1.389329482E-06, 0.117698743, -1.085294686E-07, 6.386365309E-02, 1.185262523E-07, 1.906768299E-02
6.5E-02, -1.376979687E-06, 0.12311974, 1.892339565E-07, 2.082133667E-02, 2.23779793E-07, -1.415712315E-04
6.6E-02, -1.246926884E-06, 0.112286483, 4.85151271E-07, -2.451358947E-02, 3.163098358E-07, -2.530537656E-02
6.7E-02, -1.0168197E-06, 8.782241255E-02, 7.369302068E-07, -6.376328755E-02, 3.706517832E-07, -5.107084625E-02
6.8E-02, -7.139705873E-07, 5.766145442E-02, 9.111203547E-07, -9.141445817E-02, 3.640949178E-07, -7.072689917E-02
6.9E-02, -3.673157061E-07, 2.995001323E-02, 9.872312543E-07, -0.104744226, 2.831652407E-07, -7.801891307E-02
7.E-02, -2.411296059E-09, 6.549005817E-03, 9.590651465E-07, -0.103809957, 1.285470142E-07, -6.935839536E-02
7.1E-02, 3.58246209E-07, -1.504282254E-02, 8.331134368E-07, -9.176135611E-02, -8.324092951E-08, -4.498122255E-02
7.2E-02, 6.946207829E-07, -3.352311026E-02, 6.243055399E-07, -7.395105319E-02, -3.217452646E-07, -8.451681261E-03
7.3E-02, 9.918106194E-07, -4.484647267E-02, 3.513015089E-07, -5.444122294E-02, -5.474585671E-07, 3.403371766E-02
7.4E-02, 1.240123331E-06, -5.290775165E-02, 3.480905511E-08, -3.253567426E-02, -7.189429695E-07, 7.442416257E-02
7.5E-02, 1.427823617E-06, -6.831694344E-02, -3.003034493E-07, -4.704523014E-03, -8.010698065E-07, 0.10429115
7.6E-02, 1.536316908E-06, -9.0097042E-02, -6.229501688E-07, 2.963602581E-02, -7.725559869E-07, 0.116990409
7.7E-02, 1.549076355E-06, -0.10137091, -8.980159084E-07, 6.552596137E-02, -6.303859685E-07, 0.110322226
7.8E-02, 1.464317669E-06, -9.366556689E-02, -1.092782611E-06, 9.507224259E-02, -3.893402106E-07, 8.742942116E-02
7.9E-02, 1.292519403E-06, -8.041352363E-02, -1.184561544E-06, 0.11090351, -7.741505674E-08, 5.432945848E-02
8.E-02, 1.044339653E-06, -7.234938438E-02, -1.166989537E-06, 0.10779863, 2.699749288E-07, 1.660023364E-02
8.1E-02, 7.310713656E-07, -5.782790931E-02, -1.052630308E-06, 8.577602566E-02, 6.145390067E-07, -2.225204942E-02
8.2E-02, 3.750807524E-07, -2.761691639E-02, -8.682907008E-07, 5.418476084E-02, 9.176701931E-07, -6.061374534E-02
8.3E-02, 5.877380936E-09, 1.191605354E-03, -6.42843626E-07, 2.803001108E-02, 1.141832953E-06, -9.732313645E-02
8.4E-02, -3.565587443E-07, 1.234312288E-02, -3.956865001E-07, 1.538991613E-02, 1.252567378E-06, -0.129533618
8.5E-02, -7.027631394E-07, 2.012018981E-02, -1.354938956E-07, 1.068101624E-02, 1.223046389E-06, -0.150977394
8.6E-02, -1.017809565E-06, 4.219554074E-02, 1.321360931E-07, 4.193820544E-03, 1.041506908E-06, -0.153059889
8.7E-02, -1.279135188E-06, 6.524624471E-02, 3.98757183E-07, -6.211588295E-03, 7.185981595E-07, -0.129678983
8.8E-02, -1.472630063E-06, 7.041551456E-02, 6.526583109E-07, -1.922830029E-02, 2.897960548E-07, -8.210799707E-02
8.9E-02, -1.595592088E-06, 7.065004951E-02, 8.778375374E-07, -3.821538924E-02, -1.897338481E-07, -1.934771385E-02
9.E-02, -1.640360429E-06, 8.573708761E-02, 1.052440343E-06, -6.293742122E-02, -6.558670713E-07, 4.614111808E-02
9.1E-02, -1.591642515E-06, 0.101235638, 1.156193573E-06, -7.876198238E-02, -1.047626605E-06, 0.102606441
9.2E-02, -1.446240363E-06, 9.213323315E-02, 1.185440022E-06, -7.025193357E-02, -1.317825631E-06, 0.140514856
9.3E-02, -1.221100522E-06, 6.73421474E-02, 1.156944756E-06, -4.523155826E-02, -1.440477284E-06, 0.154580205
9.4E-02, -9.369034604E-07, 5.07720879E-02, 1.091635685E-06, -2.839578968E-02, -1.412539321E-06, 0.146599264
9.5E-02, -6.07920849E-07, 3.87990985E-02, 9.973332453E-07, -2.959075634E-02, -1.249355769E-06, 0.123892045
9.6E-02, -2.514718716E-07, 1.613381386E-02, 8.692410456E-07, -3.798877321E-02, -9.775677023E-07, 9.331705237E-02
9.7E-02, 1.09135735E-07, -7.816700237E-03, 6.979941796E-07, -4.83205027E-02, -6.300679938E-07, 5.810627905E-02
9.8E-02, 4.564840942E-07, -1.870197617E-02, 4.692922998E-07, -6.658938412E-02, -2.432207789E-07, 2.058874334E-02
9.9E-02, 7.79302046E-07, -3.035864159E-02, 1.655057271E-07, -8.358017121E-02, 1.461416512E-07, -1.555835633E-02
0.1, 1.057973064E-06, -5.793502582E-02, -2.160540997E-07, -7.196687874E-02, 5.038091748E-07, -4.783151012E-02
0.101, 1.266520897E-06, -8.231161872E-02, -6.459230389E-07, -2.465169872E-02, 7.995833357E-07, -7.595526558E-02
0.102, 1.39377315E-06, -8.027992515E-02, -1.072801882E-06, 3.063203921E-02, 1.008635605E-06, -9.748863184E-02
0.103, 1.448533122E-06, -6.470459747E-02, -1.448662716E-06, 7.140419316E-02, 1.115878769E-06, -0.106129785
0.104, 1.442310609E-06, -5.726020903E-02, -1.735688608E-06, 0.106265627, 1.120873373E-06, -9.836754061E-02
0.105, 1.383395157E-06, -4.81258701E-02, -1.898501442E-06, 0.142160525, 1.03720106E-06, -7.896638099E-02
0.106, 1.289428505E-06, -2.197675607E-02, -1.911006894E-06, 0.15845469, 8.86162795E-07, -5.576552901E-02
0.107, 1.185545469E-06, 2.144259961E-03, -1.773780762E-06, 0.141008872, 6.910819482E-07, -3.231963504E-02
0.108, 1.081633762E-06, -2.201162656E-03, -1.509477559E-06, 0.113145141, 4.747632138E-07, -1.015610859E-02
0.109, 9.641101126E-07, -2.502269462E-02, -1.138939241E-06, 9.932486794E-02, 2.565990241E-07, 6.465304217E-03
0.11, 8.139543509E-07, -4.024174492E-02, -6.769859162E-07, 8.350541258E-02, 4.900662055E-08, 1.467837218E-02
0.111, 6.198056892E-07, -4.774403644E-02, -1.533243807E-07, 3.991143496E-02, -1.419603889E-07, 1.857242094E-02
0.112, 3.716611101E-07, -6.024769291E-02, 3.809799663E-07, -1.862585994E-02, -3.116030532E-07, 2.407622449E-02
0.113, 5.936972979E-08, -6.804612922E-02, 8.7527276E-07, -6.139758983E-02, -4.538135299E-07, 3.078816482E-02
0.114, -3.129001257E-07, -5.191119814E-02, 1.294753192E-06, -8.822719193E-02, -5.630397931E-07, 3.51803059E-02
0.115, -7.19828057E-07, -1.740503874E-02, 1.611631078E-06, -0.116977796, -6.353911638E-07, 3.856946093E-02
0.116, -1.128101414E-06, 1.471433037E-02, 1.800346007E-06, -0.139348378, -6.664687676E-07, 4.397804075E-02
0.117, -1.508001327E-06, 4.203253635E-02, 1.852948244E-06, -0.132877465, -6.517399593E-07, 4.763485837E-02
0.118, -1.827858251E-06, 7.805324537E-02, 1.786015181E-06, -0.106193187, -5.921681019E-07, 4.205139518E-02
0.119, -2.047471435E-06, 0.122434221, 1.621573291E-06, -8.882418598E-02, -4.98173861E-07, 2.679345904E-02
0.12, -2.128509158E-06, 0.154717015, 1.371530963E-06, -8.237669323E-02, -3.86182615E-07, 9.200523333E-03
0.121, -2.05342317E-06, 0.157530827, 1.049190466E-06, -6.221998158E-02, -2.719284342E-07, -4.674718454E-03
0.122, -1.832901948E-06, 0.133339899, 6.833444416E-07, -2.479117063E-02, -1.665849635E-07, -1.314677218E-02
0.123, -1.496870402E-06, 9.768078209E-02, 3.078895637E-07, 5.573735051E-03, -7.535084433E-08, -1.507202386E-02
0.124, -1.079944959E-06, 6.410692954E-02, -5.522604545E-08, 1.910495236E-02, 2.922768775E-09, -1.084904915E-02
0.125, -6.127208721E-07, 3.649029053E-02, -3.923584829E-07, 3.286123849E-02, 7.285885612E-08, -5.825962581E-03
0.126, -1.21989426E-07, 1.052445178E-02, -6.858038673E-07, 5.45128217E-02, 1.369266009E-07, -5.910635059E-03
0.127, 3.643193059E-07, -1.936980547E-02, -9.180282499E-07, 6.79294307E-02, 1.926910322E-07, -1.069596138E-02
0.128, 8.143761662E-07, -5.313391498E-02, -1.084028761E-06, 6.451848552E-02, 2.353420338E-07, -1.553092676E-02
0.129, 1.195838188E-06, -8.405585537E-02, -1.187519684E-06, 6.050053629E-02, 2.611581827E-07, -1.813880543E-02
0.13, 1.483110699E-06, -0.104323337, -1.225995161E-06, 6.953018264E-02, 2.68704584E-07, -1.840072173E-02
0.131, 1.662970374E-06, -0.110502515, -1.190131871E-06, 7.914750537E-02, 2.597114717E-07, -1.467837277E-02
0.132, 1.735785945E-06, -0.103585843, -1.079602228E-06, 7.018551085E-02, 2.402653188E-07, -6.227759447E-03
0.133, 1.713488878E-06, -8.663953437E-02, -9.114461252E-07, 4.506750583E-02, 2.192619956E-07, 3.113446712E-03
0.134, 1.615280114E-06, -6.518387087E-02, -7.104294859E-07, 2.065345436E-02, 2.040769516E-07, 8.523181818E-03
0.135, 1.460799085E-06, -4.73605587E-02, -4.976246368E-07, 2.922909846E-03, 1.97726276E-07, 9.1456047E-03
0.136, 1.263994397E-06, -3.728666833E-02, -2.901850176E-07, -1.365334404E-02, 1.991630577E-07, 6.429343901E-03
0.137, 1.034086901E-06, -2.891899388E-02, -1.030238485E-07, -2.690366353E-02, 2.044378091E-07, 1.246623137E-03
0.138, 7.822859976E-07, -1.486791443E-02, 5.713825935E-08, -2.7094677E-02, 2.080871067E-07, -4.497544065E-03
0.139, 5.229731265E-07, -1.559466715E-04, 1.949982504E-07, -1.750958483E-02, 2.057068799E-07, -7.561557862E-03
0.14, 2.655386463E-07, 3.912918948E-03, 3.158519468E-07, -1.65027645E-02, 1.958236919E-07, -7.444391149E-03
0.141, 1.021587255E-08, 3.104972591E-04, 4.12460807E-07, -3.198673493E-02, 1.786166725E-07, -7.203248591E-03
0.142, -2.411133315E-07, 7.67636742E-03, 4.690457924E-07, -4.806116956E-02, 1.534912271E-07, -8.633584863E-03
0.143, -4.712617032E-07, 3.46850803E-02, 4.778229693E-07, -4.755470601E-02, 1.189602281E-07, -1.017753766E-02
0.144, -6.518242139E-07, 6.448678531E-02, 4.455407483E-07, -3.456414543E-02, 7.423092918E-08, -1.021908423E-02
0.145, -7.632894297E-07, 7.370817322E-02, 3.855852597E-07, -2.078235486E-02, 2.013632453E-08, -8.511549008E-03
0.146, -8.086486416E-07, 5.850407777E-02, 3.130160993E-07, -4.445086134E-03, -4.048240396E-08, -4.536733401E-03
0.147, -8.066999963E-07, 3.611157606E-02, 2.477848969E-07, 1.912091866E-02, -1.029316541E-07, 8.756885951E-04
0.148, -7.740902242E-07, 2.521045245E-02, 2.111972261E-07, 3.816633814E-02, -1.631553249E-07, 3.575538749E-03
0.149, -7.157633474E-07, 2.62236826E-02, 2.117951132E-07, 3.620510783E-02, -2.208425675E-07, 1.497368562E-03
0.15, -6.331577858E-07, 2.233388138E-02, 2.395378033E-07, 1.80845746E-02, -2.778388465E-07, -1.155028879E-04
0.151, -5.384516662E-07, 1.867454382E-03, 2.783503526E-07, 4.054967617E-03, -3.32717502E-07, 4.350659803E-03
0.152, -4.55481474E-07, -2.533935783E-02, 3.189953786E-07, -3.900787242E-04, -3.797253408E-07, 1.139099819E-02
0.153, -4.048863474E-07, -3.941105066E-02, 3.559552403E-07, -6.98013355E-03, -4.142485375E-07, 1.357838204E-02
0.154, -3.91083483E-07, -3.417368002E-02, 3.801067728E-07, -1.863651343E-02, -4.364224966E-07, 1.112011407E-02
0.155, -4.04112299E-07, -1.948971252E-02, 3.830503145E-07, -2.377964068E-02, -4.481800989E-07, 9.712552783E-03
0.156, -4.28603293E-07, -3.43464623E-03, 3.64953603E-07, -1.830095962E-02, -4.497635205E-07, 1.063579674E-02
0.157, -4.490260072E-07, 1.157123467E-02, 3.310772383E-07, -1.325824385E-02, -4.401374995E-07, 1.178309489E-02
0.158, -4.540234504E-07, 1.927945957E-02, 2.835108815E-07, -1.412169506E-02, -4.171451172E-07, 1.494957138E-02
0.159, -4.405743521E-07, 1.761370614E-02, 2.234689392E-07, -1.082962325E-02, -3.7496986E-07, 2.341610238E-02
0.16, -4.077573674E-07, 2.112185769E-02, 1.581467255E-07, 2.690316366E-04, -3.042385723E-07, 3.369598828E-02
0.161, -3.435134153E-07, 4.173185863E-02, 9.485969235E-08, 3.801564674E-03, -1.979792819E-07, 3.736015179E-02
0.162, -2.275593705E-07, 6.168855705E-02, 2.837035832E-08, -1.020596284E-02, -5.727595471E-08, 3.152802482E-02
0.163, -5.479973776E-08, 5.19231287E-02, -5.630205933E-08, -2.616035582E-02, 1.095271355E-07, 2.067152458E-02
0.164, 1.514436139E-07, 1.504448053E-02, -1.66273863E-07, -2.443870527E-02, 2.905462052E-07, 7.760462371E-03
0.165, 3.570536917E-07, -1.631133297E-02, -2.938682006E-07, -1.080637414E-02, 4.710753901E-07, -8.740170648E-03
0.166, 5.435677524E-07, -2.188104073E-02, -4.28955694E-07, -4.179752701E-03, 6.33293803E-07, -2.788136797E-02
0.167, 7.136227542E-07, -1.103715057E-02, -5.679743003E-07, -3.682502549E-03, 7.600133942E-07, -4.311637722E-02
0.168, 8.768447689E-07, -2.628691449E-03, -7.052419647E-07, 7.184158495E-03, 8.405475226E-07, -4.925467384E-02
0.169, 1.034517634E-06, -8.469385318E-03, -8.251030321E-07, 2.762902194E-02, 8.723246531E-07, -4.825937566E-02
0.17, 1.173456149E-06, -2.899916768E-02, -9.119992643E-07, 3.830090363E-02, 8.575017079E-07, -4.494078065E-02
0.171, 1.273726299E-06, -4.833773525E-02, -9.624168859E-07, 3.465642169E-02, 7.999699514E-07, -4.047686544E-02
0.172, 1.325870435E-06, -4.791461518E-02, -9.780158426E-07, 3.498070773E-02, 7.054292631E-07, -3.354103634E-02
0.173, 1.335446632E-06, -3.722120011E-02, -9.519123474E-07, 4.842406791E-02, 5.816272816E-07, -2.498155287E-02
0.174, 1.303623508E-06, -4.55770309E-02, -8.715981588E-07, 5.999749085E-02, 4.36468213E-07, -1.773258615E-02
0.175, 1.212754481E-06, -7.251471848E-02, -7.325313979E-07, 5.750783324E-02, 2.760185125E-07, -1.284865364E-02
0.176, 1.044807178E-06, -8.164233102E-02, -5.395226121E-07, 5.03761555E-02, 1.04852209E-07, -8.584560436E-03
0.177, 8.075577757E-07, -5.696221657E-02, -2.974951982E-07, 4.766105136E-02, -7.2155094E-08, -3.097460866E-03
0.178, 5.292240413E-07, -2.520627935E-02, -1.294879131E-08, 3.737717031E-02, -2.484008072E-07, 4.620606988E-03
0.179, 2.343478248E-07, -7.878493185E-03, 2.940662981E-07, 7.560446998E-03, -4.149464528E-07, 1.477950065E-02
0.18, -6.222734453E-08, 4.480522695E-03, 5.914180638E-07, -2.688722688E-02, -5.61798653E-07, 2.460742542E-02
0.181, -3.486341428E-07, 1.585630727E-02, 8.544285178E-07, -4.179575037E-02, -6.821089986E-07, 2.847639657E-02
0.182, -6.213296884E-07, 1.156649977E-02, 1.077191136E-06, -3.870002091E-02, -7.762724711E-07, 2.381745014E-02
0.183, -8.894801504E-07, -2.476387042E-03, 1.26064345E-06, -3.992038158E-02, -8.505235021E-07, 1.600741249E-02
0.184, -1.156475362E-06, 4.786414531E-03, 1.397209436E-06, -5.385216153E-02, -9.097986965E-07, 1.394413837E-02
0.185, -1.40224191E-06, 3.767074105E-02, 1.473610223E-06, -6.647838018E-02, -9.517499773E-07, 2.070359043E-02
0.186, -1.598819963E-06, 6.070666106E-02, 1.482457313E-06, -6.862913101E-02, -9.67290361E-07, 3.211818507E-02
0.187, -1.737711937E-06, 5.466581447E-02, 1.421949273E-06, -7.008103351E-02, -9.449427867E-07, 4.3657746E-02
0.188, -1.82662795E-06, 4.528587849E-02, 1.287876306E-06, -7.704877729E-02, -8.740696147E-07, 5.339347923E-02
0.189, -1.863430436E-06, 5.894082899E-02, 1.077958565E-06, -7.464104367E-02, -7.473180195E-07, 5.836345593E-02
0.19, -1.827231064E-06, 8.706286744E-02, 8.067935374E-07, -4.785386636E-02, -5.644809915E-07, 5.380755858E-02
0.191, -1.693136756E-06, 0.108727184, 5.074967079E-07, -8.409720288E-03, -3.355072877E-07, 3.846591398E-02
0.192, -1.447812906E-06, 0.113732138, 2.127936E-07, 1.759747936E-02, -7.848635891E-08, 1.762855346E-02
0.193, -1.097814577E-06, 9.561715854E-02, -6.136942941E-08, 2.348286587E-02, 1.866581135E-07, -1.381528608E-03
0.194, -6.721411538E-07, 5.573323408E-02, -3.119633732E-07, 2.365526222E-02, 4.433582483E-07, -1.550720634E-02
0.195, -2.109823174E-07, 1.523740697E-02, -5.386869986E-07, 2.408541062E-02, 6.7901468E-07, -2.658021686E-02
0.196, 2.537716431E-07, -8.047402144E-03, -7.453328934E-07, 1.607022436E-02, 8.830944227E-07, -3.657317117E-02
0.197, 7.0099549E-07, -2.701269352E-02, -9.423165974E-07, 3.254105602E-03, 1.046390604E-06, -4.499398104E-02
0.198, 1.105121374E-06, -5.918303364E-02, -1.134287771E-06, 6.770602235E-03, 1.161015005E-06, -5.234957755E-02
0.199, 1.435846374E-06, -8.761902237E-02, -1.307371532E-06, 3.100405629E-02, 1.218867208E-06, -6.119478179E-02
0.2, 1.68051132E-06, -8.450158554E-02, -1.439623615E-06, 5.06595757E-02, 1.211402694E-06, -6.943870273E-02
0.201, 1.852110577E-06, -6.16297896E-02, -1.521872762E-06, 4.934654324E-02, 1.135127976E-06, -6.818189315E-02
0.202, 1.965940094E-06, -5.390931725E-02, -1.556370822E-06, 4.615543587E-02, 9.986423974E-07, -5.224000726E-02
0.203, 2.022028545E-06, -6.157280069E-02, -1.536621365E-06, 6.233931152E-02, 8.21641363E-07, -2.879091344E-02
0.204, 2.018210434E-06, -5.824061059E-02, -1.443402635E-06, 8.459936272E-02, 6.254509452E-07, -9.587739606E-03
0.205, 1.962387245E-06, -4.576949015E-02, -1.263922147E-06, 8.79244969E-02, 4.25630763E-07, 2.328279603E-03
0.206, 1.860596459E-06, -4.616543761E-02, -1.003334361E-06, 7.429018306E-02, 2.326456586E-07, 1.134188055E-02
0.207, 1.710014856E-06, -5.141633665E-02, -6.762771973E-07, 5.864853914E-02, 5.414240334E-08, 1.762188083E-02
0.208, 1.51399833E-06, -3.945379967E-02, -3.0189363E-07, 3.600447453E-02, -1.073303244E-07, 1.643929715E-02
0.209, 1.28427069E-06, -2.796813186E-02, 8.831528164E-08, -4.353550296E-03, -2.562495812E-07, 8.667687216E-03
0.21, 1.015456532E-06, -5.020435943E-02, 4.531546772E-07, -4.638567139E-02, -3.998696666E-07, 1.930588423E-03
0.211, 6.781304221E-07, -8.681972355E-02, 7.635462055E-07, -6.251051851E-02, -5.423154803E-07, 4.178916269E-04
0.212, 2.538121493E-07, -8.716532424E-02, 1.015247024E-06, -5.487104343E-02, -6.832831627E-07, 2.538342917E-03
0.213, -2.381668304E-07, -4.815635521E-02, 1.214210998E-06, -5.060242293E-02, -8.188571336E-07, 8.249018784E-03
0.214, -7.581868205E-07, -7.925435452E-03, 1.358609343E-06, -5.852875027E-02, -9.408093109E-07, 1.899450389E-02
0.215, -1.271374793E-06, 2.158951089E-02, 1.442970796E-06, -6.154523819E-02, -1.037715873E-06, 3.109675711E-02
