TIME, N1_UZ, N1_AZ, N2_UZ, N2_AZ, N3_UZ, N3_AZ, N4_UZ, N4_AZ
2.2E-02, -1.765300902E-05, -0.352335729, 1.750768317E-07, 0.217667846, 1.574836768E-07, 2.061422005E-02, 5.057249024E-09, 6.020247045E-04
2.3E-02, -2.098706344E-05, -0.12241354, 9.30028685E-07, 0.19927381, 2.420283213E-07, 6.859335583E-03, 7.146879255E-09, 1.150566032E-04
2.4E-02, -2.417420168E-05, 0.416249028, 1.805196624E-06, 4.116013114E-02, 3.217315238E-07, -1.654214045E-02, 8.809129965E-09, -9.698099286E-04
2.5E-02, -2.701562238E-05, 0.275199802, 2.644824714E-06, -0.112241681, 3.711139591E-07, -4.409936861E-02, 8.609537741E-09, -2.753864238E-03
2.6E-02, -2.990348496E-05, -0.368084608, 3.391593892E-06, -7.347908463E-02, 3.606708171E-07, -7.55517144E-02, 4.351517139E-09, -5.362983566E-03
2.7E-02, -3.324939838E-05, -0.548027512, 4.114090569E-06, 2.493548918E-02, 2.586265454E-07, -0.107650599, -6.600888192E-09, -8.025793336E-03
2.8E-02, -3.688175455E-05, -2.486515459E-02, 4.813840237E-06, -7.042608873E-02, 4.238901958E-08, -0.120736326, -2.635680424E-08, -9.581248221E-03
2.9E-02, -4.023012059E-05, 0.592850095, 5.357753291E-06, -0.241248623, -2.825451088E-07, -9.665738956E-02, -5.524166026E-08, -8.676672875E-03
3.E-02, -4.298901375E-05, 0.586106534, 5.689611646E-06, -0.182864993, -6.79571264E-07, -4.752678341E-02, -9.02190186E-08, -3.508396958E-03
3.1E-02, -4.543301324E-05, 4.368341729E-02, 5.924420793E-06, -1.123208926E-02, -1.0986587E-06, 3.404294248E-03, -1.233988251E-07, 7.103429741E-03
3.2E-02, -4.803253478E-05, -0.354733645, 6.1064744E-06, -9.427399454E-02, -1.485567536E-06, 6.09526703E-02, -1.41751226E-07, 2.255133122E-02
3.3E-02, -5.08961961E-05, -0.173554258, 6.07494988E-06, -0.332883306, -1.775397156E-06, 0.133205629, -1.290163048E-07, 3.962332208E-02
3.4E-02, -5.363340473E-05, 0.426457458, 5.7347628E-06, -0.284447893, -1.906689321E-06, 0.183869946, -6.988995845E-08, 5.315960691E-02
3.5E-02, -5.577036265E-05, 0.774052349, 5.26468158E-06, 2.465911864E-02, -1.859157759E-06, 0.173778361, 4.489985914E-08, 5.816746951E-02
3.6E-02, -5.73125107E-05, 0.415576639, 4.871059228E-06, 0.128264189, -1.657928749E-06, 0.133616442, 2.135589201E-07, 4.957122258E-02
3.7E-02, -5.88022024E-05, -0.310663907, 4.519821014E-06, -4.3494559E-02, -1.330191976E-06, 0.119398533, 4.184189929E-07, 2.283104905E-02
3.8E-02, -6.074459147E-05, -0.594741799, 4.101714307E-06, -9.024684855E-02, -8.863913789E-07, 0.112729469, 6.245268863E-07, -2.033524438E-02
3.9E-02, -6.29477916E-05, 7.31068699E-02, 3.679472808E-06, 8.197617964E-02, -3.574825558E-07, 5.748783691E-02, 7.859826525E-07, -6.896903506E-02
4.E-02, -6.467292147E-05, 0.88304268, 3.364124896E-06, 0.131815085, 1.898810838E-07, -2.057847551E-02, 8.584392484E-07, -0.109029493
4.1E-02, -6.566181199E-05, 0.589454478, 3.099781741E-06, -2.980434489E-02, 7.029961277E-07, -4.79197053E-02, 8.104807041E-07, -0.131801031
4.2E-02, -6.656726872E-05, -0.422587207, 2.778746965E-06, -8.358276833E-02, 1.170671819E-06, -4.295882919E-02, 6.29923188E-07, -0.133397197
4.3E-02, -6.812395029E-05, -0.879875885, 2.469793917E-06, 0.10774395, 1.575578487E-06, -8.257828226E-02, 3.283232231E-07, -0.108688072
4.4E-02, -7.024338362E-05, -0.245641517, 2.357671788E-06, 0.285920444, 1.866262462E-06, -0.145867434, -5.613725735E-08, -5.703326161E-02
4.5E-02, -7.221521843E-05, 0.540848386, 2.504642434E-06, 0.23226834, 2.010071377E-06, -0.14788388, -4.662599413E-07, 5.708876747E-03
4.6E-02, -7.380138305E-05, 0.230509528, 2.796710602E-06, 5.792652112E-02, 2.026248924E-06, -0.107378739, -8.451005522E-07, 5.685553465E-02
4.7E-02, -7.555495867E-05, -0.56533669, 3.114815253E-06, -5.856114256E-03, 1.932905487E-06, -0.111662234, -1.150443779E-06, 9.013941509E-02
4.8E-02, -7.793487305E-05, -0.68735246, 3.468503967E-06, 7.702311856E-02, 1.712935401E-06, -0.141591403, -1.354197986E-06, 0.113038705
4.9E-02, -8.074117897E-05, -0.165435168, 3.935158037E-06, 0.148908964, 1.36714913E-06, -0.110042154, -1.439868704E-06, 0.123128512
5.E-02, -8.354852897E-05, 0.163356239, 4.533844731E-06, 0.115157556, 9.466419265E-07, -3.939951636E-02, -1.408128367E-06, 0.111693896
5.1E-02, -8.63047118E-05, -6.101724658E-02, 5.214844384E-06, 4.946790748E-02, 4.967933557E-07, -1.928215904E-02, -1.274416852E-06, 9.224836801E-02
5.2E-02, -8.921593545E-05, -0.249069846, 5.937884231E-06, 3.461166775E-02, 1.928100928E-08, -3.604551698E-02, -1.049023236E-06, 9.11154715E-02
5.3E-02, -9.232842657E-05, -0.153466775, 6.697001535E-06, 3.754360286E-02, -4.855603869E-07, -1.861330668E-02, -7.278259147E-07, 0.100492035
5.4E-02, -9.558388167E-05, -0.132457691, 7.47292247E-06, -3.93559148E-03, -9.917258884E-07, 1.596538155E-02, -3.161453283E-07, 8.047512916E-02
5.5E-02, -9.906868381E-05, -0.326234502, 8.215134396E-06, -6.348271345E-02, -1.477712186E-06, 2.439339292E-02, 1.467553771E-07, 2.196543934E-02
5.6E-02, -1.028212205E-04, -0.209244126, 8.883326696E-06, -8.455721059E-02, -1.927720864E-06, 4.756112187E-02, 6.030389977E-07, -3.51999662E-02
5.7E-02, -1.065471534E-04, 0.262452356, 9.471223251E-06, -7.603435282E-02, -2.298374537E-06, 0.1111486, 1.009110227E-06, -6.522513747E-02
5.8E-02, -1.099544472E-04, 0.374834026, 9.988971146E-06, -6.426297581E-02, -2.544148183E-06, 0.13861263, 1.337898196E-06, -8.934121518E-02
5.9E-02, -1.132588711E-04, -0.169086191, 1.044540739E-05, -5.836017426E-02, -2.673842307E-06, 9.35470537E-02, 1.562809942E-06, -0.118411274
6.E-02, -1.169844087E-04, -0.673149851, 1.082798161E-05, -8.936311512E-02, -2.724978181E-06, 6.356844676E-02, 1.669609103E-06, -0.117814588
6.1E-02, -1.211293555E-04, -0.165685099, 1.109038469E-05, -0.150979142, -2.695253425E-06, 9.815219609E-02, 1.680849099E-06, -7.33041523E-02
6.2E-02, -1.250068946E-04, 0.700507631, 1.120355732E-05, -0.14748338, -2.554256577E-06, 0.124392798, 1.636461959E-06, -3.794949171E-02
6.3E-02, -1.28140499E-04, 0.787374174, 1.121686927E-05, -5.223867868E-02, -2.301547796E-06, 9.903155066E-02, 1.544238661E-06, -5.772207439E-02
6.4E-02, -1.30944616E-04, -0.128386694, 1.11979789E-05, -1.216391273E-02, -1.960997008E-06, 7.665191791E-02, 1.374955095E-06, -9.639872748E-02
6.5E-02, -1.342385908E-04, -0.851346101, 1.111823505E-05, -0.109541643, -1.543376087E-06, 7.748830661E-02, 1.110184207E-06, -9.457665878E-02
6.6E-02, -1.38057741E-04, -0.199021754, 1.089168112E-05, -0.184080452, -1.061159775E-06, 5.170317401E-02, 7.669841458E-07, -6.228171646E-02
6.7E-02, -1.415592292E-04, 0.834352884, 1.052869126E-05, -8.879372377E-02, -5.527259629E-07, 7.317669457E-04, 3.698703814E-07, -4.554527632E-02
6.8E-02, -1.441252238E-04, 1.0366478, 1.015247782E-05, 6.234744957E-02, -5.346665702E-08, -1.908149258E-02, -6.774599253E-08, -3.546018271E-02
6.9E-02, -1.461376556E-04, 7.049375961E-02, 9.837672358E-06, 6.047142754E-02, 4.290894498E-07, -1.432481513E-02, -5.172894292E-07, 1.160537715E-02
7.E-02, -1.485016363E-04, -0.773610423, 9.512038899E-06, -8.212680981E-02, 8.845305825E-07, -3.990447102E-02, -9.207442029E-07, 8.057207327E-02
7.1E-02, -1.514438382E-04, -0.382844023, 9.084225702E-06, -0.122235797, 1.276708155E-06, -8.6622776E-02, -1.232056789E-06, 0.103713315
7.2E-02, -1.542875104E-04, 0.579901094, 8.615855087E-06, 4.111899398E-02, 1.576732352E-06, -9.768473268E-02, -1.458508525E-06, 6.600889739E-02
7.3E-02, -1.563298294E-04, 1.02282048, 8.262410975E-06, 0.188736331, 1.793395468E-06, -6.903766801E-02, -1.634638911E-06, 3.463314262E-02
7.4E-02, -1.576898687E-04, 0.341752006, 8.068176953E-06, 0.129686691, 1.952681777E-06, -4.571558069E-02, -1.764381278E-06, 5.814218518E-02
7.5E-02, -1.591184634E-04, -0.478872415, 7.928360013E-06, -2.085304919E-02, 2.064109474E-06, -5.00013198E-02, -1.8165244E-06, 9.705661918E-02
7.6E-02, -1.611038352E-04, -0.63468883, 7.762796264E-06, -3.064354131E-02, 2.112527531E-06, -7.601773824E-02, -1.771785185E-06, 9.670871877E-02
7.7E-02, -1.633533361E-04, 0.106415415, 7.638392582E-06, 0.112962792, 2.064360781E-06, -0.117151719, -1.64062834E-06, 7.612639223E-02
7.8E-02, -1.651549315E-04, 0.789411895, 7.659891546E-06, 0.178845289, 1.884233734E-06, -0.146769315, -1.430098187E-06, 8.261969853E-02
7.9E-02, -1.662792598E-04, 0.565128938, 7.807846921E-06, 7.406902214E-02, 1.572235588E-06, -0.116973922, -1.130492504E-06, 9.553171747E-02
8.E-02, -1.672010033E-04, -0.159953375, 7.991816167E-06, -2.043448703E-03, 1.186194398E-06, -3.111253775E-02, -7.545040745E-07, 5.723469386E-02
8.1E-02, -1.685801946E-04, -0.754951506, 8.208226591E-06, 6.692434045E-02, 7.979091779E-07, 2.66255377E-02, -3.570696797E-07, -1.434283992E-02
8.2E-02, -1.704595973E-04, -0.245489612, 8.523199935E-06, 0.130203076, 4.198651895E-07, -6.141872055E-03, 1.392151135E-08, -3.854466458E-02
8.3E-02, -1.723172928E-04, 0.288921481, 8.934351089E-06, 6.215424983E-02, 3.605727839E-09, -7.028947642E-02, 3.636966875E-07, -3.887746665E-03
8.4E-02, -1.738680635E-04, 0.32492331, 9.362724127E-06, -2.771161341E-02, -4.748490497E-07, -5.410274985E-02, 7.171709463E-07, 1.128676807E-02
8.5E-02, -1.752857643E-04, -5.87684041E-02, 9.785975711E-06, 1.746647024E-02, -9.562057069E-07, 4.829841938E-02, 1.06185491E-06, -2.886682782E-02
8.6E-02, -1.769890158E-04, -0.512346066, 1.027862959E-05, 0.121338858, -1.352187846E-06, 0.122451876, 1.359229602E-06, -6.575231741E-02
8.7E-02, -1.79086325E-04, -0.275773668, 1.087194372E-05, 7.998452311E-02, -1.638635247E-06, 9.661884153E-02, 1.593123692E-06, -6.120932241E-02
8.8E-02, -1.813624551E-04, -8.186280229E-02, 1.145953627E-05, -9.142729016E-02, -1.859082213E-06, 3.538168701E-02, 1.765841542E-06, -6.114261852E-02
8.9E-02, -1.836295689E-04, 9.989049191E-02, 1.191684677E-05, -0.16913952, -2.050044383E-06, 2.358701555E-02, 1.86041252E-06, -9.515081032E-02
9.E-02, -1.858282491E-04, 3.698762582E-02, 1.225710735E-05, -6.496215837E-02, -2.206597262E-06, 4.523161163E-02, 1.851247312E-06, -0.112322287
9.1E-02, -1.879171909E-04, 0.182473293, 1.259158907E-05, 5.340587878E-02, -2.315073911E-06, 5.092119824E-02, 1.747385665E-06, -7.70711775E-02
9.2E-02, -1.89853182E-04, 0.123448791, 1.296179233E-05, 1.803958108E-02, -2.365667759E-06, 6.484385719E-02, 1.585351238E-06, -3.927386864E-02
9.3E-02, -1.919539393E-04, -0.452988729, 1.328294444E-05, -0.116141747, -2.323962251E-06, 0.119754375, 1.380657186E-06, -4.604478296E-02
9.4E-02, -1.945402275E-04, -0.518078407, 1.34568511E-05, -0.17835106, -2.148578277E-06, 0.147603697, 1.121351349E-06, -6.317911823E-02
9.5E-02, -1.973877145E-04, -4.328075155E-03, 1.348306569E-05, -0.117034279, -1.863153566E-06, 7.24792101E-02, 8.073855881E-07, -4.614124964E-02
9.6E-02, -1.998506771E-04, 0.773379067, 1.343220905E-05, -3.71074737E-02, -1.555873267E-06, -2.876879132E-02, 4.620114134E-07, -1.667537662E-02
9.7E-02, -2.017598693E-04, 0.334189389, 1.334880331E-05, -2.798966795E-02, -1.269424445E-06, -1.289632059E-02, 1.038647989E-07, -8.869163802E-03
9.8E-02, -2.036624096E-04, -0.320907351, 1.321396816E-05, -7.486878354E-02, -9.392553588E-07, 0.100336553, -2.607478795E-07, -4.063222227E-03
9.9E-02, -2.059395712E-04, -0.428327133, 1.297469773E-05, -0.134001833, -4.917286769E-07, 0.134380889, -6.155479143E-07, 2.36881946E-02
0.1, -2.083257276E-04, 0.210310968, 1.259384226E-05, -0.149169291, 2.928215933E-08, 1.258907098E-02, -9.330940164E-07, 5.081999481E-02
0.101, -2.10038398E-04, 1.13667979, 1.209980486E-05, -7.719571404E-02, 4.947699492E-07, -0.123636425, -1.201934401E-06, 4.659189938E-02
0.102, -2.10886118E-04, 0.593239091, 1.157321775E-05, 1.209698904E-02, 8.394546914E-07, -0.117971947, -1.430962255E-06, 3.303294136E-02
0.103, -2.114009484E-04, 7.252194277E-02, 1.105877858E-05, 1.220041787E-02, 1.120517603E-06, -9.272033435E-03, -1.618951197E-06, 4.904436627E-02
0.104, -2.118626493E-04, 3.374290885E-02, 1.052414441E-05, -5.259031183E-02, 1.422111112E-06, 5.033475566E-02, -1.741902806E-06, 8.103041216E-02
0.105, -2.120714146E-04, 0.472110696, 9.934920828E-06, -5.659010362E-02, 1.75062633E-06, 3.509799454E-03, -1.781272156E-06, 8.613466112E-02
0.106, -2.117173781E-04, 0.653516458, 9.331819384E-06, 2.883372605E-02, 2.042305466E-06, -7.718223972E-02, -1.743654651E-06, 6.783908329E-02
0.107, -2.109100931E-04, 0.252971749, 8.780945602E-06, 7.562318655E-02, 2.238922101E-06, -0.112943604, -1.638704802E-06, 6.682514244E-02
0.108, -2.104012909E-04, -0.84991116, 8.289756588E-06, 4.374674103E-02, 2.332174055E-06, -9.378629279E-02, -1.459177096E-06, 8.233061615E-02
0.109, -2.111311714E-04, -1.62748786, 7.847208225E-06, 5.353314482E-02, 2.353791485E-06, -4.948285421E-02, -1.204286525E-06, 6.839579954E-02
0.11, -2.126077704E-04, 0.134020852, 7.486165389E-06, 0.109478155, 2.342734659E-06, -1.586529447E-02, -9.056541726E-07, 1.908796654E-02
0.111, -2.138068869E-04, 0.42100996, 7.228613406E-06, 9.750499045E-02, 2.311192727E-06, -2.510421263E-02, -6.027788914E-07, -1.060279388E-02
0.112, -2.148889717E-04, -0.186988793, 7.033885792E-06, 2.814375739E-02, 2.226853024E-06, -8.049087936E-02, -3.041749991E-07, 2.05963905E-03
0.113, -2.159260232E-04, 0.277070261, 6.856443422E-06, 6.425542099E-03, 2.034012697E-06, -0.136510794, -2.981552554E-09, 3.120126163E-03
0.114, -2.167103641E-04, 0.228348873, 6.706315047E-06, 4.820203951E-02, 1.707952957E-06, -0.129929165, 2.78322954E-07, -4.289748456E-02
0.115, -2.170847788E-04, 0.591495391, 6.618136352E-06, 7.569807424E-02, 1.293093303E-06, -4.767142657E-02, 4.975270893E-07, -8.130395758E-02
0.116, -2.17040204E-04, 0.246509181, 6.599571114E-06, 6.352908545E-02, 8.765106057E-07, 4.422584981E-02, 6.492529755E-07, -5.365349E-02
0.117, -2.169541992E-04, -0.163672588, 6.629507835E-06, 3.347503396E-02, 5.135894262E-07, 6.309849409E-02, 7.753676105E-07, 2.431214402E-03
0.118, -2.170872832E-04, -0.27448946, 6.670100462E-06, -1.216303379E-02, 1.861897103E-07, 7.944982794E-03, 9.10235827E-07, 1.507680157E-02
0.119, -2.171152658E-04, 0.484655413, 6.713755759E-06, 1.8286305E-02, -1.522499967E-07, -3.002592916E-02, 1.049434026E-06, -6.416827924E-03
0.12, -2.166644899E-04, 0.472916753, 6.844585064E-06, 0.156061081, -4.968139818E-07, 1.777619507E-02, 1.183663468E-06, -3.521297861E-03
0.121, -2.163888799E-04, -0.823270746, 7.123016151E-06, 0.139146931, -7.784408104E-07, 0.10809822, 1.325259352E-06, 1.82543136E-02
0.122, -2.169233993E-04, -0.7969989, 7.397477464E-06, -0.147084172, -9.279592015E-07, 0.156119602, 1.477004799E-06, 2.045623253E-03
0.123, -2.181411527E-04, -0.569463685, 7.441856879E-06, -0.313084862, -9.329980561E-07, 0.132840308, 1.604211573E-06, -5.112284792E-02
0.124, -2.191983793E-04, 0.890481467, 7.286547651E-06, -8.629701211E-02, -8.463822984E-07, 5.046955954E-02, 1.666096281E-06, -7.952201572E-02
0.125, -2.193827457E-04, 0.855311229, 7.171832983E-06, 0.167489961, -7.606186903E-07, -5.217398664E-02, 1.653298187E-06, -6.984381526E-02
0.126, -2.190162239E-04, 0.246408384, 7.171489712E-06, 6.125799083E-02, -7.406142734E-07, -7.934613856E-02, 1.565658622E-06, -7.983841792E-02
0.127, -2.187753759E-04, -0.497697072, 7.102942723E-06, -0.197666702, -7.454507964E-07, 2.966259622E-02, 1.373463102E-06, -0.129273208
0.128, -2.191544754E-04, -0.742267983, 6.794055208E-06, -0.283017396, -6.618771847E-07, 0.147159093, 1.040463762E-06, -0.152335363
0.129, -2.193540923E-04, 1.10125036, 6.238471919E-06, -0.210375077, -4.598261146E-07, 8.979876056E-02, 5.808195414E-07, -0.10095533
0.13, -2.188107078E-04, 0.384798899, 5.528249336E-06, -9.890356651E-02, -2.425971625E-07, -5.944360084E-02, 5.880653596E-08, -2.378196431E-02
0.131, -2.178727045E-04, 0.404374892, 4.76696634E-06, -3.216815106E-03, -7.396620766E-08, -3.775603236E-02, -4.692721767E-07, 1.165131409E-02
0.132, -2.170029695E-04, -0.540825031, 4.023399435E-06, 3.86498953E-02, 1.514014033E-07, 0.15122877, -9.814885436E-07, 2.007329699E-02
0.133, -2.166797554E-04, -0.552324652, 3.285928603E-06, -2.645598257E-02, 5.627046858E-07, 0.220646095, -1.454067945E-06, 5.919995211E-02
0.134, -2.165406816E-04, 0.184131325, 2.463671229E-06, -0.143117558, 1.124441014E-06, 8.022173728E-02, -1.834850864E-06, 0.124393037
0.135, -2.162510058E-04, 0.117006838, 1.511113882E-06, -0.117485463, 1.709053582E-06, -3.447160206E-02, -2.076534599E-06, 0.153806193
0.136, -2.156067759E-04, 0.592152523, 5.037159836E-07, 7.804907845E-03, 2.279744415E-06, 6.626574872E-03, -2.177044697E-06, 0.128541588
0.137, -2.145407168E-04, 0.25147609, -4.846911467E-07, 3.01786399E-02, 2.872773044E-06, 3.80507821E-02, -2.164663868E-06, 9.723991693E-02
0.138, -2.128523172E-04, 0.993207106, -1.467964447E-06, -1.991115884E-02, 3.46184928E-06, -4.595444172E-02, -2.058042262E-06, 9.124135323E-02
0.139, -2.107265002E-04, -0.11832854, -2.507129043E-06, -9.187071645E-02, 3.969930259E-06, -0.11603752, -1.866261295E-06, 7.907779958E-02
0.14, -2.088624385E-04, -0.405245312, -3.67936637E-06, -0.174275188, 4.366396542E-06, -0.107192408, -1.617300597E-06, 3.528202264E-02
0.141, -2.073908795E-04, -0.379705815, -5.012175285E-06, -0.14687027, 4.640971998E-06, -0.136587775, -1.350586995E-06, 2.232183247E-04
0.142, -2.059021451E-04, 0.413984519, -6.420094194E-06, -3.350357282E-03, 4.734598997E-06, -0.225309113, -1.076187175E-06, 1.514853549E-02
0.143, -2.038282955E-04, 0.756327529, -7.759860639E-06, 0.139655924, 4.604378429E-06, -0.222388316, -7.746332266E-07, 3.916016431E-02
0.144, -2.016073926E-04, -0.462262291, -8.954413405E-06, 0.150774074, 4.321717213E-06, -8.249412376E-02, -4.482319193E-07, 1.053542275E-02
0.145, -1.99888453E-04, -0.541651847, -1.007924892E-05, -1.133787485E-02, 4.018092779E-06, 4.056922595E-02, -1.368198836E-07, -4.05142632E-02
0.146, -1.988110689E-04, -0.741468438, -1.12780486E-05, -0.136593039, 3.750455795E-06, 3.140744062E-02, 1.349781586E-07, -3.871474066E-02
0.147, -1.979106858E-04, 0.387442582, -1.257288396E-05, -5.548089253E-02, 3.471328614E-06, -5.438767155E-02, 3.860210368E-07, -2.79543519E-03
0.148, -1.96367882E-04, 0.897437592, -1.379895134E-05, 0.19301525, 3.115178517E-06, -9.965932272E-02, 6.262181114E-07, -1.889503349E-02
0.149, -1.940954859E-04, 0.561729989, -1.473223714E-05, 0.392550682, 2.693392141E-06, -3.161489992E-02, 8.180841853E-07, -7.77670252E-02
0.15, -1.916176332E-04, -0.150790802, -1.536874325E-05, 0.201015653, 2.315341867E-06, 0.11908669, 9.315566966E-07, -7.902147008E-02
0.151, -1.893691797E-04, -0.308046974, -1.601372132E-05, -0.217960765, 2.095972256E-06, 0.198276814, 9.979295414E-07, -1.51781312E-02
0.152, -1.872526095E-04, 4.430630526E-02, -1.691161951E-05, -0.287886935, 2.020570401E-06, 8.966121309E-02, 1.05895626E-06, 4.487234575E-03
0.153, -1.850292438E-04, 0.169265081, -1.794494416E-05, 1.703204977E-02, 1.950161744E-06, -7.967578095E-02, 1.095925074E-06, -5.260247242E-02
0.154, -1.824167695E-04, 0.608963538, -1.886071401E-05, 0.218082033, 1.805022089E-06, -6.978970593E-02, 1.064077576E-06, -8.503132192E-02
0.155, -1.793220403E-04, 0.355552332, -1.963874914E-05, 5.739198119E-02, 1.680590456E-06, 0.111204937, 9.695535232E-07, -4.032254941E-02
0.156, -1.761877307E-04, -0.27638824, -2.049973165E-05, -0.223288252, 1.714709792E-06, 0.205899933, 8.561890177E-07, 2.64243428E-03
0.157, -1.731720639E-04, 3.907590137E-02, -2.160113239E-05, -0.257552841, 1.900926116E-06, 9.829617733E-02, 7.410699043E-07, -6.151144306E-03
0.158, -1.707069569E-04, -1.14013212, -2.290400381E-05, -0.145387615, 2.107941496E-06, -5.669898397E-02, 6.210061489E-07, -3.738912813E-03
0.159, -1.692137964E-04, -0.803860607, -2.433990734E-05, -0.120675303, 2.235125884E-06, -0.10296479, 5.188175386E-07, 3.948895056E-02
0.16, -1.677733014E-04, 0.698598419, -2.586413978E-05, -5.598477399E-02, 2.288347732E-06, -4.496111741E-02, 4.594820571E-07, 4.621845799E-02
0.161, -1.656251953E-04, 0.716593205, -2.742771898E-05, -2.270578601E-02, 2.342524332E-06, 4.687059422E-02, 4.131760636E-07, -2.015880086E-02
0.162, -1.631876088E-04, -0.137580769, -2.910165411E-05, -0.198003799, 2.479612123E-06, 0.118952305, 3.197603977E-07, -7.406152013E-02
0.163, -1.611687494E-04, -0.699931546, -3.098302095E-05, -0.216865705, 2.732729711E-06, 0.11310871, 1.662532917E-07, -4.612242889E-02
0.164, -1.595443202E-04, -8.890081418E-02, -3.294053467E-05, 6.457045915E-02, 3.043638684E-06, 2.475258715E-03, -4.848652065E-09, 1.093308008E-02
0.165, -1.57876729E-04, 0.175206087, -3.480070364E-05, 0.130125841, 3.304221057E-06, -0.103129757, -1.598678992E-07, 2.123315018E-02
0.166, -1.556434658E-04, 0.956143198, -3.664379525E-05, -9.597056783E-02, 3.491588976E-06, -4.330197402E-02, -3.062987768E-07, -4.056350482E-03
0.167, -1.528072529E-04, 0.249787894, -3.863227899E-05, -0.194817393, 3.730226571E-06, 0.145840891, -4.626709457E-07, -1.582662606E-02
0.168, -1.499981451E-04, -0.30403276, -4.079848033E-05, -0.160617471, 4.156973349E-06, 0.230380492, -6.321375383E-07, -1.036226173E-02
0.169, -1.475716035E-04, -0.461075607, -4.311309519E-05, -0.136209645, 4.745502584E-06, 9.318695237E-02, -8.134914121E-07, -1.341205052E-02
0.17, -1.454768159E-04, -0.202466323, -4.554771866E-05, -0.103807707, 5.335367903E-06, -9.051611403E-02, -1.01511187E-06, -2.71210994E-02
0.171, -1.435574915E-04, -0.148421573, -4.801855628E-05, 3.137699326E-02, 5.815497213E-06, -0.128958195, -1.243207896E-06, -2.583042494E-02
0.172, -1.416788135E-04, 6.708706098E-02, -5.038887723E-05, 0.169658654, 6.190296141E-06, -8.170244614E-02, -1.480554204E-06, 7.329453108E-03
