TIME, N5_UZ, N5_AZ, N6_UZ, N6_AZ, N7_UZ, N7_AZ
5.4E-02, 9.747545575E-07, -0.113573671, 1.842501364E-07, -4.266772775E-02, 1.089997019E-08, -5.488315533E-03
5.5E-02, 9.838122293E-07, -0.129300173, 1.284535515E-07, -5.143821915E-02, 7.63857952E-10, -7.076876747E-03
5.6E-02, 8.673622635E-07, -0.121715368, 2.212279759E-08, -4.963027434E-02, -1.652653258E-08, -7.231705338E-03
5.7E-02, 6.412735613E-07, -9.756225481E-02, -1.262879048E-07, -3.452979918E-02, -3.992737239E-08, -4.989227581E-03
5.8E-02, 3.339265862E-07, -6.495435336E-02, -2.951460567E-07, -6.365250176E-03, -6.579223108E-08, 6.115400542E-05
5.9E-02, -2.053737289E-08, -2.927962952E-02, -4.520053617E-07, 3.036287939E-02, -8.775268673E-08, 7.747621946E-03
6.E-02, -3.8652002E-07, 6.24227183E-03, -5.600805672E-07, 6.720538005E-02, -9.736597052E-08, 1.694671385E-02
6.1E-02, -7.296861736E-07, 3.939075597E-02, -5.874986573E-07, 9.410903749E-02, -8.583492215E-08, 2.534197813E-02
6.2E-02, -1.018579209E-06, 6.915552468E-02, -5.163465592E-07, 0.103031601, -4.661995883E-08, 3.002591651E-02
6.3E-02, -1.225562738E-06, 9.466354979E-02, -3.481265115E-07, 9.110455691E-02, 2.174720738E-08, 2.827858499E-02
6.4E-02, -1.328923852E-06, 0.112581407, -1.03810796E-07, 6.108697252E-02, 1.13372937E-07, 1.823865329E-02
6.5E-02, -1.317111005E-06, 0.117766708, 1.810063932E-07, 1.991606116E-02, 2.140502368E-07, -1.354159606E-04
6.6E-02, -1.192712671E-06, 0.107404462, 4.640577375E-07, -2.344778123E-02, 3.025572342E-07, -2.42051428E-02
6.7E-02, -9.726101477E-07, 8.400404678E-02, 7.048897631E-07, -6.09909707E-02, 3.545364883E-07, -4.885037467E-02
6.8E-02, -6.829283878E-07, 5.515443466E-02, 8.715064262E-07, -8.743991651E-02, 3.48264704E-07, -6.76518166E-02
6.9E-02, -3.51345458E-07, 2.864783874E-02, 9.443081563E-07, -0.10019013, 2.708537085E-07, -7.462678642E-02
7.E-02, -2.3064571E-09, 6.264266434E-03, 9.173666618E-07, -9.929648092E-02, 1.229580136E-07, -6.634281295E-02
7.1E-02, 3.426702869E-07, -1.438878678E-02, 7.968911134E-07, -8.777173193E-02, -7.962175867E-08, -4.302551722E-02
7.2E-02, 6.644198793E-07, -3.206558373E-02, 5.971618208E-07, -7.073579001E-02, -3.0775634E-07, -8.084216858E-03
7.3E-02, 9.486884185E-07, -4.289662603E-02, 3.360275302E-07, -5.207421325E-02, -5.236560207E-07, 3.25539908E-02
7.4E-02, 1.186204925E-06, -5.060741462E-02, 3.329561793E-08, -3.112107972E-02, -6.876845795E-07, 7.118832941E-02
7.5E-02, 1.365744329E-06, -6.534664155E-02, -2.872467776E-07, -4.499978535E-03, -7.662406845E-07, 9.975675254E-02
7.6E-02, 1.46952052E-06, -8.61797793E-02, -5.958653789E-07, 2.834750295E-02, -7.389665962E-07, 0.11190387
7.7E-02, 1.481725209E-06, -9.696347895E-02, -8.589717385E-07, 6.267700653E-02, -6.029778829E-07, 0.105525608
7.8E-02, 1.400651683E-06, -8.959315094E-02, -1.045270324E-06, 9.093866683E-02, -3.724123754E-07, 8.362814198E-02
7.9E-02, 1.236322907E-06, -7.691728348E-02, -1.133058868E-06, 0.106081618, -7.404918471E-08, 5.196730811E-02
8.E-02, 9.989335812E-07, -6.920375898E-02, -1.116250861E-06, 0.103111733, 2.582368885E-07, 1.587848435E-02
8.1E-02, 6.992856541E-07, -5.531365239E-02, -1.006863773E-06, 8.204663324E-02, 5.878199195E-07, -2.128456901E-02
8.2E-02, 3.587728936E-07, -2.641618089E-02, -8.305389312E-07, 5.182890167E-02, 8.777714891E-07, -5.797836511E-02
8.3E-02, 5.621842634E-09, 1.139796426E-03, -6.148939031E-07, 2.681131494E-02, 1.092188042E-06, -9.309169574E-02
8.4E-02, -3.410561902E-07, 1.180646536E-02, -3.784827392E-07, 1.472078934E-02, 1.198107927E-06, -0.123901721
8.5E-02, -6.722082203E-07, 1.924539895E-02, -1.296028567E-07, 1.021662423E-02, 1.169870459E-06, -0.144413159
8.6E-02, -9.735569748E-07, 4.036095201E-02, 1.263910456E-07, 4.01148052E-03, 9.962239987E-07, -0.146405112
8.7E-02, -1.223520614E-06, 6.240945146E-02, 3.814199141E-07, -5.941519239E-03, 6.873547613E-07, -0.124040766
8.8E-02, -1.408602669E-06, 6.735397045E-02, 6.242818626E-07, -1.839228723E-02, 2.771962263E-07, -7.853808415E-02
8.9E-02, -1.526218519E-06, 6.757830823E-02, 8.39670688E-07, -3.655385057E-02, -1.814845504E-07, -1.85065089E-02
9.E-02, -1.56904041E-06, 8.200938815E-02, 1.006682068E-06, -6.02010116E-02, -6.273511117E-07, 4.413498252E-02
9.1E-02, -1.522440666E-06, 9.683408851E-02, 1.105924287E-06, -7.533754837E-02, -1.002077622E-06, 9.814529139E-02
9.2E-02, -1.383360347E-06, 8.812744041E-02, 1.133899152E-06, -6.719750168E-02, -1.260528865E-06, 0.134405514
9.3E-02, -1.168009195E-06, 6.441422795E-02, 1.10664281E-06, -4.326496877E-02, -1.377847837E-06, 0.147859326
9.4E-02, -8.961685273E-07, 4.856460581E-02, 1.044173264E-06, -2.716119013E-02, -1.351124568E-06, 0.140225383
9.5E-02, -5.814895078E-07, 3.711218118E-02, 9.539709303E-07, -2.830420172E-02, -1.195035953E-06, 0.118505435
9.6E-02, -2.405383119E-07, 1.543234369E-02, 8.314479567E-07, -3.633708742E-02, -9.350647588E-07, 8.925978923E-02
9.7E-02, 1.043907031E-07, -7.476843705E-03, 6.676466066E-07, -4.621961128E-02, -6.026737332E-07, 5.557991909E-02
9.8E-02, 4.366369597E-07, -1.788884677E-02, 4.488882867E-07, -6.369419351E-02, -2.326459624E-07, 1.969358059E-02
9.9E-02, 7.454193484E-07, -2.903870065E-02, 1.583098259E-07, -7.994625072E-02, 1.397876664E-07, -1.488190606E-02
0.1, 1.011974235E-06, -5.541611165E-02, -2.066604432E-07, -6.883788401E-02, 4.819044281E-07, -4.575187924E-02
0.101, 1.211454771E-06, -7.873285269E-02, -6.178394285E-07, -2.357988573E-02, 7.648188429E-07, -7.265286273E-02
0.102, 1.333174317E-06, -7.678949362E-02, -1.026158322E-06, 2.930021142E-02, 9.647818829E-07, -9.324999567E-02
0.103, 1.385553421E-06, -6.18913541E-02, -1.38567738E-06, 6.829966303E-02, 1.067362301E-06, -0.101515446
0.104, 1.379601452E-06, -5.477063472E-02, -1.660223886E-06, 0.101645383, 1.072139748E-06, -9.409069102E-02
0.105, 1.323247542E-06, -4.603344097E-02, -1.815957901E-06, 0.135979632, 9.921053614E-07, -7.553306008E-02
0.106, 1.233366396E-06, -2.102124494E-02, -1.827919638E-06, 0.151565356, 8.476339778E-07, -5.334094079E-02
0.107, 1.134000013E-06, 2.051031267E-03, -1.696659859E-06, 0.134878052, 6.61034907E-07, -3.091443351E-02
0.108, 1.034606207E-06, -2.105459931E-03, -1.4438481E-06, 0.108225787, 4.541213349E-07, -9.71453865E-03
0.109, 9.221922816E-07, -2.393475138E-02, -1.089420144E-06, 9.500639542E-02, 2.454425448E-07, 6.184204033E-03
0.11, 7.785650313E-07, -3.849210383E-02, -6.47551746E-07, 7.987474247E-02, 4.687589792E-08, 1.404018208E-02
0.111, 5.928576157E-07, -4.566820877E-02, -1.466581033E-07, 3.817615518E-02, -1.35788198E-07, 1.776492438E-02
0.112, 3.555019314E-07, -5.7628228E-02, 3.644156199E-07, -1.781603995E-02, -2.980550944E-07, 2.302943212E-02
0.113, 5.67884372E-08, -6.508760186E-02, 8.372174226E-07, -5.87281294E-02, -4.340825069E-07, 2.944954896E-02
0.114, -2.992957724E-07, -4.965418952E-02, 1.238459575E-06, -8.439122706E-02, -5.385598021E-07, 3.365072738E-02
0.115, -6.885311849E-07, -1.664829792E-02, 1.541560161E-06, -0.111891804, -6.077654611E-07, 3.689252784E-02
0.116, -1.079053526E-06, 1.407457687E-02, 1.722070094E-06, -0.133289753, -6.374918647E-07, 4.206595202E-02
0.117, -1.442436052E-06, 4.020503477E-02, 1.772385277E-06, -0.127100184, -6.234034394E-07, 4.556377757E-02
0.118, -1.748386153E-06, 7.465962601E-02, 1.708362347E-06, -0.101576092, -5.664216627E-07, 4.022307365E-02
0.119, -1.958450938E-06, 0.117110994, 1.551070104E-06, -8.496226485E-02, -4.765141279E-07, 2.562852604E-02
0.12, -2.035965282E-06, 0.147990188, 1.311899182E-06, -7.879509788E-02, -3.693920665E-07, 8.80050058E-03
0.121, -1.964143902E-06, 0.15068166, 1.003573489E-06, -5.951476499E-02, -2.601054588E-07, -4.471469825E-03
0.122, -1.753210559E-06, 0.127542512, 6.536338137E-07, -2.371329365E-02, -1.59342139E-07, -1.257517339E-02
0.123, -1.43178908E-06, 9.343379157E-02, 2.94503061E-07, 5.331398745E-03, -7.207472066E-08, -1.441671847E-02
0.124, -1.03299083E-06, 6.131967173E-02, -5.282491304E-08, 1.827430226E-02, 2.795691874E-09, -1.037735137E-02
0.125, -5.860808342E-07, 3.490375616E-02, -3.752994184E-07, 3.143248899E-02, 6.969107977E-08, -5.57265986E-03
0.126, -1.16685538E-07, 1.006686692E-02, -6.559863079E-07, 5.214269902E-02, 1.309732705E-07, -5.653650927E-03
0.127, 3.484793361E-07, -1.852764002E-02, -8.781139782E-07, 6.497597719E-02, 1.843131612E-07, -1.023091958E-02
0.128, 7.789685068E-07, -5.082374476E-02, -1.036897076E-06, 6.171333397E-02, 2.251097714E-07, -1.485566908E-02
0.129, 1.143845223E-06, -8.040125296E-02, -1.135888393E-06, 5.787007819E-02, 2.498034791E-07, -1.735016171E-02
0.13, 1.418627625E-06, -9.978754016E-02, -1.172691024E-06, 6.650713122E-02, 2.57021776E-07, -1.760069035E-02
0.131, 1.590667314E-06, -0.105698058, -1.138387007E-06, 7.570630948E-02, 2.484196686E-07, -1.404018265E-02
0.132, 1.660316991E-06, -9.908211025E-02, -1.032663001E-06, 6.71339669E-02, 2.298190005E-07, -5.956987297E-03
0.133, 1.638989362E-06, -8.287259809E-02, -8.718180328E-07, 4.310804906E-02, 2.097288653E-07, 2.978079464E-03
0.134, 1.545050544E-06, -6.234978953E-02, -6.795412474E-07, 1.975547808E-02, 1.952040406E-07, 8.152608696E-03
0.135, 1.397286082E-06, -4.530140397E-02, -4.75988783E-07, 2.79582681E-03, 1.891294813E-07, 8.747969713E-03
0.136, 1.209038118E-06, -3.566550884E-02, -2.775682777E-07, -1.305972038E-02, 1.905037943E-07, 6.14980721E-03
0.137, 9.89126601E-07, -2.766164632E-02, -9.854455073E-08, -2.573393903E-02, 1.955492087E-07, 1.192422131E-03
0.138, 7.48273563E-07, -1.422148337E-02, 5.46539872E-08, -2.591664757E-02, 1.990398412E-07, -4.301998671E-03
0.139, 5.002351645E-07, -1.491663814E-04, 1.865200656E-07, -1.674829853E-02, 1.967631025E-07, -7.232794476E-03
0.14, 2.539934877E-07, 3.742792038E-03, 3.021192534E-07, -1.5785253E-02, 1.873096184E-07, -7.120721969E-03
0.141, 9.771704176E-09, 2.969973782E-04, 3.945277284E-07, -3.059600732E-02, 1.708507303E-07, -6.89006387E-03
0.142, -2.306301432E-07, 7.342612315E-03, 4.486524971E-07, -4.597155349E-02, 1.468176955E-07, -8.258211608E-03
0.143, -4.50772064E-07, 3.317703333E-02, 4.570480576E-07, -4.548711009E-02, 1.137880443E-07, -9.735036025E-03
0.144, -6.234840307E-07, 6.168301204E-02, 4.261694114E-07, -3.30613565E-02, 7.100349748E-08, -9.774776223E-03
0.145, -7.301029327E-07, 7.050347003E-02, 3.688206832E-07, -1.987877421E-02, 1.926083216E-08, -8.14148166E-03
0.146, -7.73490005E-07, 5.596042222E-02, 2.994067037E-07, -4.251821519E-03, -3.872229944E-08, -4.339484123E-03
0.147, -7.716260834E-07, 3.454150753E-02, 2.370116406E-07, 1.828957437E-02, -9.845636477E-08, 8.376151779E-04
0.148, -7.404341275E-07, 2.411434582E-02, 2.02014738E-07, 3.650693213E-02, -1.560616151E-07, 3.420080543E-03
0.149, -6.846432019E-07, 2.508352249E-02, 2.0258663E-07, 3.463097271E-02, -2.112407167E-07, 1.432265581E-03
0.15, -6.056291864E-07, 2.136284306E-02, 2.291231162E-07, 1.729828875E-02, -2.657588967E-07, -1.104810231E-04
0.151, -5.150407242E-07, 1.786260713E-03, 2.662481633E-07, 3.878664677E-03, -3.182515236E-07, 4.161500681E-03
0.152, -4.356779316E-07, -2.423764662E-02, 3.051260143E-07, -3.731187797E-04, -3.632155434E-07, 1.08957374E-02
0.153, -3.872825931E-07, -3.769752672E-02, 3.404789255E-07, -6.676649482E-03, -3.962377315E-07, 1.29880176E-02
0.154, -3.740798533E-07, -3.268786785E-02, 3.635803914E-07, -1.782623024E-02, -4.174476054E-07, 1.063663085E-02
0.155, -3.865421991E-07, -1.864233372E-02, 3.66395953E-07, -2.274574326E-02, -4.286940077E-07, 9.29026788E-03
0.156, -4.099683672E-07, -3.285313786E-03, 3.49086055E-07, -1.750526572E-02, -4.302085849E-07, 1.017337079E-02
0.157, -4.295031373E-07, 1.106813751E-02, 3.166825758E-07, -1.268179846E-02, -4.210010865E-07, 1.127078641E-02
0.158, -4.342833004E-07, 1.84412222E-02, 2.711843214E-07, -1.350770832E-02, -3.99008373E-07, 1.429959002E-02
0.159, -4.214189455E-07, 1.684789283E-02, 2.137528983E-07, -1.035877006E-02, -3.586668226E-07, 2.239801097E-02
0.16, -3.900287862E-07, 2.020351605E-02, 1.512707809E-07, 2.573346089E-04, -2.910108083E-07, 3.223094531E-02
0.161, -3.285780494E-07, 3.991742999E-02, 9.073535791E-08, 3.636279253E-03, -1.89371487E-07, 3.573579737E-02
0.162, -2.176654848E-07, 5.900644587E-02, 2.713686448E-08, -9.762225329E-03, -5.478569581E-08, 3.015724113E-02
0.163, -5.241714047E-08, 4.966560137E-02, -5.38541437E-08, -2.502294905E-02, 1.047650861E-07, 1.977276265E-02
0.164, 1.44859109E-07, 1.439037268E-02, -1.590445646E-07, -2.337615286E-02, 2.779137615E-07, 7.423050963E-03
0.165, 3.415296181E-07, -1.560214458E-02, -2.810913223E-07, -1.033653179E-02, 4.505938514E-07, -8.360163228E-03
0.166, 5.199343719E-07, -2.092969113E-02, -4.103054464E-07, -3.998024322E-03, 6.057592898E-07, -2.666913458E-02
0.167, 6.825956779E-07, -1.055727446E-02, -5.432797655E-07, -3.522393743E-03, 7.269693336E-07, -4.124175212E-02
0.168, 8.387210833E-07, -2.514400516E-03, -6.745792706E-07, 6.871803778E-03, 8.040019782E-07, -4.711316629E-02
0.169, 9.89538606E-07, -8.101151174E-03, -7.892289872E-07, 2.642776012E-02, 8.343974943E-07, -4.616114193E-02
0.17, 1.122436317E-06, -2.77383343E-02, -8.723471223E-07, 3.663564695E-02, 8.20219025E-07, -4.298683367E-02
0.171, 1.218346895E-06, -4.623609459E-02, -9.205726735E-07, 3.314962074E-02, 7.651886492E-07, -3.871700172E-02
0.172, 1.268223894E-06, -4.583137104E-02, -9.354934147E-07, 3.345980739E-02, 6.747584256E-07, -3.208273041E-02
0.173, 1.277383735E-06, -3.560288706E-02, -9.10524854E-07, 4.631867365E-02, 5.563391389E-07, -2.38953984E-02
0.174, 1.246944225E-06, -4.359542087E-02, -8.337025867E-07, 5.738890429E-02, 4.174913342E-07, -1.696160414E-02
0.175, 1.160026026E-06, -6.936190463E-02, -7.006822067E-07, 5.500749266E-02, 2.640177076E-07, -1.229001653E-02
0.176, 9.993807786E-07, -7.809266445E-02, -5.160651073E-07, 4.818588787E-02, 1.002934173E-07, -8.211318678E-03
0.177, 7.72446568E-07, -5.448559846E-02, -2.845606243E-07, 4.558883174E-02, -6.9017916E-08, -2.962788654E-03
0.178, 5.062143003E-07, -2.411035416E-02, -1.238580039E-08, 3.575207595E-02, -2.376007721E-07, 4.419711032E-03
0.179, 2.241587889E-07, -7.535950003E-03, 2.812808069E-07, 7.231731911E-03, -3.969053027E-07, 1.413691367E-02
0.18, -5.952180781E-08, 4.28571736E-03, 5.65704235E-07, -2.571821702E-02, -5.373726246E-07, 2.353753736E-02
0.181, -3.334761366E-07, 1.516690261E-02, 8.172794518E-07, -3.997854383E-02, -6.524520856E-07, 2.723829237E-02
0.182, -5.943153541E-07, 1.106360847E-02, 1.030356738E-06, -3.701741131E-02, -7.425214941E-07, 2.278190883E-02
0.183, -8.508071004E-07, -2.36871804E-03, 1.205832865E-06, -3.818471282E-02, -8.135442194E-07, 1.531143803E-02
0.184, -1.106193824E-06, 4.578309552E-03, 1.3364612E-06, -5.15107632E-02, -8.702422315E-07, 1.333787148E-02
0.185, -1.341274871E-06, 3.603288274E-02, 1.409540213E-06, -6.358801583E-02, -9.103695435E-07, 1.980343432E-02
0.186, -1.529306052E-06, 5.806724102E-02, 1.418002648E-06, -6.564525575E-02, -9.252342583E-07, 3.072174224E-02
0.187, -1.662159244E-06, 5.228903993E-02, 1.360125391E-06, -6.703403205E-02, -9.038583177E-07, 4.175958313E-02
0.188, -1.747209343E-06, 4.331692725E-02, 1.231881684E-06, -7.369883046E-02, -8.36066588E-07, 5.107202361E-02
0.189, -1.782411721E-06, 5.637818425E-02, 1.031090801E-06, -7.13957809E-02, -7.148259317E-07, 5.582591437E-02
0.19, -1.747786235E-06, 8.327752537E-02, 7.717155575E-07, -4.577326348E-02, -5.399383397E-07, 5.146809951E-02
0.191, -1.619522115E-06, 0.103999915, 4.854316337E-07, -8.044080275E-03, -3.209200144E-07, 3.679348294E-02
0.192, -1.384864519E-06, 0.108787263, 2.035417044E-07, 1.683237157E-02, -7.507390853E-08, 1.686209461E-02
0.193, -1.050083508E-06, 9.145989078E-02, -5.870119335E-08, 2.24618717E-02, 1.785425433E-07, -1.321462147E-03
0.194, -6.429176254E-07, 5.331004999E-02, -2.983997483E-07, 2.262677256E-02, 4.240818027E-07, -1.483297997E-02
0.195, -2.018091731E-07, 1.457491102E-02, -5.152658247E-07, 2.303821886E-02, 6.494923026E-07, -2.542455525E-02
0.196, 2.427380934E-07, -7.697515094E-03, -7.129271154E-07, 1.537151895E-02, 8.44699013E-07, -3.498303329E-02
0.197, 6.705174252E-07, -2.583822859E-02, -9.013463105E-07, 3.11262275E-03, 1.00089536E-06, -4.3037721E-02
0.198, 1.057072619E-06, -5.660985826E-02, -1.084970911E-06, 6.476228224E-03, 1.110536091E-06, -5.007350896E-02
0.199, 1.373418271E-06, -8.380949965E-02, -1.250529291E-06, 2.965605384E-02, 1.165872982E-06, -5.85341391E-02
0.2, 1.60744561E-06, -8.082760356E-02, -1.377031283E-06, 4.845698545E-02, 1.158733012E-06, -6.64196287E-02
0.201, 1.77158403E-06, -5.895023353E-02, -1.455704381E-06, 4.720104136E-02, 1.085774586E-06, -6.521746302E-02
0.202, 1.880464438E-06, -5.156543389E-02, -1.488702525E-06, 4.414867779E-02, 9.552231627E-07, -4.99687026E-02
0.203, 1.934114261E-06, -5.88957224E-02, -1.46981174E-06, 5.962890667E-02, 7.859178255E-07, -2.75391346E-02
0.204, 1.930462154E-06, -5.570841013E-02, -1.380645999E-06, 8.092112956E-02, 5.982574258E-07, -9.170881362E-03
0.205, 1.87706606E-06, -4.377951232E-02, -1.20896901E-06, 8.410169268E-02, 4.071250777E-07, 2.227050054E-03
0.206, 1.779700961E-06, -4.415824467E-02, -9.597111281E-07, 7.10601751E-02, 2.2253063E-07, 1.08487553E-02
0.207, 1.635666384E-06, -4.918084375E-02, -6.468738409E-07, 5.609860266E-02, 5.17883858E-08, 1.685571209E-02
0.208, 1.448172316E-06, -3.773841707E-02, -2.8876782E-07, 3.443906259E-02, -1.026637885E-07, 1.57245451E-02
0.209, 1.228432834E-06, -2.675212613E-02, 8.447548679E-08, -4.164265501E-03, -2.451082951E-07, 8.29083125E-03
0.21, 9.713062483E-07, -4.802156119E-02, 4.334522999E-07, -4.436890307E-02, -3.824840289E-07, 1.846649796E-03
0.211, 6.486464907E-07, -8.304495296E-02, 7.303485444E-07, -5.979266988E-02, -5.187365464E-07, 3.997224259E-04
0.212, 2.427768384E-07, -8.337552753E-02, 9.711058488E-07, -5.248534589E-02, -6.535751991E-07, 2.427980182E-03
0.213, -2.278117508E-07, -4.606260063E-02, 1.161419215E-06, -4.840231759E-02, -7.832546495E-07, 7.890365794E-03
0.214, -7.252221761E-07, -7.580851302E-03, 1.299539371E-06, -5.5984022E-02, -8.999045583E-07, 1.81686559E-02
