TIME, N5_UZ, N5_AZ, N6_UZ, N6_AZ, N7_UZ, N7_AZ
2.6E-02, 1.04074772E-09, -9.180526654E-05, 3.787574462E-10, -1.68749546E-05, 1.308217826E-10, 3.08055891E-06
2.7E-02, 8.89117113E-10, -2.695690173E-04, 4.185052592E-10, -2.978973828E-06, 1.515754216E-10, 1.545508272E-06
2.8E-02, 4.421534425E-10, -3.21100269E-04, 4.768262423E-10, 4.012613386E-05, 1.783318313E-10, 1.046016813E-05
2.9E-02, -2.81279312E-10, -2.318382874E-04, 5.559548901E-10, 1.490415149E-06, 2.076967634E-10, -5.242646121E-06
3.E-02, -1.140665816E-09, -4.007136688E-05, 6.219637876E-10, -2.773134439E-05, 2.293205012E-10, -1.024047537E-05
3.1E-02, -1.753752116E-09, 5.326644564E-04, 6.820184759E-10, 1.582252497E-05, 2.540498028E-10, 1.645153693E-05
3.2E-02, -1.292570494E-09, 1.615865926E-03, 7.746978043E-10, 4.942739467E-05, 2.89458931E-10, 4.909127406E-06
3.3E-02, 1.441975252E-09, 2.930861939E-03, 9.323002926E-10, 8.041836308E-05, 3.205273345E-10, -1.359139576E-05
3.4E-02, 7.744826096E-09, 4.205749623E-03, 1.197030305E-09, 1.338366802E-04, 3.558497759E-10, 2.209893306E-05
3.5E-02, 1.867427494E-08, 5.047455757E-03, 1.609691458E-09, 1.620262316E-04, 4.080095259E-10, 1.15773558E-05
3.6E-02, 3.433782033E-08, 4.420764491E-03, 2.170208205E-09, 1.336857367E-04, 4.45877353E-10, -4.016181986E-05
3.7E-02, 5.28718029E-08, 1.320144489E-03, 2.805407744E-09, 1.568130158E-05, 4.664507083E-10, 5.571069613E-06
3.8E-02, 6.985251289E-08, -4.42665809E-03, 3.330519893E-09, -2.35854201E-04, 5.109032718E-10, 4.21893433E-05
3.9E-02, 7.83190338E-08, -1.26016909E-02, 3.398266639E-09, -6.788737099E-04, 5.513477378E-10, -5.020430185E-05
4.E-02, 6.942210703E-08, -2.212519969E-02, 2.469558234E-09, -1.314034674E-03, 5.23232144E-10, -8.691840806E-05
4.1E-02, 3.443339452E-08, -3.005841582E-02, -1.000321105E-10, -1.967730625E-03, 4.356494249E-10, -3.201557133E-05
4.2E-02, -3.192440467E-08, -3.267984584E-02, -4.831619342E-09, -2.35626832E-03, 2.892377047E-10, -8.56400103E-05
4.3E-02, -1.280365103E-07, -2.682889016E-02, -1.177606237E-08, -2.069454928E-03, 3.354406677E-11, -1.329263546E-04
4.4E-02, -2.428127356E-07, -1.049948791E-02, -2.007898836E-08, -6.475276531E-04, -2.765776587E-10, 2.406760251E-05
4.5E-02, -3.549554929E-07, 1.576631388E-02, -2.764674608E-08, 2.117847264E-03, -4.773434658E-10, 1.946464241E-04
4.6E-02, -4.352958121E-07, 4.78385264E-02, -3.109296018E-08, 6.125225815E-03, -4.140755932E-10, 3.33419576E-04
4.7E-02, -4.524882834E-07, 7.845724077E-02, -2.608245002E-08, 1.078822036E-02, 1.601798286E-10, 6.885514993E-04
4.8E-02, -3.811204235E-07, 9.866360933E-02, -8.294382828E-09, 1.476691294E-02, 1.617724476E-09, 1.078030045E-03
4.9E-02, -2.102546711E-07, 0.10033245, 2.497760625E-08, 1.620097496E-02, 4.188263202E-09, 1.14796299E-03
5.E-02, 5.037335691E-08, 7.919239633E-02, 7.29221284E-08, 1.314415908E-02, 7.787017498E-09, 9.084710288E-04
5.1E-02, 3.687321112E-07, 3.626930574E-02, 1.295448716E-07, 4.212361817E-03, 1.192750205E-08, 1.749988935E-04
5.2E-02, 6.941376722E-07, -2.217555279E-02, 1.830113179E-07, -1.052488908E-02, 1.545769018E-08, -1.395580238E-03
5.3E-02, 9.663730629E-07, -8.416483684E-02, 2.167630403E-07, -2.89045338E-02, 1.650257823E-08, -3.575016138E-03
5.4E-02, 1.129737236E-06, -0.133577862, 2.127467588E-07, -4.66315145E-02, 1.283162531E-08, -5.85666697E-03
5.5E-02, 1.147677135E-06, -0.157271065, 1.562879446E-07, -5.825366222E-02, 2.360593553E-09, -7.743499327E-03
5.6E-02, 1.011083063E-06, -0.151797227, 4.144466762E-08, -5.851543565E-02, -1.610704265E-08, -8.249735303E-03
5.7E-02, 7.374438659E-07, -0.122293275, -1.244543254E-07, -4.359620337E-02, -4.177105188E-08, -6.143050194E-03
5.8E-02, 3.640530223E-07, -7.721015705E-02, -3.186315135E-07, -1.296037291E-02, -7.092129779E-08, -8.294638796E-04
5.9E-02, -6.080342969E-08, -2.57210816E-02, -5.047638478E-07, 2.904998146E-02, -9.673917085E-08, 7.494174999E-03
6.E-02, -4.868290488E-07, 2.33828277E-02, -6.397084246E-07, 7.332557467E-02, -1.099003514E-07, 1.781919446E-02
6.1E-02, -8.69121092E-07, 6.408445348E-02, -6.839201254E-07, 0.108140371, -1.002642952E-07, 2.777530322E-02
6.2E-02, -1.172363039E-06, 9.401587801E-02, -6.124930714E-07, 0.123137439, -5.975842793E-08, 3.396438847E-02
6.3E-02, -1.372444585E-06, 0.112305077, -4.229645666E-07, 0.113065789, 1.433910799E-08, 3.321905249E-02
6.4E-02, -1.457164544E-06, 0.118418248, -1.372809522E-07, 7.924469873E-02, 1.16661766E-07, 2.323131869E-02
6.5E-02, -1.425899499E-06, 0.113551882, 2.024846556E-07, 2.891943356E-02, 2.322751737E-07, 3.350301129E-03
6.6E-02, -1.287691663E-06, 0.100333787, 5.431593964E-07, -2.710116911E-02, 3.375765263E-07, -2.397434509E-02
6.7E-02, -1.058856554E-06, 8.092082676E-02, 8.314680488E-07, -7.763114205E-02, 4.043292761E-07, -5.312288028E-02
6.8E-02, -7.604288949E-07, 5.826428806E-02, 1.024243685E-06, -0.113435124, 4.061318927E-07, -7.677750267E-02
6.9E-02, -4.143902621E-07, 3.695761157E-02, 1.096027556E-06, -0.128548688, 3.256980471E-07, -8.769562282E-02
7.E-02, -4.061549656E-08, 1.851462956E-02, 1.042552769E-06, -0.121968888, 1.609842505E-07, -8.086452142E-02
7.1E-02, 3.419952517E-07, -8.426175199E-04, 8.785076781E-07, -9.91718652E-02, -7.183915664E-08, -5.535492452E-02
7.2E-02, 7.126513013E-07, -2.306675454E-02, 6.299305867E-07, -6.989215227E-02, -3.396072388E-07, -1.453458411E-02
7.3E-02, 1.049731968E-06, -4.408406494E-02, 3.255251813E-07, -4.176443198E-02, -5.972428252E-07, 3.47995203E-02
7.4E-02, 1.333621995E-06, -6.229723188E-02, -7.85084825E-09, -1.617679641E-02, -7.958891935E-07, 8.317899385E-02
7.5E-02, 1.54506544E-06, -8.25958639E-02, -3.447530708E-07, 9.124397924E-03, -8.930252216E-07, 0.1198419
7.6E-02, 1.663498186E-06, -0.103425588, -6.59547095E-07, 3.509199468E-02, -8.622669076E-07, 0.135947083
7.7E-02, 1.674376345E-06, -0.111683845, -9.266331191E-07, 6.032402784E-02, -6.994759088E-07, 0.128118586
7.8E-02, 1.578387916E-06, -0.102049518, -1.122247989E-06, 8.261833153E-02, -4.229077955E-07, 9.943586669E-02
7.9E-02, 1.38779268E-06, -8.716404129E-02, -1.227243968E-06, 9.861955659E-02, -6.795480764E-08, 5.733399581E-02
8.E-02, 1.116111098E-06, -7.500863688E-02, -1.231351847E-06, 0.103156821, 3.206975908E-07, 1.006484209E-02
8.1E-02, 7.792762006E-07, -5.529819453E-02, -1.13744762E-06, 9.286758565E-02, 6.963049966E-07, -3.615486974E-02
8.2E-02, 4.024409091E-07, -2.470266649E-02, -9.613191924E-07, 7.15808979E-02, 1.014950011E-06, -7.776998586E-02
8.3E-02, 1.294997624E-08, -6.083838585E-04, -7.250029669E-07, 4.879465248E-02, 1.238344577E-06, -0.112731005
8.4E-02, -3.721234263E-07, 9.443564281E-03, -4.490833527E-07, 3.041206139E-02, 1.335909074E-06, -0.138929256
8.5E-02, -7.409334896E-07, 2.308290804E-02, -1.507869311E-07, 1.434155836E-02, 1.287544316E-06, -0.152929437
8.6E-02, -1.074326871E-06, 4.775038538E-02, 1.534575537E-07, -2.445418854E-03, 1.08766903E-06, -0.150091858
8.7E-02, -1.351898614E-06, 6.389317175E-02, 4.472797704E-07, -1.839915089E-02, 7.49296937E-07, -0.126902025
8.8E-02, -1.56500867E-06, 6.503029791E-02, 7.155121762E-07, -3.278047702E-02, 3.055934385E-07, -8.376101665E-02
8.9E-02, -1.708366574E-06, 7.447370509E-02, 9.428266061E-07, -4.905542183E-02, -1.928226168E-07, -2.566424032E-02
9.E-02, -1.76525092E-06, 9.847334673E-02, 1.112656829E-06, -6.591302975E-02, -6.846280221E-07, 3.888552111E-02
9.1E-02, -1.718893882E-06, 0.108009844, 1.213449572E-06, -7.21621566E-02, -1.107466846E-06, 9.90477687E-02
9.2E-02, -1.572728365E-06, 9.160734134E-02, 1.247608714E-06, -6.110525039E-02, -1.408836051E-06, 0.143891724
9.3E-02, -1.342589465E-06, 7.633917324E-02, 1.229356993E-06, -4.371643083E-02, -1.555025522E-06, 0.166468045
9.4E-02, -1.038317177E-06, 7.192757985E-02, 1.171534171E-06, -3.542559108E-02, -1.534920391E-06, 0.166121429
9.5E-02, -6.728203507E-07, 5.052193901E-02, 1.077517592E-06, -3.696185632E-02, -1.35868306E-06, 0.146143193
9.6E-02, -2.778621299E-07, 8.400929521E-03, 9.441049922E-07, -4.183016821E-02, -1.054201733E-06, 0.110344973
9.7E-02, 1.132456127E-07, -1.610239937E-02, 7.631615152E-07, -5.323144093E-02, -6.627524562E-07, 6.359102707E-02
9.8E-02, 4.887076872E-07, -1.518906265E-02, 5.186198113E-07, -7.396492417E-02, -2.325434723E-07, 1.392836175E-02
9.9E-02, 8.408332177E-07, -3.148347588E-02, 1.936721507E-07, -8.684727052E-02, 1.8961686E-07, -3.002578183E-02
0.1, 1.139978094E-06, -7.447771006E-02, -2.097352164E-07, -7.007260085E-02, 5.645306725E-07, -6.446737855E-02
0.101, 1.354691612E-06, -9.43856981E-02, -6.623993103E-07, -2.844101873E-02, 8.623393152E-07, -8.974306964E-02
0.102, 1.485757566E-06, -7.290977691E-02, -1.121024919E-06, 1.651806968E-02, 1.063155338E-06, -0.104242331
0.103, 1.5516838E-06, -5.736917573E-02, -1.540718385E-06, 6.134614045E-02, 1.159749131E-06, -0.104202329
0.104, 1.554644717E-06, -6.856127464E-02, -1.872586109E-06, 0.114305214, 1.158787557E-06, -9.090853582E-02
0.105, 1.49237368E-06, -6.190325526E-02, -2.066775048E-06, 0.161052637, 1.076356883E-06, -7.202967499E-02
0.106, 1.389370904E-06, -1.956049566E-02, -2.092901003E-06, 0.175073867, 9.312399041E-07, -5.334292038E-02
0.107, 1.280181345E-06, 7.18758339E-03, -1.951366985E-06, 0.160246266, 7.420267357E-07, -3.48494684E-02
0.108, 1.169320772E-06, -1.052915272E-02, -1.658195261E-06, 0.143029021, 5.269476522E-07, -1.688233839E-02
0.109, 1.037361146E-06, -3.166931905E-02, -1.231717269E-06, 0.123583693, 3.020164254E-07, -2.82187459E-03
0.11, 8.746507046E-07, -2.983251993E-02, -7.040471653E-07, 7.880098391E-02, 7.91874824E-08, 7.026474481E-03
0.111, 6.777698223E-07, -3.850789726E-02, -1.297254079E-07, 1.450236192E-02, -1.317313552E-07, 1.679370678E-02
0.112, 4.258933826E-07, -7.148307235E-02, 4.344075043E-07, -3.48804597E-02, -3.205963246E-07, 2.731403969E-02
0.113, 9.628469783E-08, -8.398206692E-02, 9.495467198E-07, -6.310705814E-02, -4.78504881E-07, 3.459885656E-02
0.114, -3.023024949E-07, -5.397536488E-02, 1.385138178E-06, -9.598822004E-02, -5.998747717E-07, 3.847849034E-02
0.115, -7.383731542E-07, -2.09912343E-02, 1.706520321E-06, -0.132430553, -6.800760484E-07, 4.385868519E-02
0.116, -1.187789798E-06, -5.70062479E-03, 1.892057086E-06, -0.139260794, -7.132232913E-07, 5.024940894E-02
0.117, -1.625460007E-06, 2.919290126E-02, 1.950211419E-06, -0.115504249, -6.963480597E-07, 4.979568357E-02
0.118, -1.999193508E-06, 9.868024059E-02, 1.899872999E-06, -0.101480842, -6.347402315E-07, 3.966960829E-02
0.119, -2.24641032E-06, 0.154353749, 1.744724554E-06, -0.108139104, -5.400804407E-07, 2.643429703E-02
0.12, -2.334594114E-06, 0.163712834, 1.486130222E-06, -9.875317121E-02, -4.25085512E-07, 1.423597279E-02
0.121, -2.262613869E-06, 0.156615113, 1.148195047E-06, -5.992875056E-02, -3.028785103E-07, 1.882248531E-04
0.122, -2.034489346E-06, 0.15567342, 7.669021826E-07, -2.678625631E-02, -1.874791928E-07, -1.380364535E-02
0.123, -1.662195455E-06, 0.132665887, 3.647618791E-07, -1.490846158E-02, -8.810368836E-08, -1.824416613E-02
0.124, -1.186753683E-06, 7.363020453E-02, -4.128256077E-08, 7.099781632E-03, -3.811607649E-09, -1.192276608E-02
0.125, -6.638534789E-07, 2.12861712E-02, -4.184681786E-07, 5.061772921E-02, 7.120754392E-08, -6.622983785E-03
0.126, -1.264995897E-07, 7.620722136E-03, -7.316726078E-07, 7.734519431E-02, 1.384750864E-07, -8.880153692E-03
0.127, 4.139783951E-07, -1.372180044E-03, -9.722145063E-07, 6.79802251E-02, 1.954361906E-07, -1.173278712E-02
0.128, 9.307099009E-07, -4.612023706E-02, -1.149222934E-06, 5.908635326E-02, 2.411074746E-07, -1.084688272E-02
0.129, 1.372776894E-06, -0.103209012, -1.258791519E-06, 7.57930543E-02, 2.751190513E-07, -1.247244097E-02
0.13, 1.7005052E-06, -0.125469005, -1.286957405E-06, 8.701275275E-02, 2.93640319E-07, -1.850815708E-02
0.131, 1.906650775E-06, -0.117696571, -1.23821252E-06, 6.680916617E-02, 2.93053531E-07, -1.970809348E-02
0.132, 1.995227974E-06, -0.117439882, -1.134745724E-06, 4.263438456E-02, 2.768796066E-07, -1.146627668E-02
0.133, 1.963274053E-06, -0.123622493, -9.897315151E-07, 4.046016329E-02, 2.53880812E-07, -2.183394038E-03
0.134, 1.817742014E-06, -0.103534261, -8.065126888E-07, 3.59494016E-02, 2.305469674E-07, 1.513364051E-03
0.135, 1.590431807E-06, -6.002214799E-02, -6.025471011E-07, 5.544438049E-03, 2.101202852E-07, 4.30091467E-03
0.136, 1.317728209E-06, -3.07642109E-02, -4.06625636E-07, -2.163307382E-02, 1.966234235E-07, 9.558710341E-03
0.137, 1.018352068E-06, -2.258076661E-02, -2.278470699E-07, -1.26532363E-02, 1.934877491E-07, 1.116377019E-02
0.138, 7.042868328E-07, -6.797716182E-03, -5.120350003E-08, 8.38344751E-03, 1.988867558E-07, 5.905658065E-03
0.139, 3.959302878E-07, 1.821515652E-02, 1.301176715E-07, 9.722602356E-04, 2.075028191E-07, 5.283934376E-04
0.14, 1.076379617E-07, 2.191374992E-02, 2.998856872E-07, -2.407862959E-02, 2.156219108E-07, -1.522358491E-03
0.141, -1.661649378E-07, 7.065102995E-03, 4.415796756E-07, -3.206979086E-02, 2.196898546E-07, -6.579841454E-03
0.142, -4.281447349E-07, 1.658049902E-02, 5.519453534E-07, -3.058670616E-02, 2.121815501E-07, -1.657262683E-02
0.143, -6.532362084E-07, 5.719596923E-02, 6.223698533E-07, -4.929527142E-02, 1.849286973E-07, -2.291658793E-02
0.144, -8.099987503E-07, 7.946252333E-02, 6.315076938E-07, -7.327828775E-02, 1.356450609E-07, -2.114506445E-02
0.145, -8.976534898E-07, 5.875352839E-02, 5.743536792E-07, -5.930612633E-02, 6.721379464E-08, -1.715016681E-02
0.146, -9.388526958E-07, 3.415719698E-02, 4.816782965E-07, -1.173675146E-02, -1.698323438E-08, -1.438135617E-02
0.147, -9.443354761E-07, 3.727530325E-02, 3.928995718E-07, 1.953060977E-02, -1.127958117E-07, -8.849811213E-03
0.148, -9.087074306E-07, 4.494657977E-02, 3.231415816E-07, 1.851112671E-02, -2.129158342E-07, 2.349021608E-04
0.149, -8.327342364E-07, 3.574390844E-02, 2.723651777E-07, 1.945173516E-02, -3.091435351E-07, 7.549803178E-03
0.15, -7.241010087E-07, 2.957589652E-02, 2.489970763E-07, 3.536480381E-02, -3.957082586E-07, 1.177616734E-02
0.151, -5.830061009E-07, 3.534742502E-02, 2.601066462E-07, 3.359104139E-02, -4.675343279E-07, 1.770108334E-02
0.152, -4.13258618E-07, 2.195823721E-02, 2.892689282E-07, 2.51461551E-03, -5.17530783E-07, 2.595814402E-02
0.153, -2.430591518E-07, -2.105403915E-02, 3.102046466E-07, -1.896820827E-02, -5.394286981E-07, 3.023903554E-02
0.154, -1.101471336E-07, -5.352134475E-02, 3.172576717E-07, -8.797505482E-03, -5.32744931E-07, 2.69244191E-02
0.155, -2.950143936E-08, -5.101169079E-02, 3.193656882E-07, -1.092129927E-03, -5.027451734E-07, 1.970756996E-02
0.156, 4.748772924E-09, -4.177905955E-02, 3.104184825E-07, -2.101800488E-02, -4.56267988E-07, 1.324725919E-02
0.157, -4.634463132E-09, -4.548772614E-02, 2.729970964E-07, -3.593078357E-02, -3.988093609E-07, 8.715602508E-03
0.158, -5.517094686E-08, -3.681918436E-02, 2.090976166E-07, -1.702582149E-02, -3.336164508E-07, 6.752920991E-03
0.159, -1.250366287E-07, -1.839456245E-03, 1.384922748E-07, 3.614463893E-03, -2.604391936E-07, 9.215705294E-03
0.16, -1.814327149E-07, 2.877899499E-02, 6.516501524E-08, -9.057834201E-03, -1.747152664E-07, 1.58775974E-02
0.161, -2.068045399E-07, 3.326983373E-02, -2.620506975E-08, -2.702814151E-02, -6.9919129E-08, 2.226686631E-02
0.162, -1.998890274E-07, 3.130470082E-02, -1.361180733E-07, -1.005824197E-02, 5.71509021E-08, 2.228103639E-02
0.163, -1.580140772E-07, 3.861408251E-02, -2.411171705E-07, 1.988626912E-02, 2.019019593E-07, 1.308113082E-02
0.164, -7.734539206E-08, 3.897364972E-02, -3.267550252E-07, 1.883677292E-02, 3.522661843E-07, -1.85476593E-03
0.165, 3.384401048E-08, 2.206795532E-02, -4.028397483E-07, 2.693776905E-04, 4.941363684E-07, -1.513338554E-02
0.166, 1.599233959E-07, 7.711780369E-03, -4.758099112E-07, 5.959252704E-03, 6.173944432E-07, -2.209092118E-02
0.167, 2.963087055E-07, 1.289980978E-02, -5.330340618E-07, 2.553290849E-02, 7.173739517E-07, -2.446623842E-02
0.168, 4.507974552E-07, 2.330719427E-02, -5.687763476E-07, 1.743137228E-02, 7.916418666E-07, -2.695691973E-02
0.169, 6.234852554E-07, 1.309129597E-02, -6.003522361E-07, -9.098661604E-03, 8.364930945E-07, -3.187642247E-02
0.17, 7.92380209E-07, -2.06767877E-02, -6.39917984E-07, -6.881686751E-03, 8.461228503E-07, -3.856650891E-02
0.171, 9.252599157E-07, -5.135398029E-02, -6.710066807E-07, 2.383570074E-02, 8.135779358E-07, -4.578283154E-02
0.172, 1.006617741E-06, -5.169026511E-02, -6.721003601E-07, 3.615487612E-02, 7.324881581E-07, -5.130693696E-02
0.173, 1.047521428E-06, -2.921810336E-02, -6.444437436E-07, 2.134585564E-02, 6.004548884E-07, -5.058016026E-02
0.174, 1.064377538E-06, -1.887665974E-02, -5.96111627E-07, 2.000467393E-02, 4.230775631E-07, -4.010808122E-02
0.175, 1.054412213E-06, -3.476594317E-02, -5.171078367E-07, 4.133857358E-02, 2.147391169E-07, -2.181422651E-02
0.176, 1.000342389E-06, -5.344324842E-02, -3.952186113E-07, 4.443284612E-02, -5.034607602E-09, -1.056326452E-03
0.177, 8.914474609E-07, -5.620716361E-02, -2.422295647E-07, 1.776699428E-02, -2.163815723E-07, 1.790988665E-02
0.178, 7.273022244E-07, -5.429336857E-02, -7.742480417E-08, 5.863873997E-03, -4.025920055E-07, 3.236324851E-02
0.179, 5.088254964E-07, -5.436964907E-02, 1.044574963E-07, 2.829090472E-02, -5.525739504E-07, 4.009382381E-02
0.18, 2.429135111E-07, -4.050117677E-02, 3.200175473E-07, 3.906517994E-02, -6.621661867E-07, 4.06856761E-02
0.181, -4.962349156E-08, -1.274889635E-02, 5.575492718E-07, 4.878707829E-03, -7.33383628E-07, 3.606396189E-02
0.182, -3.465089425E-07, 4.052308563E-03, 7.792330489E-07, -3.657495278E-02, -7.722172874E-07, 2.870362261E-02
0.183, -6.36364521E-07, 1.000740205E-02, 9.609110854E-07, -4.343704151E-02, -7.864690149E-07, 2.046024283E-02
0.184, -9.049543254E-07, 3.252376981E-02, 1.101146488E-06, -3.944799212E-02, -7.841552477E-07, 1.267073371E-02
0.185, -1.125158237E-06, 6.424815646E-02, 1.191907152E-06, -5.950111999E-02, -7.71864027E-07, 7.28412633E-03
0.186, -1.28081052E-06, 6.485573241E-02, 1.214800493E-06, -7.623396462E-02, -7.520675777E-07, 7.726232735E-03
0.187, -1.385203059E-06, 3.766382487E-02, 1.174335827E-06, -5.048267169E-02, -7.207225376E-07, 1.53708668E-02
0.188, -1.454898345E-06, 3.173008871E-02, 1.101715114E-06, -1.382908321E-02, -6.68847519E-07, 2.568910444E-02
0.189, -1.480321588E-06, 5.681381034E-02, 1.010844067E-06, -2.267078973E-02, -5.877468086E-07, 3.276234551E-02
0.19, -1.441240299E-06, 7.219567534E-02, 8.790615898E-07, -5.915216557E-02, -4.723995414E-07, 3.573080463E-02
0.191, -1.333288321E-06, 6.554583449E-02, 6.872247453E-07, -6.095733449E-02, -3.214214352E-07, 3.553091595E-02
0.192, -1.161044931E-06, 6.303675958E-02, 4.502339704E-07, -2.935060349E-02, -1.379155357E-07, 2.952477259E-02
0.193, -9.266137843E-07, 6.133895823E-02, 1.898095423E-07, -1.751613786E-02, 6.865617309E-08, 1.66069173E-02
0.194, -6.449006099E-07, 3.322554973E-02, -9.170303979E-08, -2.466025413E-02, 2.848300083E-07, 2.597292743E-03
0.195, -3.485443797E-07, -3.939656861E-03, -3.857436646E-07, -3.965264352E-04, 4.98254036E-07, -8.096948016E-03
0.196, -5.821661347E-08, -8.117873353E-03, -6.555610174E-07, 4.884313354E-02, 6.975482204E-07, -2.016266516E-02
0.197, 2.32348649E-07, 8.592939183E-03, -8.707344058E-07, 6.04456652E-02, 8.683269403E-07, -3.686822095E-02
0.198, 5.266950547E-07, -1.030072812E-03, -1.040741368E-06, 2.988737719E-02, 9.959776788E-07, -4.938788738E-02
0.199, 8.025048531E-07, -3.604308174E-02, -1.184794617E-06, 2.20193025E-02, 1.074516943E-06, -4.883524291E-02
0.2, 1.032508538E-06, -5.556958664E-02, -1.291555158E-06, 5.256589568E-02, 1.107678334E-06, -4.192048213E-02
0.201, 1.209229074E-06, -5.099687569E-02, -1.340650237E-06, 6.276574369E-02, 1.099450925E-06, -4.085699381E-02
0.202, 1.337543962E-06, -4.581427489E-02, -1.34042278E-06, 3.587954488E-02, 1.048681066E-06, -4.4227919E-02
0.203, 1.419233573E-06, -4.743625292E-02, -1.306702905E-06, 3.110453204E-02, 9.541241116E-07, -4.334636332E-02
0.204, 1.452779295E-06, -4.88515549E-02, -1.223693045E-06, 6.747516386E-02, 8.178334404E-07, -4.012103851E-02
0.205, 1.436641749E-06, -5.05149466E-02, -1.066500134E-06, 8.089177428E-02, 6.414060638E-07, -4.015232339E-02
0.206, 1.370750841E-06, -4.899189095E-02, -8.482675593E-07, 4.118804862E-02, 4.269016531E-07, -3.600189627E-02
0.207, 1.263331959E-06, -3.40642765E-02, -6.044995701E-07, 9.882087448E-03, 1.854676693E-07, -1.785744779E-02
0.208, 1.13239153E-06, -1.297875379E-02, -3.421510522E-07, 2.727844314E-02, -6.192631421E-08, 5.937502385E-03
0.209, 9.91439964E-07, -7.043208143E-03, -4.655198691E-08, 3.922330314E-02, -2.968347542E-07, 1.903379643E-02
0.21, 8.363911549E-07, -2.115108884E-02, 2.686923713E-07, 6.790894255E-05, -5.114729752E-07, 2.150669701E-02
0.211, 6.491795438E-07, -4.317450428E-02, 5.624912381E-07, -4.295940984E-02, -7.028891265E-07, 2.49373644E-02
0.212, 4.100540558E-07, -6.065337273E-02, 8.148984574E-07, -3.98245198E-02, -8.665682558E-07, 3.053670217E-02
0.213, 1.121349454E-07, -5.693427591E-02, 1.033135917E-06, -2.851457921E-02, -9.986256808E-07, 3.270676918E-02
0.214, -2.253522902E-07, -2.220234618E-02, 1.20796669E-06, -5.829818927E-02, -1.096299161E-06, 3.606102965E-02
0.215, -5.663599324E-07, 1.516183216E-02, 1.306855222E-06, -9.358674936E-02, -1.152357383E-06, 4.716938449E-02
