TIME, N5_UZ, N5_AZ, N6_UZ, N6_AZ, N7_UZ, N7_AZ
2.4E-02, 8.407092874E-10, -5.850808962E-05, 2.485350504E-10, 5.172683234E-06, 8.644169667E-11, -2.550054161E-06
2.5E-02, 9.072428583E-10, -4.258017054E-05, 2.950653593E-10, 2.888271294E-05, 9.917822496E-11, 1.666271484E-05
2.6E-02, 9.162369002E-10, -7.249583382E-05, 3.44754712E-10, -2.256391697E-05, 1.208330664E-10, 1.174458267E-06
2.7E-02, 7.63960955E-10, -2.500434794E-04, 3.735345953E-10, -1.925707136E-05, 1.376952961E-10, -1.076030571E-05
2.8E-02, 3.394128537E-10, -2.945047748E-04, 4.141584579E-10, 4.294558111E-05, 1.537296605E-10, 9.104399609E-06
2.9E-02, -3.215538453E-10, -1.783325326E-04, 4.817174551E-10, 1.092647996E-05, 1.772329681E-10, 5.834231413E-06
3.E-02, -1.077956678E-09, -1.254085231E-05, 5.399621106E-10, -2.955671008E-05, 1.999617511E-10, -7.383764296E-06
3.1E-02, -1.589846959E-09, 5.015584287E-04, 5.913942754E-10, 1.593111684E-05, 2.241707969E-10, 1.034399804E-05
3.2E-02, -1.097149041E-09, 1.50761317E-03, 6.737304208E-10, 4.587782861E-05, 2.534956062E-10, -1.114873145E-07
3.3E-02, 1.486887003E-09, 2.675063792E-03, 8.133800101E-10, 6.874826958E-05, 2.744940593E-10, -1.654204147E-05
3.4E-02, 7.279665459E-09, 3.742422814E-03, 1.047281985E-09, 1.19756579E-04, 3.012905446E-10, 2.813739343E-05
3.5E-02, 1.712754187E-08, 4.367782293E-03, 1.410894788E-09, 1.396657717E-04, 3.518750815E-10, 1.944072945E-05
3.6E-02, 3.098463944E-08, 3.650684231E-03, 1.907801315E-09, 1.269218028E-04, 3.88182334E-10, -4.799582388E-05
3.7E-02, 4.703014035E-08, 7.261533711E-04, 2.476657321E-09, 1.697943735E-05, 4.008162163E-10, 6.467252227E-07
3.8E-02, 6.118107775E-08, -4.515253359E-03, 2.923888272E-09, -2.602276427E-04, 4.390398031E-10, 5.053496448E-05
3.9E-02, 6.722466407E-08, -1.169942722E-02, 2.917933622E-09, -6.461427363E-04, 4.758880577E-10, -5.328405958E-05
4.E-02, 5.754131635E-08, -1.975444044E-02, 2.006205168E-09, -1.165402378E-03, 4.418128008E-10, -8.856619813E-05
4.1E-02, 2.492795382E-08, -2.610563177E-02, -3.656891274E-10, -1.75493001E-03, 3.582606969E-10, -1.038713367E-05
4.2E-02, -3.447506578E-08, -2.747376396E-02, -4.641527337E-09, -2.052964341E-03, 2.34912373E-10, -6.920227044E-05
4.3E-02, -1.182527517E-07, -2.127567594E-02, -1.079056945E-08, -1.69345335E-03, 9.228986357E-12, -1.354706464E-04
4.4E-02, -2.157588515E-07, -6.181266906E-03, -1.79741029E-08, -3.755433666E-04, -2.713719919E-10, 2.563257123E-05
4.5E-02, -3.079538833E-07, 1.680332041E-02, -2.427985939E-08, 2.131081644E-03, -4.37755664E-10, 2.028044782E-04
4.6E-02, -3.699310412E-07, 4.363241305E-02, -2.666834602E-08, 5.703447035E-03, -3.450458626E-10, 3.153816789E-04
4.7E-02, -3.76087626E-07, 6.800880796E-02, -2.135848177E-08, 9.693255205E-03, 2.12216583E-10, 6.137197856E-04
4.8E-02, -3.069977067E-07, 8.248437213E-02, -4.764919555E-09, 1.287416027E-02, 1.554610934E-09, 9.565466718E-04
4.9E-02, -1.563011689E-07, 8.072909802E-02, 2.508529867E-08, 1.363919239E-02, 3.87307416E-09, 9.955960044E-04
5.E-02, 6.494771439E-08, 6.03758247E-02, 6.696520623E-08, 1.042024504E-02, 7.053000227E-09, 7.273324554E-04
5.1E-02, 3.281291474E-07, 2.348945685E-02, 1.151427061E-07, 2.175006483E-03, 1.061279936E-08, 3.242151644E-05
5.2E-02, 5.910463338E-07, -2.401786572E-02, 1.589938037E-07, -1.0827759E-02, 1.350657504E-08, -1.364458736E-03
5.3E-02, 8.058846629E-07, -7.213991611E-02, 1.842213566E-07, -2.641931734E-02, 1.408287814E-08, -3.270483323E-03
5.4E-02, 9.304475322E-07, -0.108411231, 1.758751302E-07, -4.072828558E-02, 1.0404517E-08, -5.238846645E-03
5.5E-02, 9.390934916E-07, -0.123422892, 1.226147537E-07, -4.910011828E-02, 7.29137136E-10, -6.755200531E-03
5.6E-02, 8.279367061E-07, -0.116182851, 2.111721588E-08, -4.737435278E-02, -1.577532655E-08, -6.902991459E-03
5.7E-02, 6.121247631E-07, -9.312760686E-02, -1.205475455E-07, -3.296026286E-02, -3.811249183E-08, -4.762444509E-03
5.8E-02, 3.18748105E-07, -6.200188275E-02, -2.817303269E-07, -6.075920623E-03, -6.280167512E-08, 5.83742779E-05
5.9E-02, -1.960385594E-08, -2.794873727E-02, -4.314596634E-07, 2.898274851E-02, -8.376392824E-08, 7.395457312E-03
6.E-02, -3.689509282E-07, 5.958532201E-03, -5.346223596E-07, 6.415059005E-02, -9.294024459E-08, 1.617640868E-02
6.1E-02, -6.965186203E-07, 3.760026706E-02, -5.607941729E-07, 8.983135397E-02, -8.193333478E-08, 2.419007004E-02
6.2E-02, -9.722801539E-07, 6.601209174E-02, -4.92876261E-07, 9.834834657E-02, -4.450086979E-08, 2.866110212E-02
6.3E-02, -1.169855341E-06, 9.036066116E-02, -3.323025792E-07, 8.696344069E-02, 2.075869795E-08, 2.699319477E-02
6.4E-02, -1.268518223E-06, 0.10746407, -9.90921235E-08, 5.831029196E-02, 1.082196217E-07, 1.74096236E-02
6.5E-02, -1.257242323E-06, 0.112413676, 1.727788299E-07, 1.901078566E-02, 2.043206806E-07, -1.292606896E-04
6.6E-02, -1.138498459E-06, 0.102522441, 4.42964204E-07, -2.2381973E-02, 2.888046327E-07, -2.310490903E-02
6.7E-02, -9.284005956E-07, 8.018568102E-02, 6.728493193E-07, -5.821865385E-02, 3.384211934E-07, -4.66299031E-02
6.8E-02, -6.518861884E-07, 5.26474149E-02, 8.318924978E-07, -8.346537485E-02, 3.324344902E-07, -6.457673402E-02
6.9E-02, -3.353752099E-07, 2.734566425E-02, 9.013850583E-07, -9.563603277E-02, 2.585421763E-07, -7.123465976E-02
7.E-02, -2.201618141E-09, 5.97952705E-03, 8.756681772E-07, -9.478300451E-02, 1.17369013E-07, -6.332723055E-02
7.1E-02, 3.270943648E-07, -1.373475101E-02, 7.606687901E-07, -8.378210775E-02, -7.600258782E-08, -4.106981189E-02
7.2E-02, 6.342189757E-07, -3.060805719E-02, 5.700181017E-07, -6.752052682E-02, -2.937674155E-07, -7.716752455E-03
7.3E-02, 9.055662177E-07, -4.094677939E-02, 3.207535516E-07, -4.970720356E-02, -4.998534743E-07, 3.107426395E-02
7.4E-02, 1.13228652E-06, -4.83070776E-02, 3.178218075E-08, -2.970648519E-02, -6.564261896E-07, 6.795249626E-02
7.5E-02, 1.303665041E-06, -6.237633966E-02, -2.741901059E-07, -4.295434056E-03, -7.314115625E-07, 9.522235469E-02
7.6E-02, 1.402724133E-06, -8.226251661E-02, -5.687805889E-07, 2.705898009E-02, -7.053772054E-07, 0.10681733
7.7E-02, 1.414374063E-06, -9.255604809E-02, -8.199275685E-07, 5.982805169E-02, -5.755697973E-07, 0.100728989
7.8E-02, 1.336985698E-06, -8.552073499E-02, -9.977580362E-07, 8.680509106E-02, -3.554845402E-07, 7.98268628E-02
7.9E-02, 1.180126411E-06, -7.342104332E-02, -1.081556192E-06, 0.101259726, -7.068331267E-08, 4.960515774E-02
8.E-02, 9.535275093E-07, -6.605813357E-02, -1.065512186E-06, 9.842483632E-02, 2.464988481E-07, 1.515673507E-02
8.1E-02, 6.674999425E-07, -5.279939546E-02, -9.61097238E-07, 7.831724082E-02, 5.611008322E-07, -2.03170886E-02
8.2E-02, 3.424650348E-07, -2.52154454E-02, -7.927871616E-07, 4.94730425E-02, 8.37872785E-07, -5.534298488E-02
8.3E-02, 5.366304332E-09, 1.087987498E-03, -5.869441803E-07, 2.559261881E-02, 1.042543131E-06, -8.886025502E-02
8.4E-02, -3.255536361E-07, 1.126980784E-02, -3.612789783E-07, 1.405166255E-02, 1.143648475E-06, -0.118269825
8.5E-02, -6.416533012E-07, 1.837060809E-02, -1.237118177E-07, 9.752232221E-03, 1.116694529E-06, -0.137848925
8.6E-02, -9.29304385E-07, 3.852636328E-02, 1.206459981E-07, 3.829140496E-03, 9.509410896E-07, -0.139750334
8.7E-02, -1.167906041E-06, 5.957265821E-02, 3.640826453E-07, -5.671450183E-03, 6.56111363E-07, -0.118402549
8.8E-02, -1.344575275E-06, 6.429242634E-02, 5.959054143E-07, -1.755627418E-02, 2.645963978E-07, -7.496817124E-02
8.9E-02, -1.45684495E-06, 6.450656694E-02, 8.015038385E-07, -3.489231191E-02, -1.732352526E-07, -1.766530395E-02
9.E-02, -1.497720391E-06, 7.828168869E-02, 9.609237917E-07, -5.746460198E-02, -5.988351521E-07, 4.212884695E-02
9.1E-02, -1.453238818E-06, 9.243253903E-02, 1.055655001E-06, -7.191311435E-02, -9.56528639E-07, 9.368414178E-02
9.2E-02, -1.320480332E-06, 8.412164766E-02, 1.082358281E-06, -6.414306978E-02, -1.203232098E-06, 0.128296173
9.3E-02, -1.114917868E-06, 6.148630849E-02, 1.056340864E-06, -4.129837928E-02, -1.315218389E-06, 0.141138448
9.4E-02, -8.554335942E-07, 4.635712373E-02, 9.967108426E-07, -2.592659058E-02, -1.289709815E-06, 0.133851502
9.5E-02, -5.550581665E-07, 3.542526385E-02, 9.106086153E-07, -2.70176471E-02, -1.140716137E-06, 0.113118824
9.6E-02, -2.296047523E-07, 1.473087353E-02, 7.936548678E-07, -3.468540163E-02, -8.925618152E-07, 8.520252608E-02
9.7E-02, 9.964567113E-08, -7.136987173E-03, 6.372990336E-07, -4.411871986E-02, -5.752794726E-07, 5.305355913E-02
9.8E-02, 4.167898252E-07, -1.707571737E-02, 4.284842737E-07, -6.07990029E-02, -2.220711459E-07, 1.879841783E-02
9.9E-02, 7.115366507E-07, -2.771875971E-02, 1.511139247E-07, -7.631233023E-02, 1.334336816E-07, -1.420545578E-02
0.1, 9.65975406E-07, -5.289719749E-02, -1.972667867E-07, -6.570888928E-02, 4.599996814E-07, -4.367224837E-02
0.101, 1.156388645E-06, -7.515408666E-02, -5.897558181E-07, -2.250807275E-02, 7.3005435E-07, -6.935045988E-02
0.102, 1.272575485E-06, -7.329906209E-02, -9.795147619E-07, 2.796838363E-02, 9.209281609E-07, -8.901135951E-02
0.103, 1.32257372E-06, -5.907811074E-02, -1.322692045E-06, 6.519513289E-02, 1.018845833E-06, -9.690110783E-02
0.104, 1.316892295E-06, -5.228106042E-02, -1.584759164E-06, 9.702513795E-02, 1.023406123E-06, -8.981384143E-02
0.105, 1.263099926E-06, -4.394101183E-02, -1.73341436E-06, 0.12979874, 9.470096632E-07, -7.209973917E-02
0.106, 1.177304287E-06, -2.00657338E-02, -1.744832381E-06, 0.144676021, 8.091051606E-07, -5.091635257E-02
0.107, 1.082454558E-06, 1.957802573E-03, -1.619538956E-06, 0.128747231, 6.309878657E-07, -2.950923199E-02
0.108, 9.875786518E-07, -2.009757207E-03, -1.378218641E-06, 0.103306433, 4.33479456E-07, -9.272968711E-03
0.109, 8.802744506E-07, -2.284680813E-02, -1.039901046E-06, 9.06879229E-02, 2.342860655E-07, 5.90310385E-03
0.11, 7.431757117E-07, -3.674246275E-02, -6.181175757E-07, 7.624407236E-02, 4.474517528E-08, 1.340199199E-02
0.111, 5.659095423E-07, -4.35923811E-02, -1.399918259E-07, 3.64408754E-02, -1.296160072E-07, 1.695742782E-02
0.112, 3.393427527E-07, -5.500876309E-02, 3.478512735E-07, -1.700621995E-02, -2.845071356E-07, 2.198263975E-02
0.113, 5.420714459E-08, -6.212907451E-02, 7.991620852E-07, -5.605866898E-02, -4.143514838E-07, 2.81109331E-02
0.114, -2.856914191E-07, -4.739718091E-02, 1.182165958E-06, -8.05552622E-02, -5.140798111E-07, 3.212114886E-02
0.115, -6.572343129E-07, -1.589155711E-02, 1.471489245E-06, -0.106805813, -5.801397583E-07, 3.521559476E-02
0.116, -1.030005639E-06, 1.343482338E-02, 1.64379418E-06, -0.127231128, -6.085149617E-07, 4.015386329E-02
0.117, -1.376870777E-06, 3.837753319E-02, 1.69182231E-06, -0.121322903, -5.950669194E-07, 4.349269677E-02
0.118, -1.668914056E-06, 7.126600664E-02, 1.630709513E-06, -9.695899706E-02, -5.406752235E-07, 3.839475212E-02
0.119, -1.869430441E-06, 0.111787767, 1.480566918E-06, -8.110034372E-02, -4.548543948E-07, 2.446359304E-02
0.12, -1.943421405E-06, 0.141263362, 1.252267401E-06, -7.521350252E-02, -3.52601518E-07, 8.400477826E-03
0.121, -1.874864634E-06, 0.143832494, 9.579565121E-07, -5.68095484E-02, -2.482824834E-07, -4.268221197E-03
0.122, -1.67351917E-06, 0.121745125, 6.239231858E-07, -2.263541667E-02, -1.520993145E-07, -1.20035746E-02
0.123, -1.366707759E-06, 8.918680104E-02, 2.811165582E-07, 5.089062438E-03, -6.879859699E-08, -1.376141309E-02
0.124, -9.860367013E-07, 5.853241392E-02, -5.042378063E-08, 1.744365216E-02, 2.66861497E-09, -9.905653576E-03
0.125, -5.594407963E-07, 3.331722179E-02, -3.582403539E-07, 3.000373949E-02, 6.652330341E-08, -5.319357139E-03
0.126, -1.113816499E-07, 9.609282063E-03, -6.261687484E-07, 4.977257633E-02, 1.2501994E-07, -5.396666794E-03
0.127, 3.326393662E-07, -1.768547456E-02, -8.381997065E-07, 6.202252368E-02, 1.759352903E-07, -9.765877782E-03
0.128, 7.435608474E-07, -4.851357454E-02, -9.897653903E-07, 5.890818243E-02, 2.148775091E-07, -1.418041139E-02
0.129, 1.091852258E-06, -7.674665055E-02, -1.084257102E-06, 5.523962009E-02, 2.384487755E-07, -1.6561518E-02
0.13, 1.354144551E-06, -9.525174288E-02, -1.119386886E-06, 6.34840798E-02, 2.45338968E-07, -1.680065897E-02
0.131, 1.518364255E-06, -0.100893601, -1.086642144E-06, 7.22651136E-02, 2.371278655E-07, -1.340199253E-02
0.132, 1.584848036E-06, -9.457837796E-02, -9.857237737E-07, 6.408242295E-02, 2.193726823E-07, -5.686215147E-03
0.133, 1.564489845E-06, -7.910566182E-02, -8.321899404E-07, 4.114859228E-02, 2.001957351E-07, 2.842712215E-03
0.134, 1.474820974E-06, -5.951570818E-02, -6.486530088E-07, 1.885750181E-02, 1.863311297E-07, 7.782035573E-03
0.135, 1.333773078E-06, -4.324224925E-02, -4.543529293E-07, 2.668743772E-03, 1.805326867E-07, 8.350334726E-03
0.136, 1.15408184E-06, -3.404434935E-02, -2.649515378E-07, -1.246609673E-02, 1.81844531E-07, 5.870270519E-03
0.137, 9.441663009E-07, -2.640429876E-02, -9.406525297E-08, -2.456421453E-02, 1.866606083E-07, 1.138221125E-03
0.138, 7.142611283E-07, -1.35750523E-02, 5.216971506E-08, -2.473861814E-02, 1.899925757E-07, -4.106453277E-03
0.139, 4.774972025E-07, -1.423860914E-04, 1.780418808E-07, -1.598701224E-02, 1.878193251E-07, -6.904031091E-03
0.14, 2.424483292E-07, 3.572665127E-03, 2.883865601E-07, -1.50677415E-02, 1.787955448E-07, -6.797052788E-03
0.141, 9.327535804E-09, 2.834974972E-04, 3.765946499E-07, -2.920527972E-02, 1.63084788E-07, -6.576879148E-03
0.142, -2.201469549E-07, 7.00885721E-03, 4.282592018E-07, -4.388193743E-02, 1.401441638E-07, -7.882838353E-03
0.143, -4.302824247E-07, 3.166898636E-02, 4.362731459E-07, -4.341951418E-02, 1.086158605E-07, -9.292534387E-03
0.144, -5.951438475E-07, 5.887923876E-02, 4.067980745E-07, -3.155856756E-02, 6.777606577E-08, -9.330468213E-03
0.145, -6.969164358E-07, 6.729876685E-02, 3.520561067E-07, -1.897519357E-02, 1.838533979E-08, -7.771414312E-03
0.146, -7.383313684E-07, 5.341676666E-02, 2.857973081E-07, -4.058556904E-03, -3.696219492E-08, -4.142234844E-03
0.147, -7.365521705E-07, 3.297143901E-02, 2.262383842E-07, 1.745823008E-02, -9.398107547E-08, 7.995417608E-04
0.148, -7.067780308E-07, 2.301823919E-02, 1.928322499E-07, 3.484752613E-02, -1.489679053E-07, 3.264622336E-03
0.149, -6.535230564E-07, 2.394336237E-02, 1.933781468E-07, 3.305683759E-02, -2.016388659E-07, 1.3671626E-03
0.15, -5.78100587E-07, 2.039180474E-02, 2.187084291E-07, 1.65120029E-02, -2.536789468E-07, -1.054591586E-04
0.151, -4.916297822E-07, 1.705067044E-03, 2.541459741E-07, 3.702361737E-03, -3.037855453E-07, 3.972341559E-03
0.152, -4.158743893E-07, -2.313593541E-02, 2.9125665E-07, -3.561588353E-04, -3.467057459E-07, 1.040047661E-02
0.153, -3.696788389E-07, -3.598400278E-02, 3.250026107E-07, -6.373165415E-03, -3.782269255E-07, 1.239765317E-02
0.154, -3.570762236E-07, -3.120205567E-02, 3.4705401E-07, -1.701594704E-02, -3.984727142E-07, 1.015314763E-02
0.155, -3.689720991E-07, -1.779495491E-02, 3.497415915E-07, -2.171184583E-02, -4.092079164E-07, 8.867982976E-03
0.156, -3.913334415E-07, -3.135981341E-03, 3.332185071E-07, -1.670957182E-02, -4.106536492E-07, 9.710944845E-03
0.157, -4.099802674E-07, 1.056504036E-02, 3.022879132E-07, -1.210535308E-02, -4.018646734E-07, 1.075847794E-02
0.158, -4.145431504E-07, 1.760298483E-02, 2.588577614E-07, -1.289372158E-02, -3.808716288E-07, 1.364960865E-02
0.159, -4.022635389E-07, 1.608207952E-02, 2.040368575E-07, -9.887916878E-03, -3.423637852E-07, 2.137991956E-02
0.16, -3.72300205E-07, 1.928517441E-02, 1.443948363E-07, 2.456375815E-04, -2.777830443E-07, 3.076590234E-02
0.161, -3.136426835E-07, 3.810300136E-02, 8.661102345E-08, 3.470993833E-03, -1.807636921E-07, 3.411144294E-02
0.162, -2.077715991E-07, 5.632433469E-02, 2.590337064E-08, -9.318487814E-03, -5.229543691E-08, 2.878645744E-02
0.163, -5.003454317E-08, 4.740807403E-02, -5.140622808E-08, -2.388554227E-02, 1.000030368E-07, 1.887400071E-02
0.164, 1.38274604E-07, 1.373626483E-02, -1.518152662E-07, -2.231360046E-02, 2.652813178E-07, 7.085639556E-03
0.165, 3.260055446E-07, -1.489295619E-02, -2.68314444E-07, -9.866689433E-03, 4.301123127E-07, -7.980155809E-03
0.166, 4.963009914E-07, -1.997834153E-02, -3.916551988E-07, -3.816295944E-03, 5.782247766E-07, -2.545690119E-02
0.167, 6.515686017E-07, -1.007739835E-02, -5.185852307E-07, -3.362284936E-03, 6.93925273E-07, -3.936712703E-02
0.168, 8.005973977E-07, -2.400109584E-03, -6.439165765E-07, 6.559449061E-03, 7.674564337E-07, -4.497165873E-02
0.169, 9.445595785E-07, -7.73291703E-03, -7.533549423E-07, 2.522649829E-02, 7.964703355E-07, -4.406290821E-02
0.17, 1.071416484E-06, -2.647750092E-02, -8.326949804E-07, 3.497039027E-02, 7.82936342E-07, -4.103288668E-02
0.171, 1.162967491E-06, -4.413445393E-02, -8.78728461E-07, 3.16428198E-02, 7.30407347E-07, -3.695713801E-02
0.172, 1.210577354E-06, -4.37481269E-02, -8.929709868E-07, 3.193890706E-02, 6.440875881E-07, -3.062442448E-02
0.173, 1.219320838E-06, -3.398457402E-02, -8.691373607E-07, 4.42132794E-02, 5.310509963E-07, -2.280924392E-02
0.174, 1.190264942E-06, -4.161381083E-02, -7.958070146E-07, 5.478031773E-02, 3.985144553E-07, -1.619062214E-02
0.175, 1.10729757E-06, -6.620909078E-02, -6.688330155E-07, 5.250715208E-02, 2.520169027E-07, -1.173137941E-02
0.176, 9.539543796E-07, -7.454299789E-02, -4.926076024E-07, 4.599562024E-02, 9.57346256E-08, -7.83807692E-03
0.177, 7.373353604E-07, -5.200898035E-02, -2.716260505E-07, 4.351661211E-02, -6.5880738E-08, -2.828116443E-03
0.178, 4.832045594E-07, -2.301442897E-02, -1.182280946E-08, 3.412698159E-02, -2.26800737E-07, 4.218815076E-03
0.179, 2.139697531E-07, -7.193406821E-03, 2.684953156E-07, 6.903016824E-03, -3.788641526E-07, 1.349432668E-02
0.18, -5.681627109E-08, 4.090912026E-03, 5.399904061E-07, -2.454920715E-02, -5.129465962E-07, 2.24676493E-02
0.181, -3.183181304E-07, 1.447749795E-02, 7.801303858E-07, -3.816133729E-02, -6.227951727E-07, 2.600018817E-02
0.182, -5.673010198E-07, 1.056071718E-02, 9.835223412E-07, -3.53348017E-02, -7.087705171E-07, 2.174636752E-02
0.183, -8.121340504E-07, -2.261049038E-03, 1.151022281E-06, -3.644904406E-02, -7.765649367E-07, 1.461546358E-02
0.184, -1.055912287E-06, 4.370204572E-03, 1.275712963E-06, -4.916936487E-02, -8.306857664E-07, 1.27316046E-02
0.185, -1.280307831E-06, 3.439502444E-02, 1.345470204E-06, -6.069765147E-02, -8.689891097E-07, 1.890327822E-02
0.186, -1.45979214E-06, 5.542782097E-02, 1.353547982E-06, -6.266138049E-02, -8.831781557E-07, 2.932529941E-02
0.187, -1.586606551E-06, 4.991226538E-02, 1.29830151E-06, -6.39870306E-02, -8.627738487E-07, 3.986142026E-02
0.188, -1.667790737E-06, 4.134797601E-02, 1.175887062E-06, -7.034888362E-02, -7.980635613E-07, 4.8750568E-02
0.189, -1.701393007E-06, 5.381553951E-02, 9.842230376E-07, -6.815051813E-02, -6.823338439E-07, 5.328837281E-02
0.19, -1.668341407E-06, 7.949218331E-02, 7.366375776E-07, -4.369266059E-02, -5.153956879E-07, 4.912864044E-02
0.191, -1.545907473E-06, 9.92726463E-02, 4.633665594E-07, -7.678440262E-03, -3.06332741E-07, 3.51210519E-02
0.192, -1.321916131E-06, 0.103842387, 1.942898087E-07, 1.606726377E-02, -7.166145814E-08, 1.609563577E-02
0.193, -1.002352439E-06, 8.730262301E-02, -5.603295729E-08, 2.144087753E-02, 1.704269731E-07, -1.261395686E-03
0.194, -6.13694097E-07, 5.08868659E-02, -2.848361234E-07, 2.15982829E-02, 4.048053571E-07, -1.415875361E-02
0.195, -1.926360289E-07, 1.391241506E-02, -4.918446509E-07, 2.199102709E-02, 6.199699252E-07, -2.426889365E-02
0.196, 2.317045437E-07, -7.347628045E-03, -6.805213374E-07, 1.467281355E-02, 8.063036034E-07, -3.339289542E-02
0.197, 6.400393604E-07, -2.466376365E-02, -8.603760237E-07, 2.971139898E-03, 9.554001165E-07, -4.108146095E-02
0.198, 1.009023864E-06, -5.403668289E-02, -1.035654051E-06, 6.181854214E-03, 1.060057178E-06, -4.779744037E-02
0.199, 1.310990167E-06, -7.999997694E-02, -1.193687051E-06, 2.83080514E-02, 1.112878755E-06, -5.587349641E-02
0.2, 1.534379901E-06, -7.715362158E-02, -1.314438952E-06, 4.62543952E-02, 1.10606333E-06, -6.340055466E-02
0.201, 1.691057483E-06, -5.627067746E-02, -1.389536E-06, 4.505553948E-02, 1.036421195E-06, -6.225303288E-02
0.202, 1.794988782E-06, -4.922155053E-02, -1.421034229E-06, 4.214191971E-02, 9.11803928E-07, -4.769739793E-02
0.203, 1.846199976E-06, -5.621864411E-02, -1.403002116E-06, 5.691850182E-02, 7.50194288E-07, -2.628735575E-02
0.204, 1.842713874E-06, -5.317620967E-02, -1.317889363E-06, 7.72428964E-02, 5.710639065E-07, -8.754023118E-03
0.205, 1.791744876E-06, -4.178953449E-02, -1.154015873E-06, 8.027888847E-02, 3.886193923E-07, 2.125820507E-03
0.206, 1.698805463E-06, -4.215105173E-02, -9.16087895E-07, 6.783016714E-02, 2.124156013E-07, 1.035563006E-02
0.207, 1.561317912E-06, -4.694535085E-02, -6.174704845E-07, 5.354866617E-02, 4.943436826E-08, 1.608954336E-02
0.208, 1.382346301E-06, -3.602303448E-02, -2.7564201E-07, 3.287365066E-02, -9.79972527E-08, 1.500979305E-02
0.209, 1.172594978E-06, -2.553612039E-02, 8.063569193E-08, -3.974980705E-03, -2.33967009E-07, 7.913975284E-03
0.21, 9.271559643E-07, -4.583876296E-02, 4.137499226E-07, -4.235213475E-02, -3.650983912E-07, 1.762711169E-03
0.211, 6.191625593E-07, -7.927018237E-02, 6.971508833E-07, -5.707482125E-02, -4.951576124E-07, 3.815532247E-04
0.212, 2.317415276E-07, -7.958573082E-02, 9.269646738E-07, -5.009964835E-02, -6.238672355E-07, 2.317617446E-03
0.213, -2.174566712E-07, -4.396884606E-02, 1.108627433E-06, -4.620221224E-02, -7.476521655E-07, 7.531712803E-03
0.214, -6.922575317E-07, -7.236267152E-03, 1.2404694E-06, -5.343929372E-02, -8.589998056E-07, 1.73428079E-02
