TIME, N5_UZ, N5_AZ, N6_UZ, N6_AZ, N7_UZ, N7_AZ
3.5E-02, 6.441227853E-09, 1.435630728E-03, 3.761207305E-10, 3.987873953E-05, 7.468321504E-11, 4.402972453E-06
3.6E-02, 1.124318527E-08, 9.577621364E-04, 5.24694305E-10, 3.899903009E-05, 7.896358855E-11, -9.308199179E-06
3.7E-02, 1.633640774E-08, -3.75220156E-04, 6.904828129E-10, -4.568271058E-06, 7.945733103E-11, 1.734413271E-06
3.8E-02, 1.995606785E-08, -2.571894828E-03, 7.992664282E-10, -1.094408713E-04, 8.694312134E-11, 1.225020893E-05
3.9E-02, 1.961346609E-08, -5.352623981E-03, 7.235396363E-10, -2.595794529E-04, 9.245208083E-11, -1.62034221E-05
4.E-02, 1.254505419E-08, -8.099001979E-03, 2.92603835E-10, -4.508380283E-04, 7.399115692E-11, -3.173710409E-05
4.1E-02, -3.419897043E-09, -9.694099615E-03, -6.799938668E-10, -6.324865376E-04, 3.404272721E-11, -1.123805505E-05
4.2E-02, -2.863827213E-08, -8.81278693E-03, -2.308118963E-09, -6.78570858E-04, -1.916282606E-11, -1.527544013E-05
4.3E-02, -6.05056392E-08, -4.48524427E-03, -4.499849805E-09, -4.486449091E-04, -9.581053483E-11, -3.160930355E-05
4.4E-02, -9.288530453E-08, 3.460604503E-03, -6.831117497E-09, 1.695657888E-04, -1.839094123E-10, 8.705988144E-06
4.5E-02, -1.165356391E-07, 1.399803533E-02, -8.473561835E-09, 1.208075828E-03, -2.280676639E-10, 7.917547566E-05
4.6E-02, -1.208090451E-07, 2.475583747E-02, -8.227979051E-09, 2.567975454E-03, -1.617117269E-10, 1.418528866E-04
4.7E-02, -9.652133025E-08, 3.236646678E-02, -4.724355055E-09, 3.948109372E-03, 9.369483776E-11, 2.362475985E-04
4.8E-02, -3.940537849E-08, 3.329011138E-02, 3.149042811E-09, 4.791449299E-03, 6.3482562E-10, 3.352014788E-04
4.9E-02, 4.692007575E-08, 2.51290161E-02, 1.562682595E-08, 4.417340658E-03, 1.509970674E-09, 3.328289431E-04
5.E-02, 1.497366452E-07, 7.853319878E-03, 3.143905664E-08, 2.251579782E-03, 2.640644617E-09, 1.78230761E-04
5.1E-02, 2.485391939E-07, -1.588130503E-02, 4.740837623E-08, -1.937376727E-03, 3.779035419E-09, -1.62794316E-04
5.2E-02, 3.188739111E-07, -4.105437761E-02, 5.854281201E-08, -7.732375923E-03, 4.47393925E-09, -7.241768439E-04
5.3E-02, 3.382480501E-07, -6.086689218E-02, 5.887627487E-08, -1.386957611E-02, 4.091240041E-09, -1.431028362E-03
5.4E-02, 2.930022382E-07, -6.837320308E-02, 4.307810828E-08, -1.839371664E-02, 1.942950438E-09, -2.100154215E-03
5.5E-02, 1.838662654E-07, -5.94073368E-02, 8.499533006E-09, -1.91671604E-02, -2.486683795E-09, -2.462540883E-03
5.6E-02, 2.752272762E-08, -3.500796144E-02, -4.292803938E-08, -1.453090924E-02, -9.225093741E-09, -2.155021403E-03
5.7E-02, -1.469308904E-07, -1.212266686E-03, -1.035913581E-07, -3.940656904E-03, -1.747173185E-08, -8.614486824E-04
5.8E-02, -3.052549646E-07, 3.347139856E-02, -1.605012723E-07, 1.144741922E-02, -2.539980429E-08, 1.49856711E-03
5.9E-02, -4.164404437E-07, 6.080593028E-02, -1.974576584E-07, 2.845964263E-02, -3.023988917E-08, 4.677400399E-03
6.E-02, -4.598090812E-07, 7.482794661E-02, -1.990335797E-07, 4.230135989E-02, -2.873260789E-08, 8.017335383E-03
6.1E-02, -4.291545508E-07, 7.321858624E-02, -1.555251427E-07, 4.786749014E-02, -1.799502079E-08, 1.044329549E-02
6.2E-02, -3.330571837E-07, 5.766723904E-02, -6.725477984E-08, 4.165652228E-02, 3.321587505E-09, 1.071478139E-02
6.3E-02, -1.917140897E-07, 3.282429583E-02, 5.354122394E-08, 2.339490025E-02, 3.391196331E-08, 7.832797881E-03
6.4E-02, -3.174616608E-08, 4.425372047E-03, 1.842814856E-07, -3.506308585E-03, 6.912143493E-08, 1.405438128E-03
6.5E-02, 1.193255184E-07, -2.221790233E-02, 2.968996178E-07, -3.273796697E-02, 1.010417615E-07, -7.983698422E-03
6.6E-02, 2.378536956E-07, -4.286920952E-02, 3.647432482E-07, -5.681114798E-02, 1.19714759E-07, -1.851096068E-02
6.7E-02, 3.077695893E-07, -5.435548898E-02, 3.69532136E-07, -6.92985148E-02, 1.154731544E-07, -2.731828519E-02
6.8E-02, 3.232318997E-07, -5.455182812E-02, 3.063286854E-07, -6.668636165E-02, 8.195888983E-08, -3.122711527E-02
6.9E-02, 2.896697087E-07, -4.349730569E-02, 1.851864746E-07, -4.919133153E-02, 1.896265912E-08, -2.77369212E-02
7.E-02, 2.219264583E-07, -2.486487238E-02, 2.905508801E-08, -2.07871208E-02, -6.594017169E-08, -1.607637908E-02
7.1E-02, 1.393932262E-07, -4.715070394E-03, -1.317204783E-07, 1.149876402E-02, -1.577710041E-07, 2.220309621E-03
7.2E-02, 6.064701051E-08, 1.228916096E-02, -2.669956338E-07, 3.950216096E-02, -2.367056012E-07, 2.357215042E-02
7.3E-02, 6.048177743E-11, 2.403028666E-02, -3.541166363E-07, 5.680630864E-02, -2.822956039E-07, 4.311709349E-02
7.4E-02, -3.433047066E-08, 2.836097702E-02, -3.82346823E-07, 6.097548777E-02, -2.784817256E-07, 5.569078714E-02
7.5E-02, -4.286079008E-08, 2.33604111E-02, -3.53301203E-07, 5.357625047E-02, -2.182774686E-07, 5.709013049E-02
7.6E-02, -3.380077501E-08, 1.182030009E-02, -2.782576867E-07, 3.841961168E-02, -1.067815903E-07, 4.549327669E-02
7.7E-02, -1.831630313E-08, 1.028553631E-03, -1.740766474E-07, 1.985545035E-02, 3.87119717E-08, 2.250221153E-02
7.8E-02, -4.761221956E-09, -4.887397022E-03, -5.90781708E-08, 1.779396688E-03, 1.920064927E-07, -6.900253307E-03
7.9E-02, 2.246137242E-09, -8.208050423E-03, 5.014444631E-08, -1.333116207E-02, 3.239530595E-07, -3.579570706E-02
8.E-02, -1.446550721E-10, -1.058827245E-02, 1.402153249E-07, -2.497235555E-02, 4.092045407E-07, -5.759458886E-02
8.1E-02, -1.2355908E-08, -9.052726258E-03, 2.010985967E-07, -3.340289768E-02, 4.316626485E-07, -6.799231785E-02
8.2E-02, -3.06258624E-08, -3.064710946E-03, 2.265606141E-07, -3.743968081E-02, 3.871888019E-07, -6.587174424E-02
8.3E-02, -4.961750625E-08, 1.621397863E-03, 2.160305419E-07, -3.454460173E-02, 2.832250953E-07, -5.310808899E-02
8.4E-02, -6.693642505E-08, 1.724101167E-03, 1.761634976E-07, -2.412942747E-02, 1.360048487E-07, -3.340505158E-02
8.5E-02, -8.236377817E-08, 2.058976475E-03, 1.194268418E-07, -9.609813717E-03, -3.319521479E-08, -1.055460072E-02
8.6E-02, -9.361894786E-08, 6.285346719E-03, 6.000153996E-08, 4.232556248E-03, -2.013105252E-07, 1.272411437E-02
8.7E-02, -9.694162342E-08, 9.579707419E-03, 9.995532419E-09, 1.460608422E-02, -3.458004616E-07, 3.452666277E-02
8.8E-02, -9.168352055E-08, 7.581915852E-03, -2.265825763E-08, 2.009842076E-02, -4.466191727E-07, 5.28158462E-02
8.9E-02, -8.028778316E-08, 4.693310136E-03, -3.565975523E-08, 1.920625355E-02, -4.885005021E-07, 6.505900989E-02
9.E-02, -6.374520126E-08, 5.600327138E-03, -3.269991306E-08, 1.271647692E-02, -4.634892156E-07, 6.872634321E-02
9.1E-02, -4.121147539E-08, 6.382014627E-03, -2.045311897E-08, 5.857386132E-03, -3.730548425E-07, 6.211996532E-02
9.2E-02, -1.427697976E-08, 2.419589566E-03, -3.458249358E-09, 3.638690028E-03, -2.290044951E-07, 4.511210822E-02
9.3E-02, 1.263591396E-08, -2.462833993E-03, 1.75910173E-08, 4.47010199E-03, -5.251283881E-08, 1.977059329E-02
9.4E-02, 3.660894386E-08, -3.416951089E-03, 4.21672788E-08, 2.583956968E-03, 1.291476261E-07, -9.432962458E-03
9.5E-02, 5.712192687E-08, -3.503107877E-03, 6.612315615E-08, -3.824681227E-03, 2.877213268E-07, -3.674062623E-02
9.6E-02, 7.261436969E-08, -6.537933629E-03, 8.232428338E-08, -1.168482624E-02, 3.993166734E-07, -5.721619215E-02
9.7E-02, 8.037946893E-08, -8.916807881E-03, 8.298858961E-08, -1.938881254E-02, 4.483982167E-07, -6.781155091E-02
9.8E-02, 8.008902429E-08, -7.194328136E-03, 6.037045361E-08, -2.717607302E-02, 4.300722695E-07, -6.700357855E-02
9.9E-02, 7.330941227E-08, -5.783951588E-03, 8.816317135E-09, -3.069603247E-02, 3.507671792E-07, -5.495484043E-02
0.1, 5.941082037E-08, -8.453961117E-03, -6.93036376E-08, -2.243579314E-02, 2.267664455E-07, -3.4436526E-02
0.101, 3.629941883E-08, -9.971732804E-03, -1.598152082E-07, -2.347546036E-03, 8.045426773E-08, -1.018637639E-02
0.102, 5.837508856E-09, -4.729378229E-03, -2.414938185E-07, 2.001351561E-02, -6.420070969E-08, 1.350080517E-02
0.103, -2.503211634E-08, 3.913955904E-03, -2.948376375E-07, 3.665616066E-02, -1.852094773E-07, 3.379167085E-02
0.104, -4.849811667E-08, 1.089332706E-02, -3.062158279E-07, 4.727515381E-02, -2.653271887E-07, 4.799053708E-02
0.105, -5.750222185E-08, 1.803042676E-02, -2.681853798E-07, 5.154222431E-02, -2.948994937E-07, 5.310040711E-02
0.106, -4.401289232E-08, 2.695643412E-02, -1.821494288E-07, 4.446896298E-02, -2.739885557E-07, 4.786620621E-02
0.107, -1.626223462E-09, 3.083837776E-02, -6.125148113E-08, 2.525515293E-02, -2.120041102E-07, 3.428089068E-02
0.108, 6.724092588E-08, 2.212276444E-02, 7.358770147E-08, 2.627281464E-03, -1.248235675E-07, 1.6111337E-02
0.109, 1.487412148E-07, 3.143591027E-03, 2.019003155E-07, -1.568049088E-02, -3.114345168E-08, -3.112197265E-03
0.11, 2.226866916E-07, -1.825323019E-02, 3.065280162E-07, -3.16893219E-02, 5.107375508E-08, -1.981367704E-02
0.111, 2.684862569E-07, -3.803861796E-02, 3.711284855E-07, -4.836513793E-02, 1.083696695E-07, -3.002901306E-02
0.112, 2.683096755E-07, -5.391374765E-02, 3.81761586E-07, -5.956973782E-02, 1.347958577E-07, -3.171054722E-02
0.113, 2.114303474E-07, -5.949192983E-02, 3.338970708E-07, -5.742568873E-02, 1.320510076E-07, -2.663159118E-02
0.114, 1.003507728E-07, -4.890878275E-02, 2.355915579E-07, -4.345640822E-02, 1.068437605E-07, -1.8293223E-02
0.115, -4.757322295E-08, -2.478017959E-02, 1.035830858E-07, -2.394954758E-02, 6.809502558E-08, -8.789761489E-03
0.116, -2.056959212E-07, 4.382767661E-03, -4.054983484E-08, -2.994153885E-04, 2.541117282E-08, 9.195294183E-04
0.117, -3.453165864E-07, 3.262132803E-02, -1.713682694E-07, 2.692836362E-02, -1.2258237E-08, 9.109390457E-03
0.118, -4.39737492E-07, 5.777823851E-02, -2.640012571E-07, 4.944267027E-02, -3.847107359E-08, 1.380380919E-02
0.119, -4.671907335E-07, 7.6157211E-02, -3.033690264E-07, 5.708799698E-02, -5.047971045E-08, 1.460463453E-02
0.12, -4.161047184E-07, 8.092152024E-02, -2.890685485E-07, 5.024863002E-02, -4.894995758E-08, 1.247217415E-02
0.121, -2.910166139E-07, 6.708290527E-02, -2.307456625E-07, 3.779619534E-02, -3.7023905E-08, 8.320446584E-03
0.122, -1.142839189E-07, 3.620645558E-02, -1.413636935E-07, 2.432198688E-02, -1.937573522E-08, 3.123792782E-03
0.123, 7.848753318E-08, -4.128883466E-03, -3.590000657E-08, 7.841507504E-03, -8.873189801E-10, -1.4433203E-03
0.124, 2.474049613E-07, -4.357924317E-02, 6.801878314E-08, -1.093130247E-02, 1.482750667E-08, -4.103888041E-03
0.125, 3.586683957E-07, -7.172894674E-02, 1.533775827E-07, -2.618876441E-02, 2.580337838E-08, -5.374027628E-03
0.126, 3.934311485E-07, -8.127267864E-02, 2.081817575E-07, -3.492056178E-02, 3.076483592E-08, -6.654792807E-03
0.127, 3.516582936E-07, -7.179875058E-02, 2.258595042E-07, -3.933232614E-02, 2.824165781E-08, -8.314476879E-03
0.128, 2.491534553E-07, -4.966531979E-02, 2.040532123E-07, -3.963582179E-02, 1.679633243E-08, -9.529830229E-03
0.129, 1.10560948E-07, -2.251004113E-02, 1.466911755E-07, -3.147580822E-02, -4.017741632E-09, -9.207692874E-03
0.13, -3.671616752E-08, 5.140834843E-03, 6.677896876E-08, -1.36246339E-02, -3.251519189E-08, -6.159101791E-03
0.131, -1.66051484E-07, 3.074280406E-02, -1.644241708E-08, 7.006307074E-03, -6.385947955E-08, 4.653799201E-04
0.132, -2.54404137E-07, 5.122260974E-02, -8.524531252E-08, 2.183078662E-02, -9.014132406E-08, 9.65948891E-03
0.133, -2.856457155E-07, 6.299966944E-02, -1.287825369E-07, 2.870064177E-02, -1.024609663E-07, 1.826494726E-02
0.134, -2.538638282E-07, 6.304742488E-02, -1.429121176E-07, 3.011469598E-02, -9.41322113E-08, 2.30319113E-02
0.135, -1.655913481E-07, 4.993392712E-02, -1.286828152E-07, 2.660314288E-02, -6.307996309E-08, 2.241514565E-02
0.136, -3.948228951E-08, 2.5739341E-02, -9.264730795E-08, 1.700934618E-02, -1.259102659E-08, 1.645829392E-02
0.137, 9.794197886E-08, -3.108915164E-03, -4.613761133E-08, 3.939040687E-03, 4.933993223E-08, 6.425789854E-03
0.138, 2.193123187E-07, -2.899902131E-02, -1.134968381E-09, -6.95320984E-03, 1.11897259E-07, -5.173053448E-03
0.139, 3.024862393E-07, -4.739392476E-02, 3.34890069E-08, -1.380416493E-02, 1.640342196E-07, -1.566770692E-02
0.14, 3.33621825E-07, -5.668286504E-02, 5.146920477E-08, -1.948338026E-02, 1.964621198E-07, -2.375044611E-02
0.141, 3.088483734E-07, -5.513536019E-02, 4.743467213E-08, -2.454610547E-02, 2.024826883E-07, -2.906425397E-02
0.142, 2.357887535E-07, -4.143712958E-02, 1.891845839E-08, -2.441736102E-02, 1.786424865E-07, -3.065734294E-02
0.143, 1.326688007E-07, -1.868361034E-02, -2.970005581E-08, -1.578734812E-02, 1.25930447E-07, -2.708640521E-02
0.144, 2.290751036E-08, 5.40097511E-03, -8.694865328E-08, -1.472853051E-03, 5.074158051E-08, -1.78673171E-02
0.145, -7.222964463E-08, 2.384739611E-02, -1.380695884E-07, 1.372818984E-02, -3.536895322E-08, -3.976065983E-03
0.146, -1.382614939E-07, 3.436331304E-02, -1.683817795E-07, 2.788931195E-02, -1.172630801E-07, 1.240886551E-02
0.147, -1.682765078E-07, 3.767044039E-02, -1.651887463E-07, 3.912119557E-02, -1.791759716E-07, 2.755364986E-02
0.148, -1.620819035E-07, 3.474886907E-02, -1.214997616E-07, 4.187085991E-02, -2.089894167E-07, 3.664534907E-02
0.149, -1.251161646E-07, 2.67934531E-02, -4.110755571E-08, 3.153575684E-02, -2.021515599E-07, 3.665737552E-02
0.15, -6.710242951E-08, 1.530257497E-02, 6.074734579E-08, 1.138970617E-02, -1.626656815E-07, 2.863874803E-02
0.151, -1.221853216E-09, 4.311561091E-04, 1.634396988E-07, -9.714849642E-03, -1.008200857E-07, 1.608072022E-02
0.152, 5.562139241E-08, -1.850576457E-02, 2.483239257E-07, -2.590147879E-02, -3.000730718E-08, 1.853653726E-03
0.153, 8.408872675E-08, -3.824608994E-02, 3.019175434E-07, -3.667979896E-02, 3.570701797E-08, -1.205057675E-02
0.154, 6.878363849E-08, -4.9298939E-02, 3.161082476E-07, -4.212610179E-02, 8.379217171E-08, -2.320781808E-02
0.155, 7.410860023E-09, -4.283669486E-02, 2.888899537E-07, -4.069199234E-02, 1.055684117E-07, -2.941008105E-02
0.156, -8.548583391E-08, -2.021128773E-02, 2.250977517E-07, -3.245589623E-02, 9.760745115E-08, -3.00643872E-02
0.157, -1.846806828E-07, 7.61499774E-03, 1.348006586E-07, -2.055390577E-02, 6.191514142E-08, -2.539837706E-02
0.158, -2.649723098E-07, 3.019155646E-02, 3.052779203E-08, -7.397652861E-03, 5.939507156E-09, -1.516834511E-02
0.159, -3.082338131E-07, 4.386880294E-02, -7.353591232E-08, 7.815937842E-03, -5.755438889E-08, 1.31767697E-04
0.16, -3.050733207E-07, 4.897529077E-02, -1.61105197E-07, 2.517288717E-02, -1.123559099E-07, 1.725299012E-02
0.161, -2.543673996E-07, 4.611566352E-02, -2.162560298E-07, 3.966410149E-02, -1.430359104E-07, 3.099012701E-02
0.162, -1.623772043E-07, 3.645295833E-02, -2.294255461E-07, 4.429869223E-02, -1.395552047E-07, 3.73313939E-02
0.163, -4.129821594E-08, 2.17246813E-02, -2.019160419E-07, 3.705948517E-02, -9.98147458E-08, 3.518821617E-02
0.164, 9.197351423E-08, 2.660857203E-03, -1.4488511E-07, 2.198343057E-02, -2.976222313E-08, 2.543599801E-02
0.165, 2.167688508E-07, -1.96136189E-02, -7.476511883E-08, 4.194695968E-03, 5.794579217E-08, 9.875046155E-03
0.166, 3.11839088E-07, -3.983665561E-02, -8.989136873E-09, -1.28827399E-02, 1.464145185E-07, -8.353615754E-03
0.167, 3.619565147E-07, -5.006913825E-02, 3.734278462E-08, -2.60054539E-02, 2.182390926E-07, -2.49347377E-02
0.168, 3.634994566E-07, -4.707998924E-02, 5.481005815E-08, -3.172395388E-02, 2.593728536E-07, -3.644696607E-02
0.169, 3.237182548E-07, -3.556835431E-02, 4.189178465E-08, -2.904723835E-02, 2.613873911E-07, -4.179155748E-02
0.17, 2.551408037E-07, -2.202413953E-02, 4.049994903E-09, -2.079983582E-02, 2.220797933E-07, -4.085279351E-02
0.171, 1.713744715E-07, -8.353630646E-03, -4.951650055E-08, -1.064958186E-02, 1.459257441E-07, -3.284020551E-02
0.172, 8.641891449E-08, 5.975172579E-03, -1.081118295E-07, 5.918939294E-04, 4.468621959E-08, -1.733083642E-02
0.173, 1.398462939E-08, 1.906741019E-02, -1.594610004E-07, 1.39003916E-02, -6.346457445E-08, 3.508254822E-03
0.174, -3.515579087E-08, 2.752039611E-02, -1.900370757E-07, 2.764581879E-02, -1.574071528E-07, 2.490820447E-02
0.175, -5.566100091E-08, 2.975010328E-02, -1.883663562E-07, 3.68478644E-02, -2.180571729E-07, 4.167699931E-02
0.176, -4.848044661E-08, 2.562150538E-02, -1.494647991E-07, 3.761392799E-02, -2.329623016E-07, 4.981291139E-02
0.177, -2.083041693E-08, 1.531751982E-02, -7.66576057E-08, 3.019743231E-02, -1.995583234E-07, 4.680545285E-02
0.178, 1.512947158E-08, 1.302216763E-03, 1.965582059E-08, 1.681509511E-02, -1.265321329E-07, 3.243910563E-02
0.179, 4.618108811E-08, -1.111881874E-02, 1.23905043E-07, -9.434550097E-04, -3.221365738E-08, 1.014552948E-02
0.18, 6.254720996E-08, -1.825224465E-02, 2.173676044E-07, -2.06298662E-02, 6.035194597E-08, -1.365130043E-02
0.181, 5.910985683E-08, -2.13547325E-02, 2.820203674E-07, -3.69898136E-02, 1.297404625E-07, -3.270296462E-02
0.182, 3.341976157E-08, -2.315075744E-02, 3.058205361E-07, -4.47155074E-02, 1.610250349E-07, -4.350503824E-02
0.183, -1.511097441E-08, -2.253057827E-02, 2.8574655E-07, -4.303290551E-02, 1.479700848E-07, -4.517412052E-02
0.184, -8.265278574E-08, -1.54916781E-02, 2.267069975E-07, -3.489828562E-02, 9.323550078E-08, -3.818525014E-02
0.185, -1.58563835E-07, -1.246872569E-03, 1.393212442E-07, -2.179418184E-02, 7.479784319E-09, -2.385709564E-02
0.186, -2.275651805E-07, 1.506630227E-02, 3.953721327E-08, -3.002449697E-03, -9.239228883E-08, -4.375665956E-03
0.187, -2.756025796E-07, 2.686168052E-02, -5.222356431E-08, 1.904895058E-02, -1.85814201E-07, 1.727598148E-02
0.188, -2.942567279E-07, 3.190490005E-02, -1.160581704E-07, 3.680350435E-02, -2.519273864E-07, 3.734151761E-02
0.189, -2.807419808E-07, 3.243292511E-02, -1.396822849E-07, 4.361763998E-02, -2.736960541E-07, 5.134762316E-02
0.19, -2.357697647E-07, 3.048204059E-02, -1.218694923E-07, 3.925629297E-02, -2.423509095E-07, 5.488015734E-02
0.191, -1.629734288E-07, 2.516625519E-02, -7.077713625E-08, 2.730290539E-02, -1.608761582E-07, 4.537922586E-02
0.192, -7.017971681E-08, 1.482856616E-02, -9.355077856E-10, 1.019569693E-02, -4.465120536E-08, 2.412130185E-02
0.193, 3.001402527E-08, -2.846185251E-05, 6.904517054E-08, -9.917579171E-03, 8.198880376E-08, -3.29115916E-03
0.194, 1.218216772E-07, -1.674371586E-02, 1.201841699E-07, -2.776585258E-02, 1.924915679E-07, -2.898340288E-02
0.195, 1.893825947E-07, -3.174979783E-02, 1.388437294E-07, -3.719316313E-02, 2.653545903E-07, -4.629621736E-02
0.196, 2.207842671E-07, -4.056880141E-02, 1.203787567E-07, -3.705600467E-02, 2.889368848E-07, -5.22653851E-02
0.197, 2.125559033E-07, -3.869142879E-02, 6.784273902E-08, -3.108612834E-02, 2.625638041E-07, -4.764548383E-02
0.198, 1.720709586E-07, -2.582185069E-02, -1.096989113E-08, -2.146714471E-02, 1.948285259E-07, -3.507899165E-02
0.199, 1.144814815E-07, -8.38721182E-03, -1.039084441E-07, -6.784779121E-03, 1.008982695E-07, -1.731101456E-02
0.2, 5.561660543E-08, 5.836491346E-03, -1.940785077E-07, 1.232172506E-02, -9.271266064E-11, 3.189544162E-03
0.201, 7.284669695E-09, 1.522943291E-02, -2.631819284E-07, 2.981163285E-02, -8.770170267E-08, 2.357446162E-02
0.202, -2.188688389E-08, 2.309132651E-02, -2.976004539E-07, 3.955827848E-02, -1.434555723E-07, 4.013585272E-02
0.203, -2.46014535E-08, 2.982267422E-02, -2.916558905E-07, 4.116798223E-02, -1.548208516E-07, 4.864145513E-02
0.204, 3.096626048E-09, 3.100272937E-02, -2.464408256E-07, 3.737307328E-02, -1.190574787E-07, 4.561600998E-02
0.205, 5.811675359E-08, 2.364147485E-02, -1.684258191E-07, 2.822689075E-02, -4.525392554E-08, 3.046449325E-02
0.206, 1.299915222E-07, 1.006785493E-02, -7.012430368E-08, 1.234621459E-02, 4.731009532E-08, 7.056506624E-03
0.207, 2.041976169E-07, -5.405202456E-03, 3.083282763E-08, -7.0349818E-03, 1.346751738E-07, -1.745442724E-02
0.208, 2.655862748E-07, -2.022968734E-02, 1.169805676E-07, -2.258389676E-02, 1.951506999E-07, -3.632478197E-02
0.209, 3.005219642E-07, -3.267629263E-02, 1.764502971E-07, -3.077221233E-02, 2.1442698E-07, -4.60738335E-02
0.21, 2.990665497E-07, -4.010599731E-02, 2.033423427E-07, -3.438318244E-02, 1.87521774E-07, -4.628925363E-02
0.211, 2.572065072E-07, -4.070334736E-02, 1.954282764E-07, -3.522908345E-02, 1.185110745E-07, -3.79218333E-02
0.212, 1.773045222E-07, -3.538059718E-02, 1.549398058E-07, -2.991983613E-02, 1.921111975E-08, -2.265674998E-02
