TIME, N1_UZ, N1_AZ, N2_UZ, N2_AZ, N3_UZ, N3_AZ, N4_UZ, N4_AZ
1.3E-02, -1.677469537E-08, -2.279771513E-04, -4.389816902E-08, -2.218555723E-02, 3.379712818E-10, -3.225147638E-04, 3.068888863E-10, 3.690997633E-06
1.4E-02, -2.813251651E-07, -0.318602048, -9.970507035E-08, -2.238201896E-02, -3.413929223E-10, -5.355218682E-04, 3.608421692E-10, 1.525589285E-06
1.5E-02, -8.141712219E-07, -0.217996149, -1.760820073E-07, -1.875806895E-02, -1.560459217E-09, -5.438880424E-04, 4.260575082E-10, 2.099819144E-05
1.6E-02, -1.458130872E-06, -4.226955942E-03, -2.671032282E-07, -1.053059662E-02, -2.984498214E-09, 1.339312689E-04, 5.081869915E-10, 1.283110615E-05
1.7E-02, -2.146102239E-06, -8.379321818E-02, -3.556145281E-07, 1.555009263E-02, -3.498439545E-09, 1.686253562E-03, 5.886434011E-10, -1.617772656E-05
1.8E-02, -2.94067499E-06, -0.129413585, -4.044468164E-07, 6.380772066E-02, -1.150606289E-09, 4.037286136E-03, 6.884617232E-10, 5.489953794E-05
1.9E-02, -3.789087634E-06, 2.1732884E-02, -3.701469129E-07, 0.102457107, 6.713685176E-09, 6.995624538E-03, 9.006139778E-10, 1.697692169E-04
2.E-02, -4.585499882E-06, 8.227104804E-02, -2.339998161E-07, 0.101237832, 2.306170147E-08, 9.971830317E-03, 1.304430084E-09, 2.135593731E-04
2.1E-02, -5.399407718E-06, -0.117258866, -5.135092621E-09, 8.419727127E-02, 5.01422985E-08, 1.149336206E-02, 1.950594824E-09, 2.711366833E-04
2.2E-02, -6.441315983E-06, -0.338744738, 3.037638015E-07, 7.587100117E-02, 8.732518934E-08, 8.711301776E-03, 2.867242172E-09, 2.69831178E-04
2.3E-02, -7.748147967E-06, -0.191109144, 6.660389408E-07, 3.088246423E-02, 1.285069828E-07, -7.134068498E-04, 3.906322131E-09, -2.496128411E-05
2.4E-02, -9.099626657E-06, 0.10181845, 1.006620503E-06, -7.426908456E-02, 1.617660452E-07, -1.513201963E-02, 4.611839014E-09, -6.421614672E-04
2.5E-02, -1.035236549E-05, 9.56659957E-02, 1.240847088E-06, -0.138442407, 1.720842389E-07, -3.074972288E-02, 4.170869856E-09, -1.650804258E-03
2.6E-02, -1.157678291E-05, -3.902462232E-02, 1.367509462E-06, -7.668762673E-02, 1.439947295E-07, -4.606568573E-02, 1.369395371E-09, -3.07020246E-03
2.7E-02, -1.284762592E-05, -5.382808412E-02, 1.462578779E-06, 1.350238953E-02, 6.415837269E-08, -5.742810469E-02, -5.161064984E-09, -4.387775658E-03
2.8E-02, -1.414503958E-05, 6.865494121E-04, 1.570848178E-06, 1.289916292E-02, -7.113474873E-08, -5.348570964E-02, -1.630949431E-08, -4.848177252E-03
2.9E-02, -1.540599043E-05, 7.223888042E-02, 1.684619157E-06, -1.897012556E-03, -2.467461437E-07, -2.715111217E-02, -3.172151301E-08, -3.679027156E-03
3.E-02, -1.655091168E-05, 0.159820127, 1.831288304E-06, 6.769224896E-02, -4.307346902E-07, 1.039680079E-02, -4.897101138E-08, 4.030738635E-06
3.1E-02, -1.754470194E-05, 0.142444633, 2.060284411E-06, 9.69637474E-02, -5.876629412E-07, 4.372390268E-02, -6.29072394E-08, 6.622473642E-03
3.2E-02, -1.847071102E-05, -6.881752126E-03, 2.315320315E-06, -4.488195327E-02, -6.866101954E-07, 7.223809977E-02, -6.587334929E-08, 1.531774683E-02
3.3E-02, -1.942465831E-05, -4.8997827E-02, 2.447694478E-06, -0.200443347, -7.025431938E-07, 9.379057566E-02, -4.934914479E-08, 2.366290607E-02
3.4E-02, -2.039821247E-05, 9.784686989E-03, 2.395623284E-06, -0.168450224, -6.281806018E-07, 8.680115103E-02, -6.80927479E-09, 2.836849135E-02
3.5E-02, -2.134384477E-05, 4.6058994E-02, 2.234390845E-06, -4.987160884E-02, -4.894638709E-07, 4.190752974E-02, 6.314395753E-08, 2.645833194E-02
3.6E-02, -2.22385399E-05, 5.581605403E-02, 2.033582596E-06, -2.927823137E-02, -3.339064123E-07, -8.226339412E-03, 1.54099075E-07, 1.554556443E-02
3.7E-02, -2.3069645E-05, 7.13631791E-02, 1.799082436E-06, -3.810660574E-02, -1.971140567E-07, -2.930432597E-02, 2.502123938E-07, -5.229041144E-03
3.8E-02, -2.37905328E-05, 0.149070686, 1.569726166E-06, 4.839302166E-02, -9.068973069E-08, -3.143175213E-02, 3.275991177E-07, -3.222411288E-02
3.9E-02, -2.442057283E-05, 3.263037642E-02, 1.426823978E-06, 0.124516735, -1.690291126E-08, -3.384323539E-02, 3.605674487E-07, -5.661277261E-02
4.E-02, -2.510210423E-05, -0.135617241, 1.377564789E-06, 6.277111643E-02, 3.048528972E-08, -1.895445489E-02, 3.307374584E-07, -6.898406961E-02
4.1E-02, -2.583915355E-05, 2.45772997E-02, 1.341383535E-06, -3.661613099E-02, 8.092816989E-08, 2.506353663E-02, 2.341896364E-07, -6.445181656E-02
4.2E-02, -2.649249806E-05, 0.142837378, 1.26531056E-06, -4.316874418E-02, 1.720182162E-07, 5.623138491E-02, 8.394263696E-08, -4.294674018E-02
4.3E-02, -2.709471964E-05, -4.058899024E-02, 1.171420772E-06, 7.535106332E-03, 3.100149894E-07, 3.758272444E-02, -9.145609344E-08, -7.356872454E-03
4.4E-02, -2.785342537E-05, -0.272380589, 1.107911728E-06, 5.322651846E-02, 4.665792422E-07, -4.479282702E-04, -2.535267241E-07, 3.401307665E-02
4.5E-02, -2.88321169E-05, -0.167598097, 1.113625461E-06, 8.521924096E-02, 6.1230908E-07, -2.122116907E-02, -3.660035238E-07, 6.517483315E-02
4.6E-02, -2.984840707E-05, 9.240390905E-02, 1.198211343E-06, 7.252596095E-02, 7.244481261E-07, -4.596005396E-02, -4.099304693E-07, 7.192523649E-02
4.7E-02, -3.083360207E-05, -3.020712485E-02, 1.333293745E-06, 2.84669694E-02, 7.688268662E-07, -8.956044441E-02, -3.905946617E-07, 5.460051187E-02
4.8E-02, -3.191223972E-05, -0.156684385, 1.50296626E-06, 4.071197053E-02, 7.149613897E-07, -0.10692875, -3.318620337E-07, 2.419321521E-02
4.9E-02, -3.307457696E-05, -1.071545667E-02, 1.738165028E-06, 9.034086953E-02, 5.712506736E-07, -7.276225947E-02, -2.660292033E-07, -9.992801526E-03
5.E-02, -3.422550013E-05, 3.354676632E-02, 2.049584171E-06, 6.210148046E-02, 3.752163256E-07, -3.1884651E-02, -2.242214642E-07, -3.805754111E-02
5.1E-02, -3.541181815E-05, -0.104335061, 2.386491298E-06, -1.112596495E-02, 1.571386045E-07, -1.220191696E-02, -2.225653744E-07, -4.224619183E-02
5.2E-02, -3.676075032E-05, -0.220895139, 2.715385929E-06, -4.900549509E-03, -6.000671744E-08, 1.406637758E-02, -2.478169994E-07, -1.156967495E-02
5.3E-02, -3.824902832E-05, -5.780159823E-02, 3.050962928E-06, 1.826635558E-02, -2.494213131E-07, 4.139537961E-02, -2.604925313E-07, 3.672185378E-02
5.4E-02, -3.971030812E-05, 0.111802818, 3.362079452E-06, -6.718566665E-02, -4.059262139E-07, 2.442480823E-02, -2.20082751E-07, 6.944916293E-02
5.5E-02, -4.115974286E-05, -8.810827264E-02, 3.572264849E-06, -0.134678636, -5.571087188E-07, -1.378027302E-02, -1.091450313E-07, 7.160708788E-02
5.6E-02, -4.278301567E-05, -0.259572907, 3.706621201E-06, -1.698202919E-02, -7.178133129E-07, -5.264810514E-03, 6.291247875E-08, 5.063270088E-02
5.7E-02, -4.459314987E-05, -0.114152777, 3.895341832E-06, 0.12571249, -8.658628062E-07, 3.057522281E-02, 2.667146218E-07, 1.28567772E-02
5.8E-02, -4.642252649E-05, 7.566967223E-02, 4.183536791E-06, 7.323913243E-02, -9.842205692E-07, 2.880896218E-02, 4.580111421E-07, -3.786791018E-02
5.9E-02, -4.817417429E-05, 7.979088992E-02, 4.480691525E-06, -5.532060636E-02, -1.079340928E-06, 1.766536856E-02, 5.904531423E-07, -7.984145702E-02
6.E-02, -4.988264862E-05, 6.555089237E-03, 4.718455548E-06, -6.346279357E-02, -1.138840748E-06, 5.357501204E-02, 6.413558118E-07, -8.32378386E-02
6.1E-02, -5.153844632E-05, 9.879501061E-02, 4.902614895E-06, -4.374530899E-02, -1.128172034E-06, 8.676280733E-02, 6.263334759E-07, -4.861249181E-02
6.2E-02, -5.308034857E-05, 0.129000533, 5.003378319E-06, -0.12304531, -1.04555361E-06, 5.713743136E-02, 5.815276345E-07, -1.095428091E-02
6.3E-02, -5.459306045E-05, -7.061867587E-02, 4.963810852E-06, -0.157618781, -9.228774094E-07, 2.297743018E-02, 5.326243776E-07, 2.759809021E-03
6.4E-02, -5.621182445E-05, -0.141489839, 4.836417741E-06, -1.803455487E-02, -7.694101828E-07, 3.860406751E-02, 4.837925844E-07, -2.616761089E-03
6.5E-02, -5.791429415E-05, -2.592197317E-02, 4.762171809E-06, 0.124330853, -5.769354346E-07, 3.941188617E-02, 4.266542436E-07, -1.39963035E-02
6.6E-02, -5.958422443E-05, 9.100118926E-02, 4.791508967E-06, 8.283797493E-02, -3.720798741E-07, -1.464979587E-02, 3.473943379E-07, -3.02467359E-02
6.7E-02, -6.119417994E-05, 2.895241285E-02, 4.843756096E-06, -3.701869109E-02, -1.970168652E-07, -4.493635211E-02, 2.289686191E-07, -4.808493969E-02
6.8E-02, -6.280463009E-05, -2.994577313E-02, 4.845616307E-06, -6.375680367E-02, -5.112912495E-08, -1.341469097E-02, 6.146323459E-08, -5.00747356E-02
6.9E-02, -6.434265753E-05, 0.174788669, 4.78792356E-06, -5.534835572E-02, 9.063399436E-08, 5.166265146E-03, -1.423117398E-07, -2.246483973E-02
7.E-02, -6.569911015E-05, 0.188368197, 4.651602713E-06, -0.101907225, 2.265023376E-07, -1.695560974E-02, -3.458746992E-07, 2.28888182E-02
7.1E-02, -6.695676713E-05, 9.22075171E-03, 4.421688311E-06, -8.528205612E-02, 3.443023694E-07, -1.918170899E-02, -5.101429685E-07, 5.570092315E-02
7.2E-02, -6.82432233E-05, -6.681939094E-02, 4.187239559E-06, 7.621189749E-02, 4.525002749E-07, -2.239093283E-05, -6.173075484E-07, 5.850684431E-02
7.3E-02, -6.957849377E-05, -3.081171367E-02, 4.093193969E-06, 0.204596677, 5.531672679E-07, -1.503873787E-02, -6.725416565E-07, 4.535411331E-02
7.4E-02, -7.087165875E-05, 0.115022409, 4.171705491E-06, 0.140520104, 6.254402803E-07, -4.174961626E-02, -6.851604811E-07, 3.987625011E-02
7.5E-02, -7.210651527E-05, 1.601203607E-03, 4.321298544E-06, 1.642303932E-03, 6.633985301E-07, -2.688055294E-02, -6.58372019E-07, 3.893841032E-02
7.6E-02, -7.338490447E-05, -8.867368384E-02, 4.444682362E-06, -5.406218941E-02, 6.821686373E-07, -1.149511369E-02, -6.009514026E-07, 2.232620096E-02
7.7E-02, -7.466944791E-05, 7.636586793E-02, 4.507419096E-06, -6.723164596E-02, 6.721311778E-07, -4.611938827E-02, -5.330761463E-07, -1.41704129E-03
7.8E-02, -7.587855709E-05, 7.450612E-02, 4.493590487E-06, -8.589923059E-02, 6.014305765E-07, -7.520765136E-02, -4.658677576E-07, 8.279893841E-05
7.9E-02, -7.704010139E-05, 2.062152121E-02, 4.425452833E-06, -2.272069884E-02, 4.696359332E-07, -4.698111026E-02, -3.868027352E-07, 2.363041979E-02
8.E-02, -7.822765567E-05, -7.263842825E-02, 4.412253695E-06, 0.132597253, 3.065560873E-07, -1.558870918E-02, -2.816433109E-07, 2.855889266E-02
8.1E-02, -7.947546249E-05, -4.787256105E-02, 4.569356063E-06, 0.208008208, 1.257850598E-07, -1.979334689E-02, -1.574444071E-07, 9.520161049E-03
8.2E-02, -8.070192014E-05, 9.057388429E-02, 4.885511517E-06, 0.110099855, -6.879892072E-08, -7.833260313E-03, -2.455739556E-08, 7.855531509E-03
8.3E-02, -8.191143326E-05, -5.668066649E-02, 5.248492275E-06, -1.645039336E-02, -2.518344556E-07, 3.093017528E-02, 1.266671879E-07, 2.881956478E-02
8.4E-02, -8.322481885E-05, -0.151069663, 5.5775514E-06, -5.139401639E-02, -4.045040617E-07, 2.980264643E-02, 3.029124509E-07, 2.122254785E-02
8.5E-02, -8.467114002E-05, -0.114799465, 5.852342967E-06, -5.714070104E-02, -5.435796994E-07, -2.614880135E-03, 4.74744923E-07, -3.004778732E-02
8.6E-02, -8.620720246E-05, -6.4685393E-02, 6.064397588E-06, -6.833344669E-02, -6.752882798E-07, 1.734786549E-02, 5.972053135E-07, -6.869702368E-02
8.7E-02, -8.776664154E-05, 1.793357429E-02, 6.228457488E-06, -2.765702828E-02, -7.654140793E-07, 6.581809751E-02, 6.558439734E-07, -5.894700051E-02
8.8E-02, -8.934291975E-05, -5.160951485E-02, 6.404972594E-06, 5.25674745E-02, -8.049457015E-07, 3.537181707E-02, 6.674981398E-07, -3.502178573E-02
8.9E-02, -9.097156735E-05, -5.313319316E-02, 6.64684507E-06, 7.814858549E-02, -8.515836478E-07, -4.958464503E-02, 6.490065348E-07, -2.526960293E-02
9.E-02, -9.262216627E-05, 9.232812939E-03, 6.939956667E-06, 2.433032588E-02, -9.524128197E-07, -5.879950476E-02, 6.141252544E-07, -7.510096986E-03
9.1E-02, -9.426770813E-05, 8.808280497E-04, 7.229485345E-06, -3.149677035E-02, -1.076804764E-06, 1.167365269E-02, 5.872543933E-07, 2.353094885E-02
9.2E-02, -9.592886283E-05, -3.21054205E-02, 7.476950237E-06, -5.263106508E-02, -1.168264539E-06, 5.419167976E-02, 5.836920631E-07, 2.308687927E-02
9.3E-02, -9.767611185E-05, -0.14008242, 7.665277796E-06, -6.564354378E-02, -1.201354222E-06, 6.254837498E-02, 5.778307106E-07, -2.768442929E-02
9.4E-02, -9.954023696E-05, -9.367436865E-02, 7.790432926E-06, -6.070181457E-02, -1.152358728E-06, 0.101621344, 5.187793733E-07, -7.869601919E-02
9.5E-02, -1.01416667E-04, 6.906621194E-02, 7.87379598E-06, -2.288266052E-02, -9.920865016E-07, 0.120933234, 3.805823753E-07, -7.959607319E-02
9.6E-02, -1.03221575E-04, 7.397996156E-02, 7.948432961E-06, 5.431066205E-03, -7.53877174E-07, 3.494248592E-02, 1.838369586E-07, -3.750107276E-02
9.7E-02, -1.049957865E-04, -1.258666001E-02, 8.020077601E-06, -1.141517073E-02, -5.370987015E-07, -7.780502129E-02, -2.431625067E-08, 1.468554037E-02
9.8E-02, -1.067916666E-04, -3.075242956E-02, 8.067490659E-06, -3.704834281E-02, -4.004404338E-07, -8.243725579E-02, -1.9672064E-07, 5.681229685E-02
9.9E-02, -1.085634844E-04, 7.88754793E-02, 8.075715972E-06, -4.132733396E-02, -3.128788695E-07, -1.57560857E-02, -3.037447093E-07, 7.394876829E-02
0.1, -1.102547377E-04, 8.225779619E-02, 8.039027104E-06, -4.85007716E-02, -2.320225065E-07, 2.34682157E-03, -3.473751959E-07, 5.283892698E-02
0.101, -1.119580685E-04, -0.106412102, 7.957352992E-06, -4.147032042E-02, -1.5641659E-07, -1.284800624E-02, -3.640157078E-07, 1.141260206E-03
0.102, -1.137570032E-04, -8.480169246E-02, 7.860282016E-06, 1.067606742E-02, -7.852728293E-08, 1.741394812E-02, -4.044323421E-07, -4.86937841E-02
0.103, -1.155054017E-04, 0.185873602, 7.793444885E-06, 4.979246072E-02, 3.534553239E-08, 5.455372075E-02, -4.989089715E-07, -5.942690027E-02
0.104, -1.17026835E-04, 0.268062143, 7.756670082E-06, 1.033331902E-02, 1.892632035E-07, 2.553698898E-02, -6.303011296E-07, -1.440485682E-02
0.105, -1.18365857E-04, 9.676161311E-02, 7.69734822E-06, -5.542788684E-02, 3.435624833E-07, -2.477422295E-02, -7.376999733E-07, 6.239138484E-02
0.106, -1.196846787E-04, -5.636280162E-02, 7.588616954E-06, -4.339240607E-02, 4.701117504E-07, -3.072645805E-02, -7.561370422E-07, 0.115532849
0.107, -1.210240665E-04, 1.522677131E-02, 7.466235108E-06, 1.609152651E-02, 5.646246203E-07, -3.334577629E-02, -6.630930542E-07, 0.10743011
0.108, -1.223236078E-04, 6.447055612E-02, 7.362643473E-06, 2.148995933E-02, 6.071011866E-07, -7.072651944E-02, -4.903195805E-07, 5.202920404E-02
0.109, -1.236756E-04, -0.16936946, 7.278831483E-06, 1.806850527E-02, 5.754228327E-07, -7.758438175E-02, -2.982566677E-07, -1.345041192E-02
0.11, -1.251927195E-04, -0.160894067, 7.241915638E-06, 7.572308172E-02, 4.958119424E-07, -1.828128892E-02, -1.454588282E-07, -6.507999319E-02
0.111, -1.267252569E-04, 0.130059909, 7.292217936E-06, 9.871475233E-02, 4.185898348E-07, 2.305988495E-02, -6.700557476E-08, -8.360974483E-02
0.112, -1.28063334E-04, 0.258863299, 7.392392763E-06, 1.031775309E-03, 3.494863291E-07, -6.821928648E-03, -5.538907762E-08, -5.006450197E-02
0.113, -1.291771864E-04, 0.189588485, 7.447279395E-06, -9.160973017E-02, 2.58203337E-07, -3.753776101E-02, -5.941768545E-08, 1.877413809E-02
0.114, -1.302081594E-04, -2.382857918E-02, 7.439881288E-06, -3.296195964E-02, 1.389942314E-07, -1.831499931E-02, -2.097081549E-08, 6.617749896E-02
0.115, -1.312467707E-04, 8.544829698E-03, 7.451685342E-06, 7.136731826E-02, 1.109979239E-08, 9.448542885E-04, 7.94165426E-08, 5.770419241E-02
0.116, -1.322656674E-04, 3.089165308E-02, 7.534859125E-06, 7.137370737E-02, -1.190744617E-07, -5.504359565E-03, 2.172164371E-07, 1.712097424E-02
0.117, -1.333709566E-04, -0.203677426, 7.677629081E-06, 4.781768553E-02, -2.483361867E-07, 7.328817982E-03, 3.542770157E-07, -1.859981843E-02
0.118, -1.346663362E-04, -0.176509129, 7.88983105E-06, 9.104562121E-02, -3.566576488E-07, 3.455193948E-02, 4.619647623E-07, -4.014598804E-02
0.119, -1.360696966E-04, -3.944961106E-02, 8.191209859E-06, 8.730992615E-02, -4.405295179E-07, 1.434819341E-02, 5.272114096E-07, -4.473649071E-02
0.12, -1.374264429E-04, 0.132674229, 8.51054637E-06, -5.139301118E-02, -5.341969474E-07, -3.393954713E-02, 5.587886902E-07, -2.260262976E-02
0.121, -1.386446767E-04, 0.144358281, 8.724356258E-06, -0.15966247, -6.567747233E-07, -2.388236141E-02, 5.847231484E-07, 1.131707298E-02
0.122, -1.398243749E-04, -6.728896391E-02, 8.816835331E-06, -8.300154603E-02, -7.722272281E-07, 3.813280916E-02, 6.251316726E-07, 1.763165597E-02
0.123, -1.410433851E-04, -1.133980452E-02, 8.88909773E-06, 4.256932839E-02, -8.38131284E-07, 6.096515087E-02, 6.680626186E-07, -1.258649332E-02
0.124, -1.422806994E-04, -2.526200729E-02, 9.017643355E-06, 6.999844313E-02, -8.597259264E-07, 2.765402466E-02, 6.823482631E-07, -4.470437543E-02
0.125, -1.435761137E-04, -9.094305382E-02, 9.214643822E-06, 6.691070277E-02, -8.664471389E-07, 2.092301752E-03, 6.464197836E-07, -5.572413423E-02
0.126, -1.449477985E-04, -6.159528958E-02, 9.488020474E-06, 8.584165187E-02, -8.717262102E-07, 7.919028167E-04, 5.544534963E-07, -5.635148207E-02
0.127, -1.46385966E-04, -7.137165781E-02, 9.82010641E-06, 3.157874132E-02, -8.804562618E-07, -7.693609288E-03, 4.097425961E-07, -4.913793735E-02
0.128, -1.478327478E-04, 5.414112553E-02, 1.010335162E-05, -0.129259354, -8.977200334E-07, -9.374248011E-03, 2.309171554E-07, -1.909151888E-02
0.129, -1.492474577E-04, 1.000891006E-02, 1.021048698E-05, -0.222962818, -9.06576407E-07, 2.618853108E-02, 5.335962523E-08, 2.162744353E-02
0.13, -1.50687584E-04, -6.08470866E-02, 1.013978961E-05, -0.132704768, -8.702090125E-07, 6.425944566E-02, -9.553437138E-08, 3.570018152E-02
0.131, -1.521818619E-04, -4.745322567E-02, 1.000747625E-05, 9.473577498E-03, -7.733643723E-07, 5.669574374E-02, -2.163747343E-07, 2.040726588E-02
0.132, -1.537406723E-04, -8.161329408E-02, 9.919408351E-06, 7.901837355E-02, -6.356706124E-07, 2.500240865E-02, -3.209301221E-07, 1.21623335E-02
0.133, -1.553204513E-04, 3.96738115E-02, 9.920657919E-06, 9.961676131E-02, -4.803992223E-07, 1.015252015E-02, -4.081786462E-07, 2.245127909E-02
0.134, -1.568611704E-04, 3.845103374E-02, 1.001603653E-05, 8.864191102E-02, -3.176786885E-07, 4.745858466E-03, -4.720416898E-07, 2.432000289E-02
0.135, -1.583553908E-04, 5.454109509E-02, 1.015721039E-05, 2.949850014E-03, -1.545227204E-07, -3.874999705E-03, -5.184207931E-07, 1.06479478E-02
0.136, -1.597506556E-04, 0.143373642, 1.023327272E-05, -0.133172891, 6.728083395E-09, 6.436997038E-05, -5.55936859E-07, 7.077808056E-03
0.137, -1.610321642E-04, 8.413877411E-02, 1.014818797E-05, -0.189123267, 1.734184974E-07, 1.081497694E-02, -5.812083433E-07, 1.741132364E-02
0.138, -1.622490241E-04, 4.515816824E-02, 9.908161583E-06, -0.120761133, 3.445039666E-07, -2.024406564E-03, -5.899483806E-07, 1.565190072E-02
0.139, -1.634460795E-04, -5.54828668E-03, 9.599497241E-06, -1.651455547E-02, 4.997449036E-07, -2.966474254E-02, -5.893663857E-07, 2.992109747E-03
0.14, -1.646213649E-04, 4.908462571E-02, 9.315125017E-06, 6.50991309E-02, 6.19775651E-07, -4.075596321E-02, -5.803960876E-07, 1.378396888E-02
0.141, -1.657352897E-04, 7.364079642E-02, 9.116077561E-06, 0.105551092, 6.940219399E-07, -5.081265922E-02, -5.392375319E-07, 5.05924197E-02
0.142, -1.667974602E-04, 2.986546191E-02, 9.011107496E-06, 8.260458712E-02, 7.035826816E-07, -7.855828616E-02, -4.38365756E-07, 6.883460433E-02
0.143, -1.678111917E-04, 6.701292801E-02, 8.94795855E-06, 1.038222859E-03, 6.36783614E-07, -7.416227394E-02, -2.81406928E-07, 4.334001042E-02
0.144, -1.687734303E-04, 3.597404293E-02, 8.849871987E-06, -7.091425697E-02, 5.313629967E-07, -3.081553254E-03, -1.026152951E-07, 3.2553275E-04
0.145, -1.697154297E-04, 4.503242115E-03, 8.686406877E-06, -5.984410812E-02, 4.556762871E-07, 6.255021675E-02, 6.012926134E-08, -3.241987473E-02
0.146, -1.706465102E-04, 1.733471342E-02, 8.493790216E-06, 1.541008042E-03, 4.363715017E-07, 5.021473034E-02, 1.780595947E-07, -5.7208583E-02
0.147, -1.715342144E-04, 6.941671368E-02, 8.333689857E-06, 6.349157997E-02, 4.436844271E-07, 3.020477329E-03, 2.322064097E-07, -7.035873049E-02
0.148, -1.723414685E-04, 9.148522953E-02, 8.266315946E-06, 0.121961416, 4.434761097E-07, -1.806339969E-02, 2.283062146E-07, -4.573595347E-02
0.149, -1.730491224E-04, 0.107713679, 8.32694854E-06, 0.134052644, 4.12862878E-07, -4.274591167E-02, 2.096639427E-07, 1.625152571E-02
0.15, -1.737012819E-04, 3.279638916E-03, 8.486895282E-06, 6.457664163E-02, 3.157948247E-07, -9.016367567E-02, 2.308595912E-07, 6.342495059E-02
0.151, -1.743949293E-04, -8.626019806E-02, 8.656174476E-06, -4.591169349E-02, 1.316087071E-07, -8.407383231E-02, 3.085594108E-07, 4.958427895E-02
0.152, -1.7511503E-04, 3.335313111E-02, 8.75466025E-06, -9.567669312E-02, -9.02962354E-08, 8.63539052E-03, 4.067292449E-07, -8.644021113E-03
0.153, -1.758464809E-04, -5.604803672E-02, 8.780382906E-06, -4.985039418E-02, -2.655295921E-07, 8.470896916E-02, 4.704828363E-07, -6.018885394E-02
0.154, -1.766503393E-04, -8.87738792E-02, 8.782657154E-06, 2.954240575E-03, -3.644512387E-07, 6.791558519E-02, 4.645644741E-07, -7.915547781E-02
0.155, -1.774654653E-04, 6.624090673E-02, 8.804382005E-06, 3.59468084E-02, -4.153247091E-07, 2.818022342E-02, 3.85615495E-07, -6.690611248E-02
0.156, -1.781612988E-04, 0.172343142, 8.882589973E-06, 7.701937948E-02, -4.362227791E-07, 3.177003807E-02, 2.62321289E-07, -2.178480552E-02
0.157, -1.786842657E-04, 0.173393552, 9.041146319E-06, 8.367827161E-02, -4.285593397E-07, 2.535375709E-02, 1.531750053E-07, 5.008044307E-02
0.158, -1.791481005E-04, -5.512703302E-02, 9.250391852E-06, 1.770102355E-02, -4.21472715E-07, -2.650702271E-02, 1.220037612E-07, 0.105870237
0.159, -1.796888142E-04, -9.863754922E-02, 9.433917074E-06, -6.914203083E-02, -4.500280284E-07, -4.477804147E-02, 1.902396581E-07, 9.294515669E-02
0.16, -1.803149792E-04, -7.226005699E-02, 9.544743189E-06, -7.625778005E-02, -4.938387857E-07, 1.426640436E-02, 3.109599015E-07, 1.202412953E-02
0.161, -1.810628173E-04, -0.171087985, 9.604785856E-06, -2.530898856E-02, -4.996911451E-07, 6.165141448E-02, 4.00079269E-07, -7.522630605E-02
0.162, -1.819072216E-04, -2.204888738E-02, 9.645906746E-06, -1.253374636E-02, -4.589531417E-07, 3.15302268E-02, 3.963275125E-07, -0.110516812
0.163, -1.826567374E-04, 0.211828191, 9.671331673E-06, -1.885850799E-02, -4.084115186E-07, -1.192355495E-02, 2.938307525E-07, -8.697379912E-02
0.164, -1.830682698E-04, 0.464135963, 9.682906469E-06, -8.841836483E-03, -3.688706957E-07, -1.007861037E-02, 1.336480229E-07, -2.839841515E-02
